idx_time,time,price,pchange,change,volume,amount,type,date,date_time
09:35:15,09:35:15,11.08,0.00,-0.01,1,1108,??,2017-06-27,2017-06-27 09:35:15
09:35:27,09:35:27,11.08,0.00,0.0,13,14404,??,2017-06-27,2017-06-27 09:35:27
09:35:36,09:35:36,11.08,0.00,0.0,5,5540,??,2017-06-27,2017-06-27 09:35:36
09:35:39,09:35:39,11.09,+0.09,0.01,46,51014,??,2017-06-27,2017-06-27 09:35:39
09:35:45,09:35:45,11.1,+0.18,0.01,2,2220,??,2017-06-27,2017-06-27 09:35:45
09:35:48,09:35:48,11.1,+0.18,0.0,3,3330,??,2017-06-27,2017-06-27 09:35:48
09:35:51,09:35:51,11.09,+0.09,-0.01,13,14417,??,2017-06-27,2017-06-27 09:35:51
09:36:00,09:36:00,11.1,+0.18,0.01,40,44400,??,2017-06-27,2017-06-27 09:36:00
09:36:15,09:36:15,11.13,+0.45,0.03,6,6678,??,2017-06-27,2017-06-27 09:36:15
09:36:27,09:36:27,11.13,+0.45,0.0,6,6678,??,2017-06-27,2017-06-27 09:36:27
09:36:30,09:36:30,11.14,+0.54,0.01,37,41218,??,2017-06-27,2017-06-27 09:36:30
09:36:33,09:36:33,11.14,+0.54,0.0,20,22280,??,2017-06-27,2017-06-27 09:36:33
09:36:39,09:36:39,11.14,+0.54,0.0,22,24508,??,2017-06-27,2017-06-27 09:36:39
09:36:48,09:36:48,11.14,+0.54,0.0,8,8912,??,2017-06-27,2017-06-27 09:36:48
09:36:51,09:36:51,11.15,+0.63,0.01,9,10035,??,2017-06-27,2017-06-27 09:36:51
09:36:57,09:36:57,11.15,+0.63,0.0,39,43485,??,2017-06-27,2017-06-27 09:36:57
09:37:00,09:37:00,11.14,+0.54,-0.01,22,24508,??,2017-06-27,2017-06-27 09:37:00
09:37:06,09:37:06,11.15,+0.63,0.01,9,10035,??,2017-06-27,2017-06-27 09:37:06
09:37:15,09:37:15,11.15,+0.63,0.0,39,43485,??,2017-06-27,2017-06-27 09:37:15
09:37:18,09:37:18,11.15,+0.63,0.0,20,22300,??,2017-06-27,2017-06-27 09:37:18
09:37:21,09:37:21,11.16,+0.72,0.01,3,3348,??,2017-06-27,2017-06-27 09:37:21
09:37:27,09:37:27,11.15,+0.63,-0.01,60,66900,??,2017-06-27,2017-06-27 09:37:27
09:37:30,09:37:30,11.15,+0.63,0.0,24,26760,??,2017-06-27,2017-06-27 09:37:30
09:37:33,09:37:33,11.14,+0.54,-0.01,9,10026,??,2017-06-27,2017-06-27 09:37:33
09:37:42,09:37:42,11.14,+0.54,0.0,26,28964,??,2017-06-27,2017-06-27 09:37:42
09:37:45,09:37:45,11.14,+0.54,0.0,1,1114,??,2017-06-27,2017-06-27 09:37:45
09:37:48,09:37:48,11.14,+0.54,0.0,106,118084,??,2017-06-27,2017-06-27 09:37:48
09:37:51,09:37:51,11.14,+0.54,0.0,5,5570,??,2017-06-27,2017-06-27 09:37:51
09:38:09,09:38:09,11.14,+0.54,0.0,1,1114,??,2017-06-27,2017-06-27 09:38:09
09:38:15,09:38:15,11.13,+0.45,-0.01,10,11130,??,2017-06-27,2017-06-27 09:38:15
09:38:30,09:38:30,11.1,+0.18,-0.03,38,42180,??,2017-06-27,2017-06-27 09:38:30
09:38:42,09:38:42,11.09,+0.09,-0.01,5,5545,??,2017-06-27,2017-06-27 09:38:42
09:38:45,09:38:45,11.09,+0.09,0.0,20,22180,??,2017-06-27,2017-06-27 09:38:45
09:38:54,09:38:54,11.09,+0.09,0.0,47,52123,??,2017-06-27,2017-06-27 09:38:54
09:39:03,09:39:03,11.1,+0.18,0.01,7,7770,??,2017-06-27,2017-06-27 09:39:03
09:39:24,09:39:24,11.09,+0.09,-0.01,1,1109,??,2017-06-27,2017-06-27 09:39:24
09:39:30,09:39:30,11.1,+0.18,0.01,24,26640,??,2017-06-27,2017-06-27 09:39:30
09:39:33,09:39:33,11.09,+0.09,-0.01,20,22180,??,2017-06-27,2017-06-27 09:39:33
09:40:12,09:40:12,11.09,+0.09,0.0,38,42142,??,2017-06-27,2017-06-27 09:40:12
09:40:18,09:40:18,11.1,+0.18,0.01,2,2220,??,2017-06-27,2017-06-27 09:40:18
09:40:18,09:40:18,11.1,+0.18,0.0,2,2220,???,2017-06-27,2017-06-27 09:40:18
09:40:24,09:40:24,11.1,+0.18,0.0,30,33300,??,2017-06-27,2017-06-27 09:40:24
09:40:33,09:40:33,11.1,+0.18,0.0,50,55500,??,2017-06-27,2017-06-27 09:40:33
09:40:39,09:40:39,11.1,+0.18,0.0,10,11100,??,2017-06-27,2017-06-27 09:40:39
09:40:42,09:40:42,11.1,+0.18,0.0,3,3330,??,2017-06-27,2017-06-27 09:40:42
09:40:45,09:40:45,11.1,+0.18,0.0,5,5550,??,2017-06-27,2017-06-27 09:40:45
09:40:48,09:40:48,11.09,+0.09,-0.01,42,46578,??,2017-06-27,2017-06-27 09:40:48
09:40:51,09:40:51,11.1,+0.18,0.01,6,6660,??,2017-06-27,2017-06-27 09:40:51
09:41:06,09:41:06,11.09,+0.09,-0.01,4,4436,??,2017-06-27,2017-06-27 09:41:06
09:41:15,09:41:15,11.1,+0.18,0.01,5,5550,??,2017-06-27,2017-06-27 09:41:15
09:41:21,09:41:21,11.09,+0.09,-0.01,2,2218,??,2017-06-27,2017-06-27 09:41:21
09:41:24,09:41:24,11.1,+0.18,0.01,4,4440,??,2017-06-27,2017-06-27 09:41:24
09:41:36,09:41:36,11.1,+0.18,0.0,2,2220,??,2017-06-27,2017-06-27 09:41:36
09:41:42,09:41:42,11.1,+0.18,0.0,8,8880,??,2017-06-27,2017-06-27 09:41:42
09:41:54,09:41:54,11.1,+0.18,0.0,19,21090,??,2017-06-27,2017-06-27 09:41:54
09:42:09,09:42:09,11.13,+0.45,0.03,10,11130,??,2017-06-27,2017-06-27 09:42:09
09:42:48,09:42:48,11.13,+0.45,0.0,17,18921,??,2017-06-27,2017-06-27 09:42:48
09:42:51,09:42:51,11.11,+0.27,-0.02,174,193314,??,2017-06-27,2017-06-27 09:42:51
09:42:54,09:42:54,11.11,+0.27,0.0,8,8888,??,2017-06-27,2017-06-27 09:42:54
09:43:09,09:43:09,11.13,+0.45,0.02,5,5565,???,2017-06-27,2017-06-27 09:43:09
09:43:15,09:43:15,11.14,+0.54,0.01,5,5570,??,2017-06-27,2017-06-27 09:43:15
09:43:39,09:43:39,11.14,+0.54,0.0,50,55700,??,2017-06-27,2017-06-27 09:43:39
09:43:45,09:43:45,11.14,+0.54,0.0,18,20052,??,2017-06-27,2017-06-27 09:43:45
09:43:51,09:43:51,11.13,+0.45,-0.01,5,5565,??,2017-06-27,2017-06-27 09:43:51
09:43:54,09:43:54,11.14,+0.54,0.01,34,37876,??,2017-06-27,2017-06-27 09:43:54
09:44:06,09:44:06,11.15,+0.63,0.01,30,33450,??,2017-06-27,2017-06-27 09:44:06
09:44:09,09:44:09,11.15,+0.63,0.0,25,27875,??,2017-06-27,2017-06-27 09:44:09
09:44:12,09:44:12,11.16,+0.72,0.01,72,80352,??,2017-06-27,2017-06-27 09:44:12
09:44:24,09:44:24,11.14,+0.54,-0.02,17,18938,??,2017-06-27,2017-06-27 09:44:24
09:44:39,09:44:39,11.13,+0.45,-0.01,22,24486,??,2017-06-27,2017-06-27 09:44:39
09:44:42,09:44:42,11.13,+0.45,0.0,30,33390,??,2017-06-27,2017-06-27 09:44:42
09:44:48,09:44:48,11.13,+0.45,0.0,7,7791,??,2017-06-27,2017-06-27 09:44:48
09:45:12,09:45:12,11.11,+0.27,-0.02,10,11110,??,2017-06-27,2017-06-27 09:45:12
09:45:15,09:45:15,11.13,+0.45,0.02,16,17808,??,2017-06-27,2017-06-27 09:45:15
09:45:24,09:45:24,11.12,+0.36,-0.01,1,1112,??,2017-06-27,2017-06-27 09:45:24
09:45:30,09:45:30,11.13,+0.45,0.01,13,14469,??,2017-06-27,2017-06-27 09:45:30
09:45:33,09:45:33,11.12,+0.36,-0.01,9,10008,??,2017-06-27,2017-06-27 09:45:33
09:45:39,09:45:39,11.12,+0.36,0.0,9,10008,??,2017-06-27,2017-06-27 09:45:39
09:46:03,09:46:03,11.12,+0.36,0.0,10,11120,??,2017-06-27,2017-06-27 09:46:03
09:46:06,09:46:06,11.13,+0.45,0.01,5,5565,??,2017-06-27,2017-06-27 09:46:06
09:46:30,09:46:30,11.13,+0.45,0.0,4,4452,???,2017-06-27,2017-06-27 09:46:30
09:46:51,09:46:51,11.14,+0.54,0.01,3,3342,???,2017-06-27,2017-06-27 09:46:51
09:46:54,09:46:54,11.15,+0.63,0.01,25,27875,??,2017-06-27,2017-06-27 09:46:54
09:47:00,09:47:00,11.15,+0.63,0.0,11,12265,??,2017-06-27,2017-06-27 09:47:00
09:47:03,09:47:03,11.14,+0.54,-0.01,24,26736,??,2017-06-27,2017-06-27 09:47:03
09:47:09,09:47:09,11.14,+0.54,0.0,11,12254,??,2017-06-27,2017-06-27 09:47:09
09:47:21,09:47:21,11.15,+0.63,0.01,2,2230,??,2017-06-27,2017-06-27 09:47:21
09:47:33,09:47:33,11.16,+0.72,0.01,56,62496,??,2017-06-27,2017-06-27 09:47:33
09:47:39,09:47:39,11.16,+0.72,0.0,1,1116,??,2017-06-27,2017-06-27 09:47:39
09:47:45,09:47:45,11.16,+0.72,0.0,15,16740,??,2017-06-27,2017-06-27 09:47:45
09:47:51,09:47:51,11.16,+0.72,0.0,3,3348,??,2017-06-27,2017-06-27 09:47:51
09:48:06,09:48:06,11.17,+0.81,0.01,16,17872,??,2017-06-27,2017-06-27 09:48:06
09:48:18,09:48:18,11.17,+0.81,0.0,20,22340,??,2017-06-27,2017-06-27 09:48:18
09:48:24,09:48:24,11.17,+0.81,0.0,5,5585,??,2017-06-27,2017-06-27 09:48:24
09:48:27,09:48:27,11.17,+0.81,0.0,64,71499,??,2017-06-27,2017-06-27 09:48:27
09:48:39,09:48:39,11.17,+0.81,0.0,70,78190,??,2017-06-27,2017-06-27 09:48:39
09:48:48,09:48:48,11.17,+0.81,0.0,50,55850,??,2017-06-27,2017-06-27 09:48:48
09:48:51,09:48:51,11.18,+0.90,0.01,74,82732,??,2017-06-27,2017-06-27 09:48:51
09:48:57,09:48:57,11.18,+0.90,0.0,2,2236,??,2017-06-27,2017-06-27 09:48:57
09:49:00,09:49:00,11.18,+0.90,0.0,10,11180,??,2017-06-27,2017-06-27 09:49:00
09:49:06,09:49:06,11.18,+0.90,0.0,2,2236,??,2017-06-27,2017-06-27 09:49:06
09:49:12,09:49:12,11.18,+0.90,0.0,27,30186,??,2017-06-27,2017-06-27 09:49:12
09:49:15,09:49:15,11.17,+0.81,-0.01,1,1117,??,2017-06-27,2017-06-27 09:49:15
09:49:18,09:49:18,11.17,+0.81,0.0,9,10053,??,2017-06-27,2017-06-27 09:49:18
09:49:27,09:49:27,11.18,+0.90,0.01,1,1118,??,2017-06-27,2017-06-27 09:49:27
09:49:30,09:49:30,11.17,+0.81,-0.01,19,21223,??,2017-06-27,2017-06-27 09:49:30
09:49:36,09:49:36,11.17,+0.81,0.0,56,62552,??,2017-06-27,2017-06-27 09:49:36
09:49:39,09:49:39,11.17,+0.81,0.0,50,55850,??,2017-06-27,2017-06-27 09:49:39
09:49:42,09:49:42,11.17,+0.81,0.0,20,22340,??,2017-06-27,2017-06-27 09:49:42
09:49:45,09:49:45,11.17,+0.81,0.0,15,16755,??,2017-06-27,2017-06-27 09:49:45
09:49:48,09:49:48,11.17,+0.81,0.0,27,30159,??,2017-06-27,2017-06-27 09:49:48
09:49:54,09:49:54,11.18,+0.90,0.01,200,223600,??,2017-06-27,2017-06-27 09:49:54
09:49:57,09:49:57,11.17,+0.81,-0.01,12,13404,???,2017-06-27,2017-06-27 09:49:57
09:50:00,09:50:00,11.16,+0.72,-0.01,19,21204,??,2017-06-27,2017-06-27 09:50:00
09:50:15,09:50:15,11.17,+0.81,0.01,51,56967,??,2017-06-27,2017-06-27 09:50:15
09:50:21,09:50:21,11.16,+0.72,-0.01,26,29016,??,2017-06-27,2017-06-27 09:50:21
09:50:24,09:50:24,11.17,+0.81,0.01,31,34627,??,2017-06-27,2017-06-27 09:50:24
09:50:27,09:50:27,11.17,+0.81,0.0,2,2234,??,2017-06-27,2017-06-27 09:50:27
09:50:30,09:50:30,11.17,+0.81,0.0,35,39095,??,2017-06-27,2017-06-27 09:50:30
09:50:39,09:50:39,11.17,+0.81,0.0,50,55850,??,2017-06-27,2017-06-27 09:50:39
09:50:42,09:50:42,11.16,+0.72,-0.01,50,55800,??,2017-06-27,2017-06-27 09:50:42
09:51:06,09:51:06,11.17,+0.81,0.01,23,25691,??,2017-06-27,2017-06-27 09:51:06
09:51:09,09:51:09,11.16,+0.72,-0.01,10,11160,??,2017-06-27,2017-06-27 09:51:09
09:51:12,09:51:12,11.16,+0.72,0.0,24,27889,??,2017-06-27,2017-06-27 09:51:12
09:51:24,09:51:24,11.15,+0.63,-0.01,2,2230,??,2017-06-27,2017-06-27 09:51:24
09:51:36,09:51:36,11.15,+0.63,0.0,18,20070,??,2017-06-27,2017-06-27 09:51:36
09:51:42,09:51:42,11.16,+0.72,0.01,4,4464,??,2017-06-27,2017-06-27 09:51:42
09:51:48,09:51:48,11.16,+0.72,0.0,47,52452,??,2017-06-27,2017-06-27 09:51:48
09:51:54,09:51:54,11.15,+0.63,-0.01,12,13380,??,2017-06-27,2017-06-27 09:51:54
09:51:57,09:51:57,11.15,+0.63,0.0,4,4460,??,2017-06-27,2017-06-27 09:51:57
09:52:33,09:52:33,11.15,+0.63,0.0,8,8920,??,2017-06-27,2017-06-27 09:52:33
09:52:42,09:52:42,11.15,+0.63,0.0,4,4460,??,2017-06-27,2017-06-27 09:52:42
09:52:48,09:52:48,11.15,+0.63,0.0,3,3345,??,2017-06-27,2017-06-27 09:52:48
09:52:54,09:52:54,11.14,+0.54,-0.01,25,27850,??,2017-06-27,2017-06-27 09:52:54
09:53:18,09:53:18,11.14,+0.54,0.0,5,5570,??,2017-06-27,2017-06-27 09:53:18
09:53:24,09:53:24,11.15,+0.63,0.01,3,3345,??,2017-06-27,2017-06-27 09:53:24
09:53:54,09:53:54,11.15,+0.63,0.0,8,8920,??,2017-06-27,2017-06-27 09:53:54
09:54:00,09:54:00,11.16,+0.72,0.01,5,5580,??,2017-06-27,2017-06-27 09:54:00
09:54:06,09:54:06,11.15,+0.63,-0.01,3,3345,??,2017-06-27,2017-06-27 09:54:06
09:54:15,09:54:15,11.15,+0.63,0.0,9,10035,??,2017-06-27,2017-06-27 09:54:15
09:54:21,09:54:21,11.14,+0.54,-0.01,14,15596,??,2017-06-27,2017-06-27 09:54:21
09:54:24,09:54:24,11.14,+0.54,0.0,10,11140,??,2017-06-27,2017-06-27 09:54:24
09:54:36,09:54:36,11.14,+0.54,0.0,1,1114,??,2017-06-27,2017-06-27 09:54:36
09:54:54,09:54:54,11.14,+0.54,0.0,1,1114,??,2017-06-27,2017-06-27 09:54:54
09:55:12,09:55:12,11.14,+0.54,0.0,12,13368,??,2017-06-27,2017-06-27 09:55:12
09:55:12,09:55:12,11.14,+0.54,-0.01,12,13368,???,2017-06-27,2017-06-27 09:55:12
09:56:00,09:56:00,11.13,+0.45,-0.01,50,55650,??,2017-06-27,2017-06-27 09:56:00
09:56:12,09:56:12,11.13,+0.45,0.0,3,3339,??,2017-06-27,2017-06-27 09:56:12
09:56:27,09:56:27,11.13,+0.45,0.0,15,16695,??,2017-06-27,2017-06-27 09:56:27
09:56:45,09:56:45,11.13,+0.45,0.0,12,13356,??,2017-06-27,2017-06-27 09:56:45
09:56:48,09:56:48,11.14,+0.54,0.01,1,1114,??,2017-06-27,2017-06-27 09:56:48
09:57:15,09:57:15,11.14,+0.54,0.0,10,11140,??,2017-06-27,2017-06-27 09:57:15
09:57:42,09:57:42,11.14,+0.54,0.0,5,5570,??,2017-06-27,2017-06-27 09:57:42
09:58:00,09:58:00,11.14,+0.54,0.0,11,12254,??,2017-06-27,2017-06-27 09:58:00
09:58:06,09:58:06,11.13,+0.45,-0.01,19,21147,??,2017-06-27,2017-06-27 09:58:06
09:58:09,09:58:09,11.11,+0.27,-0.02,310,344410,??,2017-06-27,2017-06-27 09:58:09
09:58:27,09:58:27,11.11,+0.27,0.0,1,1111,??,2017-06-27,2017-06-27 09:58:27
09:58:45,09:58:45,11.13,+0.45,0.02,22,24486,??,2017-06-27,2017-06-27 09:58:45
09:58:51,09:58:51,11.11,+0.27,-0.02,191,212201,??,2017-06-27,2017-06-27 09:58:51
09:58:57,09:58:57,11.1,+0.18,-0.01,20,22200,??,2017-06-27,2017-06-27 09:58:57
09:59:06,09:59:06,11.09,+0.09,-0.01,197,218473,??,2017-06-27,2017-06-27 09:59:06
09:59:18,09:59:18,11.08,0.00,-0.01,4,4432,??,2017-06-27,2017-06-27 09:59:18
09:59:21,09:59:21,11.08,0.00,0.0,10,11080,??,2017-06-27,2017-06-27 09:59:21
09:59:27,09:59:27,11.08,0.00,0.0,1,1108,??,2017-06-27,2017-06-27 09:59:27
09:59:30,09:59:30,11.08,0.00,0.0,6,6648,??,2017-06-27,2017-06-27 09:59:30
09:59:33,09:59:33,11.08,0.00,0.0,8,8864,??,2017-06-27,2017-06-27 09:59:33
09:59:54,09:59:54,11.09,+0.09,0.01,10,11090,??,2017-06-27,2017-06-27 09:59:54
09:59:57,09:59:57,11.09,+0.09,0.0,10,11090,??,2017-06-27,2017-06-27 09:59:57
10:00:00,10:00:00,11.09,+0.09,0.0,15,16635,??,2017-06-27,2017-06-27 10:00:00
10:00:03,10:00:03,11.09,+0.09,0.0,13,14417,??,2017-06-27,2017-06-27 10:00:03
10:00:09,10:00:09,11.09,+0.09,0.0,19,21071,??,2017-06-27,2017-06-27 10:00:09
10:00:45,10:00:45,11.1,+0.18,0.01,5,5550,???,2017-06-27,2017-06-27 10:00:45
10:01:00,10:01:00,11.11,+0.27,0.01,4,5188,??,2017-06-27,2017-06-27 10:01:00
10:01:39,10:01:39,11.12,+0.36,0.01,2,2224,???,2017-06-27,2017-06-27 10:01:39
10:01:45,10:01:45,11.12,+0.36,0.0,4,4448,??,2017-06-27,2017-06-27 10:01:45
10:02:21,10:02:21,11.12,+0.36,0.0,20,22240,??,2017-06-27,2017-06-27 10:02:21
10:02:27,10:02:27,11.11,+0.27,-0.01,3,3333,??,2017-06-27,2017-06-27 10:02:27
10:02:36,10:02:36,11.11,+0.27,0.0,10,11110,??,2017-06-27,2017-06-27 10:02:36
10:02:39,10:02:39,11.11,+0.27,0.0,23,25553,??,2017-06-27,2017-06-27 10:02:39
10:02:57,10:02:57,11.11,+0.27,0.0,13,14443,??,2017-06-27,2017-06-27 10:02:57
10:03:06,10:03:06,11.11,+0.27,0.0,3,3333,??,2017-06-27,2017-06-27 10:03:06
10:03:09,10:03:09,11.11,+0.27,0.0,2,2222,??,2017-06-27,2017-06-27 10:03:09
10:03:33,10:03:33,11.12,+0.36,0.01,5,5560,??,2017-06-27,2017-06-27 10:03:33
10:03:45,10:03:45,11.11,+0.27,-0.01,86,95546,??,2017-06-27,2017-06-27 10:03:45
10:03:54,10:03:54,11.11,+0.27,0.0,3,3333,??,2017-06-27,2017-06-27 10:03:54
10:04:03,10:04:03,11.1,+0.18,-0.01,10,11100,??,2017-06-27,2017-06-27 10:04:03
10:04:12,10:04:12,11.11,+0.27,0.01,7,7777,??,2017-06-27,2017-06-27 10:04:12
10:04:39,10:04:39,11.11,+0.27,0.0,7,7777,??,2017-06-27,2017-06-27 10:04:39
10:05:15,10:05:15,11.11,+0.27,0.0,31,34441,??,2017-06-27,2017-06-27 10:05:15
10:05:21,10:05:21,11.11,+0.27,0.0,5,5555,??,2017-06-27,2017-06-27 10:05:21
10:05:30,10:05:30,11.11,+0.27,0.0,2,2222,??,2017-06-27,2017-06-27 10:05:30
10:05:39,10:05:39,11.1,+0.18,-0.01,15,16650,??,2017-06-27,2017-06-27 10:05:39
10:05:48,10:05:48,11.11,+0.27,0.01,3,3333,??,2017-06-27,2017-06-27 10:05:48
10:06:24,10:06:24,11.11,+0.27,0.0,16,17776,??,2017-06-27,2017-06-27 10:06:24
10:06:27,10:06:27,11.11,+0.27,0.0,2,2222,??,2017-06-27,2017-06-27 10:06:27
10:06:30,10:06:30,11.11,+0.27,0.0,25,27775,??,2017-06-27,2017-06-27 10:06:30
10:07:21,10:07:21,11.11,+0.27,0.0,3,3333,??,2017-06-27,2017-06-27 10:07:21
10:07:36,10:07:36,11.12,+0.36,0.01,4,4448,??,2017-06-27,2017-06-27 10:07:36
10:07:48,10:07:48,11.11,+0.27,-0.01,55,61105,??,2017-06-27,2017-06-27 10:07:48
10:07:51,10:07:51,11.12,+0.36,0.01,2,2224,??,2017-06-27,2017-06-27 10:07:51
10:08:00,10:08:00,11.12,+0.36,0.0,23,25576,??,2017-06-27,2017-06-27 10:08:00
10:08:24,10:08:24,11.13,+0.45,0.01,5,5565,??,2017-06-27,2017-06-27 10:08:24
10:08:27,10:08:27,11.12,+0.36,-0.01,13,14456,??,2017-06-27,2017-06-27 10:08:27
10:08:30,10:08:30,11.12,+0.36,0.0,5,5560,??,2017-06-27,2017-06-27 10:08:30
10:08:48,10:08:48,11.12,+0.36,0.0,7,7784,??,2017-06-27,2017-06-27 10:08:48
10:09:03,10:09:03,11.13,+0.45,0.01,50,55650,??,2017-06-27,2017-06-27 10:09:03
10:09:30,10:09:30,11.13,+0.45,0.0,2,2226,??,2017-06-27,2017-06-27 10:09:30
10:09:36,10:09:36,11.13,+0.45,0.0,13,14469,??,2017-06-27,2017-06-27 10:09:36
10:09:54,10:09:54,11.14,+0.54,0.01,56,62384,??,2017-06-27,2017-06-27 10:09:54
10:10:15,10:10:15,11.16,+0.72,0.02,95,106020,??,2017-06-27,2017-06-27 10:10:15
10:10:21,10:10:21,11.15,+0.63,-0.01,11,12265,???,2017-06-27,2017-06-27 10:10:21
10:10:27,10:10:27,11.16,+0.72,0.01,43,47988,??,2017-06-27,2017-06-27 10:10:27
10:10:48,10:10:48,11.17,+0.81,0.01,294,328409,??,2017-06-27,2017-06-27 10:10:48
10:10:51,10:10:51,11.17,+0.81,0.0,57,63669,??,2017-06-27,2017-06-27 10:10:51
10:10:54,10:10:54,11.17,+0.81,0.0,3,3351,??,2017-06-27,2017-06-27 10:10:54
10:10:57,10:10:57,11.18,+0.90,0.01,4,4472,??,2017-06-27,2017-06-27 10:10:57
10:10:57,10:10:57,11.18,+0.90,-0.01,4,4472,???,2017-06-27,2017-06-27 10:10:57
10:11:03,10:11:03,11.17,+0.81,-0.01,36,40212,??,2017-06-27,2017-06-27 10:11:03
10:11:06,10:11:06,11.17,+0.81,0.0,40,45786,??,2017-06-27,2017-06-27 10:11:06
10:11:12,10:11:12,11.17,+0.81,0.0,30,33510,??,2017-06-27,2017-06-27 10:11:12
10:12:18,10:12:18,11.16,+0.72,-0.01,30,33480,???,2017-06-27,2017-06-27 10:12:18
10:12:27,10:12:27,11.14,+0.54,-0.02,3,3342,??,2017-06-27,2017-06-27 10:12:27
10:12:39,10:12:39,11.14,+0.54,0.0,116,129224,??,2017-06-27,2017-06-27 10:12:39
10:12:51,10:12:51,11.14,+0.54,0.0,3,3342,??,2017-06-27,2017-06-27 10:12:51
10:12:54,10:12:54,11.14,+0.54,0.0,12,13368,??,2017-06-27,2017-06-27 10:12:54
10:13:21,10:13:21,11.14,+0.54,0.0,4,4456,??,2017-06-27,2017-06-27 10:13:21
10:13:36,10:13:36,11.14,+0.54,0.0,9,10026,??,2017-06-27,2017-06-27 10:13:36
10:13:42,10:13:42,11.14,+0.54,0.0,7,7798,??,2017-06-27,2017-06-27 10:13:42
10:13:57,10:13:57,11.14,+0.54,0.0,17,18938,??,2017-06-27,2017-06-27 10:13:57
10:14:09,10:14:09,11.14,+0.54,0.0,25,27850,??,2017-06-27,2017-06-27 10:14:09
10:14:12,10:14:12,11.14,+0.54,0.0,26,28964,??,2017-06-27,2017-06-27 10:14:12
10:14:21,10:14:21,11.14,+0.54,0.0,8,8912,??,2017-06-27,2017-06-27 10:14:21
10:14:24,10:14:24,11.14,+0.54,0.0,2,2228,??,2017-06-27,2017-06-27 10:14:24
10:14:48,10:14:48,11.16,+0.72,0.02,50,55800,??,2017-06-27,2017-06-27 10:14:48
10:15:00,10:15:00,11.14,+0.54,-0.02,2,2228,??,2017-06-27,2017-06-27 10:15:00
10:15:54,10:15:54,11.14,+0.54,0.0,19,21166,??,2017-06-27,2017-06-27 10:15:54
10:16:15,10:16:15,11.15,+0.63,0.01,3,3345,??,2017-06-27,2017-06-27 10:16:15
10:16:18,10:16:18,11.15,+0.63,0.0,12,13380,??,2017-06-27,2017-06-27 10:16:18
