idx_time,time,price,pchange,change,volume,amount,type,date,date_time
09:31:21,09:31:21,13.56,+0.74,0.0,94,127464,??,2017-06-27,2017-06-27 09:31:21
09:31:24,09:31:24,13.56,+0.74,0.0,64,86784,??,2017-06-27,2017-06-27 09:31:24
09:31:27,09:31:27,13.56,+0.74,0.0,54,73224,??,2017-06-27,2017-06-27 09:31:27
09:31:30,09:31:30,13.58,+0.89,0.02,125,169750,??,2017-06-27,2017-06-27 09:31:30
09:31:33,09:31:33,13.59,+0.97,0.01,39,53001,??,2017-06-27,2017-06-27 09:31:33
09:31:36,09:31:36,13.59,+0.97,0.0,66,89694,??,2017-06-27,2017-06-27 09:31:36
09:31:39,09:31:39,13.6,+1.04,0.01,110,149600,??,2017-06-27,2017-06-27 09:31:39
09:31:42,09:31:42,13.59,+0.97,-0.01,25,33975,??,2017-06-27,2017-06-27 09:31:42
09:31:45,09:31:45,13.63,+1.26,0.04,283,385729,??,2017-06-27,2017-06-27 09:31:45
09:31:48,09:31:48,13.64,+1.34,0.01,199,271436,??,2017-06-27,2017-06-27 09:31:48
09:31:51,09:31:51,13.64,+1.34,0.0,25,34100,??,2017-06-27,2017-06-27 09:31:51
09:31:54,09:31:54,13.65,+1.41,0.01,43,58695,??,2017-06-27,2017-06-27 09:31:54
09:31:57,09:31:57,13.68,+1.63,0.03,212,290016,??,2017-06-27,2017-06-27 09:31:57
09:32:00,09:32:00,13.69,+1.71,0.01,295,404457,??,2017-06-27,2017-06-27 09:32:00
09:32:03,09:32:03,13.69,+1.71,0.0,224,307423,??,2017-06-27,2017-06-27 09:32:03
09:32:06,09:32:06,13.7,+1.78,0.01,439,601430,??,2017-06-27,2017-06-27 09:32:06
09:32:09,09:32:09,13.75,+2.15,0.05,87,119625,??,2017-06-27,2017-06-27 09:32:09
09:32:12,09:32:12,13.75,+2.15,0.0,536,737000,??,2017-06-27,2017-06-27 09:32:12
09:32:15,09:32:15,13.74,+2.08,-0.01,276,379224,??,2017-06-27,2017-06-27 09:32:15
09:32:18,09:32:18,13.72,+1.93,-0.02,210,288120,??,2017-06-27,2017-06-27 09:32:18
09:32:21,09:32:21,13.74,+2.08,0.02,654,898596,??,2017-06-27,2017-06-27 09:32:21
09:32:24,09:32:24,13.75,+2.15,0.01,213,292875,??,2017-06-27,2017-06-27 09:32:24
09:32:27,09:32:27,13.74,+2.08,-0.01,200,274800,??,2017-06-27,2017-06-27 09:32:27
09:32:30,09:32:30,13.73,+2.01,-0.01,194,266362,???,2017-06-27,2017-06-27 09:32:30
09:32:33,09:32:33,13.72,+1.93,-0.01,724,993328,???,2017-06-27,2017-06-27 09:32:33
09:32:36,09:32:36,13.64,+1.34,-0.08,162,220968,??,2017-06-27,2017-06-27 09:32:36
09:32:39,09:32:39,13.68,+1.63,0.04,166,227088,??,2017-06-27,2017-06-27 09:32:39
09:32:42,09:32:42,13.64,+1.34,-0.04,532,725648,??,2017-06-27,2017-06-27 09:32:42
09:32:45,09:32:45,13.71,+1.86,0.07,240,329040,??,2017-06-27,2017-06-27 09:32:45
09:32:48,09:32:48,13.65,+1.41,-0.06,228,311220,??,2017-06-27,2017-06-27 09:32:48
09:32:48,09:32:48,13.65,+1.41,0.0,228,311220,???,2017-06-27,2017-06-27 09:32:48
09:32:51,09:32:51,13.69,+1.71,0.04,196,268324,??,2017-06-27,2017-06-27 09:32:51
09:32:54,09:32:54,13.7,+1.78,0.01,215,294550,??,2017-06-27,2017-06-27 09:32:54
09:32:57,09:32:57,13.68,+1.63,-0.02,248,339264,??,2017-06-27,2017-06-27 09:32:57
09:33:00,09:33:00,13.68,+1.63,0.0,83,113544,??,2017-06-27,2017-06-27 09:33:00
09:33:03,09:33:03,13.69,+1.71,0.01,326,446294,??,2017-06-27,2017-06-27 09:33:03
09:33:06,09:33:06,13.68,+1.63,-0.01,126,172368,??,2017-06-27,2017-06-27 09:33:06
09:33:09,09:33:09,13.69,+1.71,0.01,177,242313,??,2017-06-27,2017-06-27 09:33:09
09:33:12,09:33:12,13.69,+1.71,0.0,298,407962,??,2017-06-27,2017-06-27 09:33:12
09:33:15,09:33:15,13.69,+1.71,0.0,269,368261,??,2017-06-27,2017-06-27 09:33:15
09:33:18,09:33:18,13.69,+1.71,0.0,241,329929,??,2017-06-27,2017-06-27 09:33:18
09:33:21,09:33:21,13.7,+1.78,0.01,350,479500,??,2017-06-27,2017-06-27 09:33:21
09:33:24,09:33:24,13.68,+1.63,-0.02,122,166896,??,2017-06-27,2017-06-27 09:33:24
09:33:27,09:33:27,13.68,+1.63,0.0,194,265392,??,2017-06-27,2017-06-27 09:33:27
09:33:30,09:33:30,13.68,+1.63,0.0,127,173736,??,2017-06-27,2017-06-27 09:33:30
09:33:33,09:33:33,13.69,+1.71,0.01,94,128686,??,2017-06-27,2017-06-27 09:33:33
09:33:36,09:33:36,13.68,+1.63,-0.01,326,445968,??,2017-06-27,2017-06-27 09:33:36
09:33:39,09:33:39,13.68,+1.63,0.0,112,153216,??,2017-06-27,2017-06-27 09:33:39
09:33:42,09:33:42,13.69,+1.71,0.01,282,386058,???,2017-06-27,2017-06-27 09:33:42
09:33:45,09:33:45,13.7,+1.78,0.01,47,64390,??,2017-06-27,2017-06-27 09:33:45
09:33:48,09:33:48,13.7,+1.78,0.0,405,554850,??,2017-06-27,2017-06-27 09:33:48
09:33:51,09:33:51,13.7,+1.78,0.0,103,141110,??,2017-06-27,2017-06-27 09:33:51
09:33:54,09:33:54,13.69,+1.71,-0.01,149,203981,??,2017-06-27,2017-06-27 09:33:54
09:33:57,09:33:57,13.7,+1.78,0.01,92,126040,??,2017-06-27,2017-06-27 09:33:57
09:34:00,09:34:00,13.7,+1.78,0.0,881,1206970,??,2017-06-27,2017-06-27 09:34:00
09:34:03,09:34:03,13.73,+2.01,0.03,178,244394,??,2017-06-27,2017-06-27 09:34:03
09:34:06,09:34:06,13.74,+2.08,0.01,187,256938,??,2017-06-27,2017-06-27 09:34:06
09:34:09,09:34:09,13.73,+2.01,-0.01,148,203204,??,2017-06-27,2017-06-27 09:34:09
09:34:12,09:34:12,13.74,+2.08,0.01,401,550974,??,2017-06-27,2017-06-27 09:34:12
09:34:15,09:34:15,13.73,+2.01,-0.01,149,204577,??,2017-06-27,2017-06-27 09:34:15
09:34:18,09:34:18,13.73,+2.01,0.0,223,306179,??,2017-06-27,2017-06-27 09:34:18
09:34:21,09:34:21,13.73,+2.01,0.0,285,391305,??,2017-06-27,2017-06-27 09:34:21
09:34:24,09:34:24,13.73,+2.01,0.0,335,459955,??,2017-06-27,2017-06-27 09:34:24
09:34:27,09:34:27,13.73,+2.01,0.0,696,955608,??,2017-06-27,2017-06-27 09:34:27
09:34:30,09:34:30,13.72,+1.93,-0.01,1030,1413160,??,2017-06-27,2017-06-27 09:34:30
09:34:33,09:34:33,13.73,+2.01,0.01,412,565676,??,2017-06-27,2017-06-27 09:34:33
09:34:36,09:34:36,13.7,+1.78,-0.03,752,1030240,??,2017-06-27,2017-06-27 09:34:36
09:34:39,09:34:39,13.68,+1.63,-0.02,396,541728,??,2017-06-27,2017-06-27 09:34:39
09:34:42,09:34:42,13.69,+1.71,0.01,203,277907,??,2017-06-27,2017-06-27 09:34:42
09:34:45,09:34:45,13.65,+1.41,-0.04,758,1034670,??,2017-06-27,2017-06-27 09:34:45
09:34:48,09:34:48,13.67,+1.56,0.02,249,340383,??,2017-06-27,2017-06-27 09:34:48
09:34:51,09:34:51,13.67,+1.56,0.0,438,598746,??,2017-06-27,2017-06-27 09:34:51
09:34:54,09:34:54,13.67,+1.56,0.0,108,147636,??,2017-06-27,2017-06-27 09:34:54
09:34:57,09:34:57,13.65,+1.41,-0.02,106,144690,???,2017-06-27,2017-06-27 09:34:57
09:35:00,09:35:00,13.66,+1.49,0.01,261,356526,??,2017-06-27,2017-06-27 09:35:00
09:35:03,09:35:03,13.66,+1.49,0.0,138,188508,??,2017-06-27,2017-06-27 09:35:03
09:35:06,09:35:06,13.67,+1.56,0.01,96,131232,??,2017-06-27,2017-06-27 09:35:06
09:35:09,09:35:09,13.67,+1.56,0.0,108,147636,??,2017-06-27,2017-06-27 09:35:09
09:35:12,09:35:12,13.67,+1.56,0.0,85,116195,??,2017-06-27,2017-06-27 09:35:12
09:35:15,09:35:15,13.67,+1.56,0.0,90,123030,??,2017-06-27,2017-06-27 09:35:15
09:35:18,09:35:18,13.68,+1.63,0.01,50,68400,??,2017-06-27,2017-06-27 09:35:18
09:35:21,09:35:21,13.69,+1.71,0.01,71,97199,??,2017-06-27,2017-06-27 09:35:21
09:35:24,09:35:24,13.69,+1.71,0.0,254,347726,??,2017-06-27,2017-06-27 09:35:24
09:35:27,09:35:27,13.7,+1.78,0.01,73,100010,??,2017-06-27,2017-06-27 09:35:27
09:35:30,09:35:30,13.7,+1.78,0.0,61,83570,??,2017-06-27,2017-06-27 09:35:30
09:35:33,09:35:33,13.69,+1.71,-0.01,168,229992,??,2017-06-27,2017-06-27 09:35:33
09:35:36,09:35:36,13.7,+1.78,0.01,146,200020,??,2017-06-27,2017-06-27 09:35:36
09:35:39,09:35:39,13.7,+1.78,0.0,222,304140,??,2017-06-27,2017-06-27 09:35:39
09:35:42,09:35:42,13.7,+1.78,0.0,182,249340,??,2017-06-27,2017-06-27 09:35:42
09:35:45,09:35:45,13.7,+1.78,0.0,146,200020,??,2017-06-27,2017-06-27 09:35:45
09:35:48,09:35:48,13.69,+1.71,-0.01,164,224516,??,2017-06-27,2017-06-27 09:35:48
09:35:51,09:35:51,13.69,+1.71,0.0,233,318977,??,2017-06-27,2017-06-27 09:35:51
09:35:54,09:35:54,13.69,+1.71,0.0,201,275169,??,2017-06-27,2017-06-27 09:35:54
09:35:57,09:35:57,13.69,+1.71,0.0,71,97199,??,2017-06-27,2017-06-27 09:35:57
09:36:00,09:36:00,13.69,+1.71,0.0,285,390165,??,2017-06-27,2017-06-27 09:36:00
09:36:03,09:36:03,13.69,+1.71,0.0,226,309394,??,2017-06-27,2017-06-27 09:36:03
09:36:06,09:36:06,13.68,+1.63,-0.01,206,281808,???,2017-06-27,2017-06-27 09:36:06
09:36:09,09:36:09,13.68,+1.63,0.0,59,80712,??,2017-06-27,2017-06-27 09:36:09
09:36:12,09:36:12,13.67,+1.56,-0.01,238,325346,??,2017-06-27,2017-06-27 09:36:12
09:36:15,09:36:15,13.68,+1.63,0.01,242,331056,??,2017-06-27,2017-06-27 09:36:15
09:36:18,09:36:18,13.66,+1.49,-0.02,76,103816,??,2017-06-27,2017-06-27 09:36:18
09:36:21,09:36:21,13.65,+1.41,-0.01,178,242970,??,2017-06-27,2017-06-27 09:36:21
09:36:24,09:36:24,13.66,+1.49,0.01,25,34150,??,2017-06-27,2017-06-27 09:36:24
09:36:27,09:36:27,13.65,+1.41,-0.01,371,506415,??,2017-06-27,2017-06-27 09:36:27
09:36:30,09:36:30,13.67,+1.56,0.02,742,1014314,??,2017-06-27,2017-06-27 09:36:30
09:36:33,09:36:33,13.66,+1.49,-0.01,155,211730,??,2017-06-27,2017-06-27 09:36:33
09:36:36,09:36:36,13.67,+1.56,0.01,190,259730,??,2017-06-27,2017-06-27 09:36:36
09:36:39,09:36:39,13.65,+1.41,-0.02,677,924105,??,2017-06-27,2017-06-27 09:36:39
09:36:42,09:36:42,13.65,+1.41,0.0,109,148785,??,2017-06-27,2017-06-27 09:36:42
09:36:42,09:36:42,13.65,+1.41,0.0,109,148785,???,2017-06-27,2017-06-27 09:36:42
09:36:45,09:36:45,13.65,+1.41,0.0,160,218400,??,2017-06-27,2017-06-27 09:36:45
09:36:48,09:36:48,13.6,+1.04,-0.05,176,239360,??,2017-06-27,2017-06-27 09:36:48
09:36:51,09:36:51,13.62,+1.19,0.02,93,126666,???,2017-06-27,2017-06-27 09:36:51
09:36:54,09:36:54,13.6,+1.04,-0.02,582,791520,??,2017-06-27,2017-06-27 09:36:54
09:36:57,09:36:57,13.6,+1.04,0.0,114,155040,??,2017-06-27,2017-06-27 09:36:57
09:37:00,09:37:00,13.6,+1.04,0.0,255,346800,??,2017-06-27,2017-06-27 09:37:00
09:37:03,09:37:03,13.61,+1.11,0.01,104,141544,??,2017-06-27,2017-06-27 09:37:03
09:37:06,09:37:06,13.61,+1.11,0.0,143,194623,??,2017-06-27,2017-06-27 09:37:06
09:37:09,09:37:09,13.61,+1.11,0.0,12,16332,??,2017-06-27,2017-06-27 09:37:09
09:37:12,09:37:12,13.6,+1.04,-0.01,91,123760,??,2017-06-27,2017-06-27 09:37:12
09:37:15,09:37:15,13.63,+1.26,0.03,20,27260,??,2017-06-27,2017-06-27 09:37:15
09:37:18,09:37:18,13.62,+1.19,-0.01,104,141648,??,2017-06-27,2017-06-27 09:37:18
09:37:21,09:37:21,13.63,+1.26,0.01,182,248066,??,2017-06-27,2017-06-27 09:37:21
09:37:24,09:37:24,13.62,+1.19,-0.01,396,539352,??,2017-06-27,2017-06-27 09:37:24
09:37:27,09:37:27,13.62,+1.19,0.0,100,136200,??,2017-06-27,2017-06-27 09:37:27
09:37:30,09:37:30,13.62,+1.19,0.0,101,137562,??,2017-06-27,2017-06-27 09:37:30
09:37:33,09:37:33,13.63,+1.26,0.01,77,104951,??,2017-06-27,2017-06-27 09:37:33
09:37:36,09:37:36,13.63,+1.26,0.0,73,99499,??,2017-06-27,2017-06-27 09:37:36
09:37:39,09:37:39,13.62,+1.19,-0.01,314,427668,??,2017-06-27,2017-06-27 09:37:39
09:37:42,09:37:42,13.61,+1.11,-0.01,174,236814,??,2017-06-27,2017-06-27 09:37:42
09:37:45,09:37:45,13.62,+1.19,0.01,194,264228,??,2017-06-27,2017-06-27 09:37:45
09:37:48,09:37:48,13.6,+1.04,-0.02,151,205360,??,2017-06-27,2017-06-27 09:37:48
09:37:51,09:37:51,13.6,+1.04,0.0,128,174080,??,2017-06-27,2017-06-27 09:37:51
09:37:54,09:37:54,13.6,+1.04,0.0,65,88400,??,2017-06-27,2017-06-27 09:37:54
09:37:57,09:37:57,13.6,+1.04,0.0,60,81600,??,2017-06-27,2017-06-27 09:37:57
09:38:00,09:38:00,13.6,+1.04,0.0,140,190400,??,2017-06-27,2017-06-27 09:38:00
09:38:03,09:38:03,13.6,+1.04,0.0,97,131920,??,2017-06-27,2017-06-27 09:38:03
09:38:06,09:38:06,13.58,+0.89,-0.02,39,52962,??,2017-06-27,2017-06-27 09:38:06
09:38:09,09:38:09,13.55,+0.67,-0.03,672,910560,??,2017-06-27,2017-06-27 09:38:09
09:38:12,09:38:12,13.59,+0.97,0.04,40,54360,??,2017-06-27,2017-06-27 09:38:12
09:38:15,09:38:15,13.58,+0.89,-0.01,47,63826,??,2017-06-27,2017-06-27 09:38:15
09:38:18,09:38:18,13.57,+0.82,-0.01,21,28497,??,2017-06-27,2017-06-27 09:38:18
09:38:21,09:38:21,13.57,+0.82,0.0,19,25783,??,2017-06-27,2017-06-27 09:38:21
09:38:24,09:38:24,13.57,+0.82,0.0,94,127558,??,2017-06-27,2017-06-27 09:38:24
09:38:27,09:38:27,13.58,+0.89,0.01,68,92344,??,2017-06-27,2017-06-27 09:38:27
09:38:30,09:38:30,13.58,+0.89,0.0,70,95060,??,2017-06-27,2017-06-27 09:38:30
09:38:33,09:38:33,13.59,+0.97,0.01,67,91053,??,2017-06-27,2017-06-27 09:38:33
09:38:36,09:38:36,13.58,+0.89,-0.01,57,77406,??,2017-06-27,2017-06-27 09:38:36
09:38:39,09:38:39,13.56,+0.74,-0.02,149,202044,??,2017-06-27,2017-06-27 09:38:39
09:38:42,09:38:42,13.58,+0.89,0.02,168,228144,??,2017-06-27,2017-06-27 09:38:42
09:38:45,09:38:45,13.58,+0.89,0.0,73,99134,??,2017-06-27,2017-06-27 09:38:45
09:38:48,09:38:48,13.57,+0.82,-0.01,73,99061,??,2017-06-27,2017-06-27 09:38:48
09:38:51,09:38:51,13.55,+0.67,-0.02,239,323845,??,2017-06-27,2017-06-27 09:38:51
09:38:54,09:38:54,13.56,+0.74,0.01,11,14916,???,2017-06-27,2017-06-27 09:38:54
09:38:57,09:38:57,13.55,+0.67,-0.01,9,12195,??,2017-06-27,2017-06-27 09:38:57
09:39:00,09:39:00,13.56,+0.74,0.01,107,145092,??,2017-06-27,2017-06-27 09:39:00
09:39:03,09:39:03,13.56,+0.74,0.0,183,248148,??,2017-06-27,2017-06-27 09:39:03
09:39:06,09:39:06,13.56,+0.74,0.0,44,59664,??,2017-06-27,2017-06-27 09:39:06
09:39:09,09:39:09,13.55,+0.67,-0.01,729,987795,??,2017-06-27,2017-06-27 09:39:09
09:39:12,09:39:12,13.57,+0.82,0.02,26,35282,??,2017-06-27,2017-06-27 09:39:12
09:39:15,09:39:15,13.56,+0.74,-0.01,164,222384,??,2017-06-27,2017-06-27 09:39:15
09:39:18,09:39:18,13.57,+0.82,0.01,71,96347,??,2017-06-27,2017-06-27 09:39:18
09:39:21,09:39:21,13.56,+0.74,-0.01,21,28476,??,2017-06-27,2017-06-27 09:39:21
09:39:24,09:39:24,13.56,+0.74,0.0,4,5424,??,2017-06-27,2017-06-27 09:39:24
09:39:27,09:39:27,13.57,+0.82,0.01,35,47495,??,2017-06-27,2017-06-27 09:39:27
09:39:30,09:39:30,13.57,+0.82,0.0,14,18998,??,2017-06-27,2017-06-27 09:39:30
09:39:33,09:39:33,13.56,+0.74,-0.01,158,214248,??,2017-06-27,2017-06-27 09:39:33
09:39:36,09:39:36,13.55,+0.67,-0.01,128,173440,??,2017-06-27,2017-06-27 09:39:36
09:39:39,09:39:39,13.56,+0.74,0.01,17,23052,??,2017-06-27,2017-06-27 09:39:39
09:39:42,09:39:42,13.56,+0.74,0.0,170,230520,??,2017-06-27,2017-06-27 09:39:42
09:39:45,09:39:45,13.57,+0.82,0.01,1,1357,??,2017-06-27,2017-06-27 09:39:45
09:39:48,09:39:48,13.57,+0.82,0.0,235,318895,??,2017-06-27,2017-06-27 09:39:48
09:39:51,09:39:51,13.57,+0.82,0.0,119,161483,??,2017-06-27,2017-06-27 09:39:51
09:39:54,09:39:54,13.56,+0.74,-0.01,88,119328,??,2017-06-27,2017-06-27 09:39:54
09:39:57,09:39:57,13.56,+0.74,0.0,15,20340,??,2017-06-27,2017-06-27 09:39:57
09:40:00,09:40:00,13.56,+0.74,0.0,94,127464,??,2017-06-27,2017-06-27 09:40:00
09:40:03,09:40:03,13.57,+0.82,0.01,29,39353,??,2017-06-27,2017-06-27 09:40:03
09:40:06,09:40:06,13.58,+0.89,0.01,8,10864,??,2017-06-27,2017-06-27 09:40:06
09:40:09,09:40:09,13.56,+0.74,-0.02,114,154584,??,2017-06-27,2017-06-27 09:40:09
09:40:12,09:40:12,13.56,+0.74,0.0,49,66444,??,2017-06-27,2017-06-27 09:40:12
09:40:15,09:40:15,13.57,+0.82,0.01,24,32568,??,2017-06-27,2017-06-27 09:40:15
09:40:18,09:40:18,13.57,+0.82,0.0,2,2714,??,2017-06-27,2017-06-27 09:40:18
09:40:21,09:40:21,13.58,+0.89,0.01,6,8148,???,2017-06-27,2017-06-27 09:40:21
09:40:24,09:40:24,13.58,+0.89,0.0,1,1358,??,2017-06-27,2017-06-27 09:40:24
09:40:27,09:40:27,13.57,+0.82,-0.01,138,187266,??,2017-06-27,2017-06-27 09:40:27
09:40:30,09:40:30,13.59,+0.97,0.02,10,13590,??,2017-06-27,2017-06-27 09:40:30
09:40:33,09:40:33,13.59,+0.97,0.0,75,101925,??,2017-06-27,2017-06-27 09:40:33
09:40:36,09:40:36,13.59,+0.97,0.0,166,225594,??,2017-06-27,2017-06-27 09:40:36
09:40:36,09:40:36,13.59,+0.97,0.0,166,225594,???,2017-06-27,2017-06-27 09:40:36
09:40:36,09:40:36,13.59,+0.97,0.0,166,225594,??,2017-06-27,2017-06-27 09:40:36
09:40:39,09:40:39,13.59,+0.97,0.0,77,104643,??,2017-06-27,2017-06-27 09:40:39
09:40:42,09:40:42,13.59,+0.97,0.0,18,24462,??,2017-06-27,2017-06-27 09:40:42
09:40:45,09:40:45,13.59,+0.97,0.0,17,23103,??,2017-06-27,2017-06-27 09:40:45
09:40:48,09:40:48,13.6,+1.04,0.01,91,123760,??,2017-06-27,2017-06-27 09:40:48
09:40:51,09:40:51,13.6,+1.04,0.0,67,91120,??,2017-06-27,2017-06-27 09:40:51
09:40:54,09:40:54,13.59,+0.97,-0.01,18,24462,??,2017-06-27,2017-06-27 09:40:54
09:40:57,09:40:57,13.6,+1.04,0.01,61,82960,??,2017-06-27,2017-06-27 09:40:57
09:41:00,09:41:00,13.6,+1.04,0.0,170,231200,??,2017-06-27,2017-06-27 09:41:00
09:41:03,09:41:03,13.61,+1.11,0.01,74,100932,??,2017-06-27,2017-06-27 09:41:03
09:41:09,09:41:09,13.61,+1.11,0.0,15,20415,??,2017-06-27,2017-06-27 09:41:09
09:41:12,09:41:12,13.61,+1.11,0.0,14,19054,??,2017-06-27,2017-06-27 09:41:12
09:41:15,09:41:15,13.6,+1.04,-0.01,49,66640,??,2017-06-27,2017-06-27 09:41:15
09:41:18,09:41:18,13.61,+1.11,0.01,29,39469,??,2017-06-27,2017-06-27 09:41:18
09:41:21,09:41:21,13.6,+1.04,-0.01,28,38080,??,2017-06-27,2017-06-27 09:41:21
09:41:24,09:41:24,13.6,+1.04,0.0,333,454022,??,2017-06-27,2017-06-27 09:41:24
09:41:27,09:41:27,13.6,+1.04,0.0,15,20400,??,2017-06-27,2017-06-27 09:41:27
09:41:30,09:41:30,13.6,+1.04,0.0,50,68000,??,2017-06-27,2017-06-27 09:41:30
09:41:33,09:41:33,13.6,+1.04,0.0,3,4080,??,2017-06-27,2017-06-27 09:41:33
09:41:36,09:41:36,13.6,+1.04,0.0,77,104720,??,2017-06-27,2017-06-27 09:41:36
09:41:39,09:41:39,13.59,+0.97,-0.01,222,301698,???,2017-06-27,2017-06-27 09:41:39
09:41:42,09:41:42,13.59,+0.97,0.0,28,38052,??,2017-06-27,2017-06-27 09:41:42
09:41:45,09:41:45,13.59,+0.97,0.0,77,104643,??,2017-06-27,2017-06-27 09:41:45
09:41:48,09:41:48,13.58,+0.89,-0.01,27,36666,??,2017-06-27,2017-06-27 09:41:48
09:41:51,09:41:51,13.58,+0.89,0.0,20,27160,??,2017-06-27,2017-06-27 09:41:51
09:41:54,09:41:54,13.58,+0.89,0.0,86,116788,??,2017-06-27,2017-06-27 09:41:54
09:41:57,09:41:57,13.57,+0.82,-0.01,57,77349,??,2017-06-27,2017-06-27 09:41:57
09:42:00,09:42:00,13.58,+0.89,0.01,22,29876,??,2017-06-27,2017-06-27 09:42:00
09:42:03,09:42:03,13.57,+0.82,-0.01,176,238832,??,2017-06-27,2017-06-27 09:42:03
09:42:06,09:42:06,13.58,+0.89,0.01,181,245798,??,2017-06-27,2017-06-27 09:42:06
09:42:09,09:42:09,13.57,+0.82,-0.01,97,131629,??,2017-06-27,2017-06-27 09:42:09
09:42:12,09:42:12,13.57,+0.82,0.0,74,100418,??,2017-06-27,2017-06-27 09:42:12
09:42:15,09:42:15,13.57,+0.82,0.0,19,25783,??,2017-06-27,2017-06-27 09:42:15
09:42:18,09:42:18,13.57,+0.82,0.0,86,116702,??,2017-06-27,2017-06-27 09:42:18
09:42:21,09:42:21,13.57,+0.82,0.0,4,5428,??,2017-06-27,2017-06-27 09:42:21
09:42:24,09:42:24,13.56,+0.74,-0.01,79,107124,??,2017-06-27,2017-06-27 09:42:24
09:42:27,09:42:27,13.56,+0.74,0.0,68,92208,??,2017-06-27,2017-06-27 09:42:27
09:42:30,09:42:30,13.56,+0.74,0.0,63,85428,??,2017-06-27,2017-06-27 09:42:30
09:42:33,09:42:33,13.56,+0.74,0.0,46,62376,??,2017-06-27,2017-06-27 09:42:33
09:42:36,09:42:36,13.55,+0.67,-0.01,107,144985,??,2017-06-27,2017-06-27 09:42:36
09:42:39,09:42:39,13.55,+0.67,0.0,12,16260,??,2017-06-27,2017-06-27 09:42:39
09:42:42,09:42:42,13.55,+0.67,0.0,217,294035,??,2017-06-27,2017-06-27 09:42:42
09:42:45,09:42:45,13.54,+0.59,-0.01,5,6770,???,2017-06-27,2017-06-27 09:42:45
09:42:48,09:42:48,13.52,+0.45,-0.02,20,27040,??,2017-06-27,2017-06-27 09:42:48
09:42:51,09:42:51,13.52,+0.45,0.0,80,108160,??,2017-06-27,2017-06-27 09:42:51
09:42:54,09:42:54,13.52,+0.45,0.0,32,43264,??,2017-06-27,2017-06-27 09:42:54
09:42:57,09:42:57,13.52,+0.45,0.0,11,14872,??,2017-06-27,2017-06-27 09:42:57
09:43:00,09:43:00,13.52,+0.45,0.0,81,109512,??,2017-06-27,2017-06-27 09:43:00
09:43:03,09:43:03,13.51,+0.37,-0.01,36,48636,??,2017-06-27,2017-06-27 09:43:03
