idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,8.93,8.93,4340,3875620,买盘,2017-07-31,2017-07-31 09:25:03
09:30:00,09:30:00,8.86,-0.07,600,531600,卖盘,2017-07-31,2017-07-31 09:30:00
09:30:03,09:30:03,8.86,--,5250,4651500,买盘,2017-07-31,2017-07-31 09:30:03
09:30:06,09:30:06,8.86,--,596,528056,买盘,2017-07-31,2017-07-31 09:30:06
09:30:09,09:30:09,8.86,--,700,620200,买盘,2017-07-31,2017-07-31 09:30:09
09:30:12,09:30:12,8.85,-0.01,59,52215,卖盘,2017-07-31,2017-07-31 09:30:12
09:30:15,09:30:15,8.85,--,378,334530,买盘,2017-07-31,2017-07-31 09:30:15
09:30:18,09:30:18,8.83,-0.02,56,49448,中性盘,2017-07-31,2017-07-31 09:30:18
09:30:21,09:30:21,8.84,0.01,282,249288,买盘,2017-07-31,2017-07-31 09:30:21
09:30:24,09:30:24,8.85,0.01,166,146910,买盘,2017-07-31,2017-07-31 09:30:24
09:30:27,09:30:27,8.84,-0.01,299,264316,中性盘,2017-07-31,2017-07-31 09:30:27
09:30:30,09:30:30,8.83,-0.01,448,395584,卖盘,2017-07-31,2017-07-31 09:30:30
09:30:33,09:30:33,8.85,0.02,821,726585,买盘,2017-07-31,2017-07-31 09:30:33
09:30:36,09:30:36,8.84,-0.01,138,121992,卖盘,2017-07-31,2017-07-31 09:30:36
09:30:39,09:30:39,8.85,0.01,256,226560,中性盘,2017-07-31,2017-07-31 09:30:39
09:30:42,09:30:42,8.86,0.01,25,22150,买盘,2017-07-31,2017-07-31 09:30:42
09:30:45,09:30:45,8.84,-0.02,428,378352,卖盘,2017-07-31,2017-07-31 09:30:45
09:30:48,09:30:48,8.84,--,138,121992,卖盘,2017-07-31,2017-07-31 09:30:48
09:30:51,09:30:51,8.84,--,98,86632,卖盘,2017-07-31,2017-07-31 09:30:51
09:30:54,09:30:54,8.84,--,174,153816,卖盘,2017-07-31,2017-07-31 09:30:54
09:30:57,09:30:57,8.86,0.02,119,105434,买盘,2017-07-31,2017-07-31 09:30:57
09:31:00,09:31:00,8.86,--,161,142646,卖盘,2017-07-31,2017-07-31 09:31:00
09:31:03,09:31:03,8.87,0.01,106,94021,中性盘,2017-07-31,2017-07-31 09:31:03
09:31:06,09:31:06,8.88,0.01,134,118992,买盘,2017-07-31,2017-07-31 09:31:06
09:31:09,09:31:09,8.87,-0.01,33,29270,卖盘,2017-07-31,2017-07-31 09:31:09
09:31:12,09:31:12,8.88,0.01,68,60384,买盘,2017-07-31,2017-07-31 09:31:12
09:31:15,09:31:15,8.89,0.01,130,115570,买盘,2017-07-31,2017-07-31 09:31:15
09:31:18,09:31:18,8.89,--,30,26670,买盘,2017-07-31,2017-07-31 09:31:18
09:31:21,09:31:21,8.9,0.01,37,32930,买盘,2017-07-31,2017-07-31 09:31:21
09:31:24,09:31:24,8.9,--,84,74760,买盘,2017-07-31,2017-07-31 09:31:24
09:31:27,09:31:27,8.9,--,206,183340,买盘,2017-07-31,2017-07-31 09:31:27
09:31:30,09:31:30,8.9,--,108,96120,买盘,2017-07-31,2017-07-31 09:31:30
09:31:33,09:31:33,8.91,0.01,42,37422,买盘,2017-07-31,2017-07-31 09:31:33
09:31:36,09:31:36,8.92,0.01,252,224784,买盘,2017-07-31,2017-07-31 09:31:36
09:31:39,09:31:39,8.91,-0.01,101,89991,中性盘,2017-07-31,2017-07-31 09:31:39
09:31:42,09:31:42,8.92,0.01,426,379992,买盘,2017-07-31,2017-07-31 09:31:42
09:31:45,09:31:45,8.92,--,148,132016,买盘,2017-07-31,2017-07-31 09:31:45
09:31:48,09:31:48,8.92,--,171,152532,买盘,2017-07-31,2017-07-31 09:31:48
09:31:51,09:31:51,8.93,0.01,181,161633,买盘,2017-07-31,2017-07-31 09:31:51
09:31:54,09:31:54,8.93,--,343,306299,买盘,2017-07-31,2017-07-31 09:31:54
09:31:57,09:31:57,8.93,--,274,244682,买盘,2017-07-31,2017-07-31 09:31:57
09:32:00,09:32:00,8.93,--,364,325052,买盘,2017-07-31,2017-07-31 09:32:00
09:32:03,09:32:03,8.93,--,104,92872,卖盘,2017-07-31,2017-07-31 09:32:03
09:32:06,09:32:06,8.94,0.01,64,57216,买盘,2017-07-31,2017-07-31 09:32:06
09:32:09,09:32:09,8.95,0.01,167,149465,买盘,2017-07-31,2017-07-31 09:32:09
09:32:12,09:32:12,8.95,--,250,223749,买盘,2017-07-31,2017-07-31 09:32:12
09:32:15,09:32:15,8.95,--,460,411699,买盘,2017-07-31,2017-07-31 09:32:15
09:32:18,09:32:18,8.95,--,561,502094,买盘,2017-07-31,2017-07-31 09:32:18
09:32:21,09:32:21,8.95,--,716,640820,买盘,2017-07-31,2017-07-31 09:32:21
09:32:24,09:32:24,8.96,0.01,313,280448,买盘,2017-07-31,2017-07-31 09:32:24
09:32:27,09:32:27,8.96,--,182,163072,买盘,2017-07-31,2017-07-31 09:32:27
09:32:30,09:32:30,8.97,0.01,62,55614,买盘,2017-07-31,2017-07-31 09:32:30
09:32:33,09:32:33,8.97,--,191,171327,买盘,2017-07-31,2017-07-31 09:32:33
09:32:36,09:32:36,8.98,0.01,802,720196,买盘,2017-07-31,2017-07-31 09:32:36
09:32:39,09:32:39,8.99,0.01,331,297569,买盘,2017-07-31,2017-07-31 09:32:39
09:32:42,09:32:42,8.99,--,684,614916,买盘,2017-07-31,2017-07-31 09:32:42
09:32:45,09:32:45,8.99,--,206,185194,买盘,2017-07-31,2017-07-31 09:32:45
09:32:48,09:32:48,8.99,--,302,271498,买盘,2017-07-31,2017-07-31 09:32:48
09:32:51,09:32:51,9.0,0.01,231,207900,买盘,2017-07-31,2017-07-31 09:32:51
09:32:54,09:32:54,9.0,--,782,703800,买盘,2017-07-31,2017-07-31 09:32:54
09:32:57,09:32:57,9.01,0.01,240,216240,买盘,2017-07-31,2017-07-31 09:32:57
09:33:00,09:33:00,9.01,--,37,33337,卖盘,2017-07-31,2017-07-31 09:33:00
09:33:03,09:33:03,9.03,0.02,137,123710,买盘,2017-07-31,2017-07-31 09:33:03
09:33:06,09:33:06,9.02,-0.01,185,166870,卖盘,2017-07-31,2017-07-31 09:33:06
09:33:09,09:33:09,9.05,0.03,952,861560,买盘,2017-07-31,2017-07-31 09:33:09
09:33:12,09:33:12,9.02,-0.03,377,340054,卖盘,2017-07-31,2017-07-31 09:33:12
09:33:15,09:33:15,9.04,0.02,707,639127,中性盘,2017-07-31,2017-07-31 09:33:15
09:33:18,09:33:18,9.07,0.03,172,156004,买盘,2017-07-31,2017-07-31 09:33:18
09:33:21,09:33:21,9.05,-0.02,425,384625,卖盘,2017-07-31,2017-07-31 09:33:21
09:33:24,09:33:24,9.05,--,428,387340,买盘,2017-07-31,2017-07-31 09:33:24
09:33:27,09:33:27,9.04,-0.01,424,383295,中性盘,2017-07-31,2017-07-31 09:33:27
09:33:30,09:33:30,9.04,--,735,664439,买盘,2017-07-31,2017-07-31 09:33:30
09:33:33,09:33:33,9.01,-0.03,190,171190,卖盘,2017-07-31,2017-07-31 09:33:33
09:33:36,09:33:36,9.07,0.06,1791,1624437,买盘,2017-07-31,2017-07-31 09:33:36
09:33:39,09:33:39,9.05,-0.02,370,334850,卖盘,2017-07-31,2017-07-31 09:33:39
09:33:42,09:33:42,9.05,--,143,129415,卖盘,2017-07-31,2017-07-31 09:33:42
09:33:45,09:33:45,9.05,--,239,216295,买盘,2017-07-31,2017-07-31 09:33:45
09:33:48,09:33:48,9.05,--,475,429875,买盘,2017-07-31,2017-07-31 09:33:48
09:33:51,09:33:51,9.05,--,191,172855,买盘,2017-07-31,2017-07-31 09:33:51
09:33:54,09:33:54,9.03,-0.02,579,522836,卖盘,2017-07-31,2017-07-31 09:33:54
09:33:57,09:33:57,9.04,0.01,256,231423,中性盘,2017-07-31,2017-07-31 09:33:57
