idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,26.97,26.97,33,89001,买盘,2017-07-31,2017-07-31 09:25:03
09:30:00,09:30:00,26.97,--,3,8091,卖盘,2017-07-31,2017-07-31 09:30:00
09:30:03,09:30:03,26.97,--,307,827979,卖盘,2017-07-31,2017-07-31 09:30:03
09:30:06,09:30:06,26.99,0.02,38,102562,买盘,2017-07-31,2017-07-31 09:30:06
09:30:09,09:30:09,27.0,0.01,59,159300,卖盘,2017-07-31,2017-07-31 09:30:09
09:30:12,09:30:12,27.0,--,9,24300,卖盘,2017-07-31,2017-07-31 09:30:12
09:30:15,09:30:15,27.0,--,11,29700,卖盘,2017-07-31,2017-07-31 09:30:15
09:30:18,09:30:18,27.03,0.03,45,121635,买盘,2017-07-31,2017-07-31 09:30:18
09:30:21,09:30:21,27.03,--,2,5406,买盘,2017-07-31,2017-07-31 09:30:21
09:30:24,09:30:24,27.03,--,1,2703,卖盘,2017-07-31,2017-07-31 09:30:24
09:30:27,09:30:27,26.98,-0.05,5,13490,卖盘,2017-07-31,2017-07-31 09:30:27
09:30:30,09:30:30,27.04,0.06,13,35152,买盘,2017-07-31,2017-07-31 09:30:30
09:30:33,09:30:33,27.04,--,18,48672,买盘,2017-07-31,2017-07-31 09:30:33
09:30:36,09:30:36,27.04,--,31,83824,卖盘,2017-07-31,2017-07-31 09:30:36
09:30:39,09:30:39,27.05,0.01,14,37870,买盘,2017-07-31,2017-07-31 09:30:39
09:30:51,09:30:51,27.06,0.01,17,46002,卖盘,2017-07-31,2017-07-31 09:30:51
09:30:54,09:30:54,27.05,-0.01,5,13525,卖盘,2017-07-31,2017-07-31 09:30:54
09:31:06,09:31:06,27.05,--,94,254270,卖盘,2017-07-31,2017-07-31 09:31:06
09:31:09,09:31:09,27.05,--,10,27050,卖盘,2017-07-31,2017-07-31 09:31:09
09:31:12,09:31:12,27.05,--,37,100085,卖盘,2017-07-31,2017-07-31 09:31:12
09:31:15,09:31:15,27.09,0.04,9,24381,中性盘,2017-07-31,2017-07-31 09:31:15
09:31:18,09:31:18,27.09,--,5,13545,买盘,2017-07-31,2017-07-31 09:31:18
09:31:21,09:31:21,27.09,--,5,13545,买盘,2017-07-31,2017-07-31 09:31:21
