idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,12.88,12.88,492,633696,买盘,2017-07-03,2017-07-03 09:25:03
09:30:00,09:30:00,12.88,--,19,24472,卖盘,2017-07-03,2017-07-03 09:30:00
09:30:03,09:30:03,12.92,0.04,430,555560,买盘,2017-07-03,2017-07-03 09:30:03
09:30:06,09:30:06,12.89,-0.03,77,99253,卖盘,2017-07-03,2017-07-03 09:30:06
09:30:12,09:30:12,12.9,0.01,12,15480,中性盘,2017-07-03,2017-07-03 09:30:12
09:30:15,09:30:15,12.9,--,4,5160,买盘,2017-07-03,2017-07-03 09:30:15
09:30:18,09:30:18,12.9,--,46,59340,买盘,2017-07-03,2017-07-03 09:30:18
09:30:21,09:30:21,12.9,--,39,50310,买盘,2017-07-03,2017-07-03 09:30:21
09:30:24,09:30:24,12.9,--,1,1290,买盘,2017-07-03,2017-07-03 09:30:24
09:30:27,09:30:27,12.9,--,46,59340,卖盘,2017-07-03,2017-07-03 09:30:27
09:30:30,09:30:30,12.9,--,94,121260,卖盘,2017-07-03,2017-07-03 09:30:30
09:30:33,09:30:33,12.89,-0.01,244,314516,卖盘,2017-07-03,2017-07-03 09:30:33
09:30:36,09:30:36,12.91,0.02,145,187195,买盘,2017-07-03,2017-07-03 09:30:36
09:30:39,09:30:39,12.89,-0.02,40,51560,卖盘,2017-07-03,2017-07-03 09:30:39
09:30:42,09:30:42,12.89,--,11,14179,卖盘,2017-07-03,2017-07-03 09:30:42
09:30:45,09:30:45,12.89,--,63,81207,买盘,2017-07-03,2017-07-03 09:30:45
09:30:51,09:30:51,12.9,0.01,9,11610,买盘,2017-07-03,2017-07-03 09:30:51
09:30:54,09:30:54,12.89,-0.01,47,60583,卖盘,2017-07-03,2017-07-03 09:30:54
09:30:57,09:30:57,12.89,--,520,670280,买盘,2017-07-03,2017-07-03 09:30:57
09:31:00,09:31:00,12.85,-0.04,147,188895,卖盘,2017-07-03,2017-07-03 09:31:00
09:31:03,09:31:03,12.87,0.02,80,102960,买盘,2017-07-03,2017-07-03 09:31:03
09:31:06,09:31:06,12.85,-0.02,24,30840,卖盘,2017-07-03,2017-07-03 09:31:06
09:31:09,09:31:09,12.83,-0.02,115,147545,卖盘,2017-07-03,2017-07-03 09:31:09
09:31:12,09:31:12,12.84,0.01,23,29532,买盘,2017-07-03,2017-07-03 09:31:12
09:31:15,09:31:15,12.81,-0.03,60,76860,卖盘,2017-07-03,2017-07-03 09:31:15
09:31:18,09:31:18,12.84,0.03,5,6420,买盘,2017-07-03,2017-07-03 09:31:18
09:31:21,09:31:21,12.82,-0.02,1,1282,卖盘,2017-07-03,2017-07-03 09:31:21
09:31:24,09:31:24,12.82,--,49,62818,卖盘,2017-07-03,2017-07-03 09:31:24
