idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,14.36,14.36,6,8616,买盘,2017-08-03,2017-08-03 09:25:03
09:30:03,09:30:03,14.36,--,1,1436,卖盘,2017-08-03,2017-08-03 09:30:03
09:30:06,09:30:06,14.3,-0.06,35,50050,卖盘,2017-08-03,2017-08-03 09:30:06
09:30:09,09:30:09,14.3,--,2,2860,买盘,2017-08-03,2017-08-03 09:30:09
09:30:33,09:30:33,14.42,0.12,5,7210,买盘,2017-08-03,2017-08-03 09:30:33
09:30:36,09:30:36,14.35,-0.07,18,25830,卖盘,2017-08-03,2017-08-03 09:30:36
09:30:39,09:30:39,14.35,--,20,28700,买盘,2017-08-03,2017-08-03 09:30:39
09:30:57,09:30:57,14.35,--,18,25830,买盘,2017-08-03,2017-08-03 09:30:57
09:31:15,09:31:15,14.41,0.06,9,12969,买盘,2017-08-03,2017-08-03 09:31:15
09:31:21,09:31:21,14.35,-0.06,14,20090,卖盘,2017-08-03,2017-08-03 09:31:21
09:31:39,09:31:39,14.36,0.01,10,14360,中性盘,2017-08-03,2017-08-03 09:31:39
09:31:51,09:31:51,14.36,--,31,44516,买盘,2017-08-03,2017-08-03 09:31:51
09:32:00,09:32:00,14.35,-0.01,11,15785,卖盘,2017-08-03,2017-08-03 09:32:00
09:32:39,09:32:39,14.3,-0.05,28,40040,中性盘,2017-08-03,2017-08-03 09:32:39
09:32:45,09:32:45,14.35,0.05,10,14350,中性盘,2017-08-03,2017-08-03 09:32:45
09:33:00,09:33:00,14.35,--,11,15785,卖盘,2017-08-03,2017-08-03 09:33:00
09:33:21,09:33:21,14.3,-0.05,21,30030,卖盘,2017-08-03,2017-08-03 09:33:21
09:33:27,09:33:27,14.35,0.05,20,28700,买盘,2017-08-03,2017-08-03 09:33:27
09:33:42,09:33:42,14.35,--,4,5740,买盘,2017-08-03,2017-08-03 09:33:42
09:33:54,09:33:54,14.35,--,58,83230,买盘,2017-08-03,2017-08-03 09:33:54
09:34:06,09:34:06,14.33,-0.02,20,28660,卖盘,2017-08-03,2017-08-03 09:34:06
09:34:15,09:34:15,14.33,--,4,5732,买盘,2017-08-03,2017-08-03 09:34:15
09:34:18,09:34:18,14.33,--,4,5732,买盘,2017-08-03,2017-08-03 09:34:18
09:34:36,09:34:36,14.33,--,20,28660,买盘,2017-08-03,2017-08-03 09:34:36
09:34:39,09:34:39,14.31,-0.02,3,4293,卖盘,2017-08-03,2017-08-03 09:34:39
09:34:57,09:34:57,14.33,0.02,10,14330,买盘,2017-08-03,2017-08-03 09:34:57
09:35:09,09:35:09,14.33,--,8,11464,买盘,2017-08-03,2017-08-03 09:35:09
09:35:15,09:35:15,14.31,-0.02,5,7155,卖盘,2017-08-03,2017-08-03 09:35:15
09:35:18,09:35:18,14.31,--,11,15741,卖盘,2017-08-03,2017-08-03 09:35:18
09:35:21,09:35:21,14.33,0.02,50,71650,买盘,2017-08-03,2017-08-03 09:35:21
09:35:24,09:35:24,14.33,--,44,63052,买盘,2017-08-03,2017-08-03 09:35:24
09:35:27,09:35:27,14.33,--,4,5732,卖盘,2017-08-03,2017-08-03 09:35:27
09:35:36,09:35:36,14.33,--,13,18629,卖盘,2017-08-03,2017-08-03 09:35:36
09:35:42,09:35:42,14.35,0.02,88,127141,买盘,2017-08-03,2017-08-03 09:35:42
09:35:57,09:35:57,14.35,--,6,8610,卖盘,2017-08-03,2017-08-03 09:35:57
09:36:03,09:36:03,14.35,--,20,28700,卖盘,2017-08-03,2017-08-03 09:36:03
09:36:24,09:36:24,14.38,0.03,5,7190,买盘,2017-08-03,2017-08-03 09:36:24
09:36:48,09:36:48,14.38,--,5,7190,买盘,2017-08-03,2017-08-03 09:36:48
09:37:03,09:37:03,14.38,--,20,28760,买盘,2017-08-03,2017-08-03 09:37:03
09:37:09,09:37:09,14.38,--,3,4314,买盘,2017-08-03,2017-08-03 09:37:09
09:37:18,09:37:18,14.36,-0.02,5,7180,卖盘,2017-08-03,2017-08-03 09:37:18
09:37:33,09:37:33,14.36,--,59,84724,买盘,2017-08-03,2017-08-03 09:37:33
09:37:51,09:37:51,14.35,-0.01,4,6314,卖盘,2017-08-03,2017-08-03 09:37:51
09:38:18,09:38:18,14.35,--,4,5740,买盘,2017-08-03,2017-08-03 09:38:18
09:38:24,09:38:24,14.35,--,3,5166,买盘,2017-08-03,2017-08-03 09:38:24
09:38:36,09:38:36,14.34,-0.01,44,63096,卖盘,2017-08-03,2017-08-03 09:38:36
09:38:48,09:38:48,14.36,0.02,1,1436,买盘,2017-08-03,2017-08-03 09:38:48
09:39:09,09:39:09,14.34,-0.02,21,30114,卖盘,2017-08-03,2017-08-03 09:39:09
09:39:12,09:39:12,14.36,0.02,4,5744,买盘,2017-08-03,2017-08-03 09:39:12
09:39:18,09:39:18,14.36,--,11,15796,买盘,2017-08-03,2017-08-03 09:39:18
09:39:27,09:39:27,14.36,--,4,5744,买盘,2017-08-03,2017-08-03 09:39:27
09:39:30,09:39:30,14.36,--,4,5744,卖盘,2017-08-03,2017-08-03 09:39:30
09:39:39,09:39:39,14.38,0.02,7,10066,买盘,2017-08-03,2017-08-03 09:39:39
09:40:09,09:40:09,14.37,-0.01,4,6322,中性盘,2017-08-03,2017-08-03 09:40:09
09:40:42,09:40:42,14.35,-0.02,9,12915,卖盘,2017-08-03,2017-08-03 09:40:42
09:41:03,09:41:03,14.38,0.03,50,71900,买盘,2017-08-03,2017-08-03 09:41:03
09:41:06,09:41:06,14.35,-0.03,5,8036,卖盘,2017-08-03,2017-08-03 09:41:06
09:41:15,09:41:15,14.37,0.02,6,9196,买盘,2017-08-03,2017-08-03 09:41:15
09:41:27,09:41:27,14.35,-0.02,10,14350,卖盘,2017-08-03,2017-08-03 09:41:27
09:41:39,09:41:39,14.37,0.02,13,18681,买盘,2017-08-03,2017-08-03 09:41:39
09:41:42,09:41:42,14.37,--,5,7185,卖盘,2017-08-03,2017-08-03 09:41:42
09:41:45,09:41:45,14.37,--,21,30177,卖盘,2017-08-03,2017-08-03 09:41:45
09:41:51,09:41:51,14.38,0.01,15,21570,买盘,2017-08-03,2017-08-03 09:41:51
09:41:54,09:41:54,14.37,-0.01,10,14370,卖盘,2017-08-03,2017-08-03 09:41:54
09:42:15,09:42:15,14.37,--,2,2874,卖盘,2017-08-03,2017-08-03 09:42:15
09:42:27,09:42:27,14.36,-0.01,5,7180,买盘,2017-08-03,2017-08-03 09:42:27
09:42:30,09:42:30,14.35,-0.01,10,14350,卖盘,2017-08-03,2017-08-03 09:42:30
09:42:39,09:42:39,14.36,0.01,10,14360,买盘,2017-08-03,2017-08-03 09:42:39
09:43:00,09:43:00,14.36,--,20,28720,买盘,2017-08-03,2017-08-03 09:43:00
09:43:03,09:43:03,14.36,--,1,1436,买盘,2017-08-03,2017-08-03 09:43:03
09:43:06,09:43:06,14.36,--,10,14360,买盘,2017-08-03,2017-08-03 09:43:06
09:43:12,09:43:12,14.36,--,32,45952,买盘,2017-08-03,2017-08-03 09:43:12
09:43:15,09:43:15,14.36,--,9,12924,买盘,2017-08-03,2017-08-03 09:43:15
09:43:30,09:43:30,14.36,--,10,14360,卖盘,2017-08-03,2017-08-03 09:43:30
09:43:36,09:43:36,14.38,0.02,2,2876,买盘,2017-08-03,2017-08-03 09:43:36
09:43:42,09:43:42,14.38,--,3,4314,买盘,2017-08-03,2017-08-03 09:43:42
09:43:48,09:43:48,14.36,-0.02,1,1436,卖盘,2017-08-03,2017-08-03 09:43:48
09:43:57,09:43:57,14.36,--,17,24412,卖盘,2017-08-03,2017-08-03 09:43:57
09:44:24,09:44:24,14.36,--,50,71800,卖盘,2017-08-03,2017-08-03 09:44:24
09:44:33,09:44:33,14.38,0.02,10,14380,买盘,2017-08-03,2017-08-03 09:44:33
09:44:45,09:44:45,14.38,--,20,28760,买盘,2017-08-03,2017-08-03 09:44:45
09:44:57,09:44:57,14.38,--,1,1438,买盘,2017-08-03,2017-08-03 09:44:57
09:45:00,09:45:00,14.36,-0.02,1,2584,卖盘,2017-08-03,2017-08-03 09:45:00
09:45:15,09:45:15,14.39,0.03,60,86340,买盘,2017-08-03,2017-08-03 09:45:15
09:45:18,09:45:18,14.35,-0.04,83,120253,卖盘,2017-08-03,2017-08-03 09:45:18
09:45:57,09:45:57,14.34,-0.01,7,10038,卖盘,2017-08-03,2017-08-03 09:45:57
09:46:15,09:46:15,14.34,--,11,15774,卖盘,2017-08-03,2017-08-03 09:46:15
09:46:30,09:46:30,14.33,-0.01,10,14330,卖盘,2017-08-03,2017-08-03 09:46:30
09:46:36,09:46:36,14.34,0.01,5,7170,买盘,2017-08-03,2017-08-03 09:46:36
09:46:39,09:46:39,14.34,--,2,2868,买盘,2017-08-03,2017-08-03 09:46:39
09:46:42,09:46:42,14.33,-0.01,10,14330,卖盘,2017-08-03,2017-08-03 09:46:42
09:46:54,09:46:54,14.33,--,11,15763,买盘,2017-08-03,2017-08-03 09:46:54
09:47:15,09:47:15,14.32,-0.01,14,20048,卖盘,2017-08-03,2017-08-03 09:47:15
09:47:36,09:47:36,14.32,--,3,4296,卖盘,2017-08-03,2017-08-03 09:47:36
09:47:51,09:47:51,14.31,-0.01,16,22896,卖盘,2017-08-03,2017-08-03 09:47:51
09:48:00,09:48:00,14.32,0.01,5,7160,买盘,2017-08-03,2017-08-03 09:48:00
09:48:06,09:48:06,14.31,-0.01,44,62964,卖盘,2017-08-03,2017-08-03 09:48:06
09:48:21,09:48:21,14.32,0.01,8,11456,买盘,2017-08-03,2017-08-03 09:48:21
09:48:24,09:48:24,14.31,-0.01,24,34344,卖盘,2017-08-03,2017-08-03 09:48:24
09:48:54,09:48:54,14.33,0.02,2,2866,中性盘,2017-08-03,2017-08-03 09:48:54
09:49:00,09:49:00,14.34,0.01,5,7170,买盘,2017-08-03,2017-08-03 09:49:00
09:49:06,09:49:06,14.34,--,16,22944,卖盘,2017-08-03,2017-08-03 09:49:06
09:49:18,09:49:18,14.34,--,106,152004,买盘,2017-08-03,2017-08-03 09:49:18
09:49:27,09:49:27,14.34,--,9,14053,买盘,2017-08-03,2017-08-03 09:49:27
09:49:33,09:49:33,14.35,0.01,3,4305,买盘,2017-08-03,2017-08-03 09:49:33
09:49:39,09:49:39,14.35,--,5,7175,买盘,2017-08-03,2017-08-03 09:49:39
09:49:42,09:49:42,14.35,--,123,177079,买盘,2017-08-03,2017-08-03 09:49:42
09:50:00,09:50:00,14.39,0.04,16,23024,买盘,2017-08-03,2017-08-03 09:50:00
09:50:18,09:50:18,14.39,--,14,20146,买盘,2017-08-03,2017-08-03 09:50:18
09:50:33,09:50:33,14.4,0.01,1,1440,买盘,2017-08-03,2017-08-03 09:50:33
09:50:54,09:50:54,14.4,--,3,4320,买盘,2017-08-03,2017-08-03 09:50:54
09:50:57,09:50:57,14.4,--,1,1440,买盘,2017-08-03,2017-08-03 09:50:57
09:51:00,09:51:00,14.4,--,23,33120,买盘,2017-08-03,2017-08-03 09:51:00
09:51:06,09:51:06,14.4,--,9,12960,买盘,2017-08-03,2017-08-03 09:51:06
09:51:33,09:51:33,14.4,--,1,1440,买盘,2017-08-03,2017-08-03 09:51:33
09:51:39,09:51:39,14.39,-0.01,1,1439,中性盘,2017-08-03,2017-08-03 09:51:39
09:52:15,09:52:15,14.39,--,3,4317,卖盘,2017-08-03,2017-08-03 09:52:15
09:52:42,09:52:42,14.4,0.01,5,7200,买盘,2017-08-03,2017-08-03 09:52:42
09:52:45,09:52:45,14.39,-0.01,7,10073,卖盘,2017-08-03,2017-08-03 09:52:45
09:53:15,09:53:15,14.4,0.01,35,50400,买盘,2017-08-03,2017-08-03 09:53:15
09:53:24,09:53:24,14.4,--,1,1440,买盘,2017-08-03,2017-08-03 09:53:24
