idx_time,time,price,change,volume,amount,type,date,date_time
09:25:01,09:25:01,11.62,11.62,577,670474,买盘,2017-07-17,2017-07-17 09:25:01
09:29:00,09:29:00,11.62,--,0,0,卖盘,2017-07-17,2017-07-17 09:29:00
09:30:03,09:30:03,11.62,--,778,904035,卖盘,2017-07-17,2017-07-17 09:30:03
09:30:06,09:30:06,11.62,--,1447,1681414,买盘,2017-07-17,2017-07-17 09:30:06
09:30:09,09:30:09,11.62,--,20,23240,买盘,2017-07-17,2017-07-17 09:30:09
09:30:12,09:30:12,11.6,-0.02,765,887400,卖盘,2017-07-17,2017-07-17 09:30:12
09:30:18,09:30:18,11.61,0.01,45,52245,中性盘,2017-07-17,2017-07-17 09:30:18
09:30:24,09:30:24,11.6,-0.01,72,83520,卖盘,2017-07-17,2017-07-17 09:30:24
09:30:27,09:30:27,11.6,--,585,678600,卖盘,2017-07-17,2017-07-17 09:30:27
09:30:30,09:30:30,11.59,-0.01,89,103151,卖盘,2017-07-17,2017-07-17 09:30:30
09:30:33,09:30:33,11.59,--,54,62586,卖盘,2017-07-17,2017-07-17 09:30:33
09:30:36,09:30:36,11.58,-0.01,19,22002,卖盘,2017-07-17,2017-07-17 09:30:36
09:30:39,09:30:39,11.59,0.01,14,16226,买盘,2017-07-17,2017-07-17 09:30:39
09:30:42,09:30:42,11.63,0.04,540,628020,买盘,2017-07-17,2017-07-17 09:30:42
09:30:45,09:30:45,11.63,--,18,20934,卖盘,2017-07-17,2017-07-17 09:30:45
09:30:48,09:30:48,11.55,-0.08,391,451605,卖盘,2017-07-17,2017-07-17 09:30:48
09:30:51,09:30:51,11.66,0.11,4,4664,买盘,2017-07-17,2017-07-17 09:30:51
09:30:54,09:30:54,11.66,--,0,0,买盘,2017-07-17,2017-07-17 09:30:54
09:31:03,09:31:03,11.61,-0.05,13,15093,买盘,2017-07-17,2017-07-17 09:31:03
09:31:06,09:31:06,11.63,0.02,4,4652,买盘,2017-07-17,2017-07-17 09:31:06
09:31:09,09:31:09,11.58,-0.05,9,10422,卖盘,2017-07-17,2017-07-17 09:31:09
09:31:12,09:31:12,11.6,0.02,47,54520,买盘,2017-07-17,2017-07-17 09:31:12
09:31:18,09:31:18,11.6,--,65,75400,卖盘,2017-07-17,2017-07-17 09:31:18
09:31:21,09:31:21,11.6,--,3,3480,卖盘,2017-07-17,2017-07-17 09:31:21
09:31:24,09:31:24,11.6,--,0,0,卖盘,2017-07-17,2017-07-17 09:31:24
09:31:27,09:31:27,11.59,-0.01,113,130967,卖盘,2017-07-17,2017-07-17 09:31:27
09:31:30,09:31:30,11.59,--,47,54473,卖盘,2017-07-17,2017-07-17 09:31:30
09:31:33,09:31:33,11.6,0.01,5,5800,买盘,2017-07-17,2017-07-17 09:31:33
09:31:36,09:31:36,11.6,--,36,41760,卖盘,2017-07-17,2017-07-17 09:31:36
09:31:39,09:31:39,11.59,-0.01,106,122854,卖盘,2017-07-17,2017-07-17 09:31:39
09:31:42,09:31:42,11.6,0.01,8,9280,中性盘,2017-07-17,2017-07-17 09:31:42
09:31:45,09:31:45,11.61,0.01,104,120744,买盘,2017-07-17,2017-07-17 09:31:45
09:31:48,09:31:48,11.61,--,11,12771,卖盘,2017-07-17,2017-07-17 09:31:48
09:31:51,09:31:51,11.61,--,70,81270,卖盘,2017-07-17,2017-07-17 09:31:51
09:31:54,09:31:54,11.61,--,0,0,卖盘,2017-07-17,2017-07-17 09:31:54
09:31:57,09:31:57,11.61,--,10,11610,卖盘,2017-07-17,2017-07-17 09:31:57
09:32:03,09:32:03,11.61,--,50,58050,卖盘,2017-07-17,2017-07-17 09:32:03
09:32:12,09:32:12,11.61,--,12,13932,卖盘,2017-07-17,2017-07-17 09:32:12
09:32:15,09:32:15,11.61,--,30,34830,卖盘,2017-07-17,2017-07-17 09:32:15
09:32:18,09:32:18,11.61,--,0,0,卖盘,2017-07-17,2017-07-17 09:32:18
09:32:21,09:32:21,11.63,0.02,14,16282,买盘,2017-07-17,2017-07-17 09:32:21
09:32:27,09:32:27,11.61,-0.02,10,11610,卖盘,2017-07-17,2017-07-17 09:32:27
09:32:30,09:32:30,11.63,0.02,50,58150,买盘,2017-07-17,2017-07-17 09:32:30
09:32:33,09:32:33,11.63,--,9,10467,买盘,2017-07-17,2017-07-17 09:32:33
09:32:36,09:32:36,11.62,-0.01,29,33698,卖盘,2017-07-17,2017-07-17 09:32:36
09:32:39,09:32:39,11.64,0.02,17,19788,买盘,2017-07-17,2017-07-17 09:32:39
09:32:42,09:32:42,11.62,-0.02,49,56937,卖盘,2017-07-17,2017-07-17 09:32:42
09:32:48,09:32:48,11.6,-0.02,322,373520,卖盘,2017-07-17,2017-07-17 09:32:48
09:32:51,09:32:51,11.65,0.05,21,24465,买盘,2017-07-17,2017-07-17 09:32:51
09:32:54,09:32:54,11.65,--,95,110675,买盘,2017-07-17,2017-07-17 09:32:54
09:32:57,09:32:57,11.65,--,2,2330,卖盘,2017-07-17,2017-07-17 09:32:57
09:33:00,09:33:00,11.65,--,0,0,中性盘,2017-07-17,2017-07-17 09:33:00
09:33:03,09:33:03,11.65,--,2,2330,卖盘,2017-07-17,2017-07-17 09:33:03
09:33:06,09:33:06,11.65,--,0,0,买盘,2017-07-17,2017-07-17 09:33:06
09:33:18,09:33:18,11.63,-0.02,29,33727,卖盘,2017-07-17,2017-07-17 09:33:18
09:33:21,09:33:21,11.64,0.01,28,32592,买盘,2017-07-17,2017-07-17 09:33:21
09:33:24,09:33:24,11.65,0.01,33,38445,买盘,2017-07-17,2017-07-17 09:33:24
09:33:27,09:33:27,11.63,-0.02,247,287261,卖盘,2017-07-17,2017-07-17 09:33:27
