idx_time,time,price,pchange,change,volume,amount,type,date,date_time
09:33:54,09:33:54,9.65,+10.03,0.0,250,241250,??,2017-06-27,2017-06-27 09:33:54
09:33:57,09:33:57,9.65,+10.03,0.0,222,214230,??,2017-06-27,2017-06-27 09:33:57
09:34:00,09:34:00,9.65,+10.03,0.0,88,84920,??,2017-06-27,2017-06-27 09:34:00
09:34:03,09:34:03,9.65,+10.03,0.0,267,257655,??,2017-06-27,2017-06-27 09:34:03
09:34:06,09:34:06,9.65,+10.03,0.0,45,43425,??,2017-06-27,2017-06-27 09:34:06
09:34:09,09:34:09,9.65,+10.03,0.0,113,109045,??,2017-06-27,2017-06-27 09:34:09
09:34:12,09:34:12,9.65,+10.03,0.0,12,11580,??,2017-06-27,2017-06-27 09:34:12
09:34:15,09:34:15,9.65,+10.03,0.0,257,248005,??,2017-06-27,2017-06-27 09:34:15
09:34:18,09:34:18,9.65,+10.03,0.0,45,43425,??,2017-06-27,2017-06-27 09:34:18
09:34:21,09:34:21,9.65,+10.03,0.0,150,144750,??,2017-06-27,2017-06-27 09:34:21
09:34:24,09:34:24,9.65,+10.03,0.0,85,82025,??,2017-06-27,2017-06-27 09:34:24
09:34:27,09:34:27,9.65,+10.03,0.0,97,93605,??,2017-06-27,2017-06-27 09:34:27
09:34:30,09:34:30,9.65,+10.03,0.0,153,147645,??,2017-06-27,2017-06-27 09:34:30
09:34:33,09:34:33,9.65,+10.03,0.0,208,200720,??,2017-06-27,2017-06-27 09:34:33
09:34:36,09:34:36,9.65,+10.03,0.0,51,49215,??,2017-06-27,2017-06-27 09:34:36
09:34:39,09:34:39,9.65,+10.03,0.0,116,112886,??,2017-06-27,2017-06-27 09:34:39
09:34:42,09:34:42,9.65,+10.03,0.0,425,410125,??,2017-06-27,2017-06-27 09:34:42
09:34:45,09:34:45,9.65,+10.03,0.0,37,35705,??,2017-06-27,2017-06-27 09:34:45
09:34:48,09:34:48,9.65,+10.03,0.0,348,335820,??,2017-06-27,2017-06-27 09:34:48
09:34:51,09:34:51,9.65,+10.03,0.0,28,27020,??,2017-06-27,2017-06-27 09:34:51
09:34:57,09:34:57,9.65,+10.03,0.0,202,194930,??,2017-06-27,2017-06-27 09:34:57
09:35:00,09:35:00,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:35:00
09:35:03,09:35:03,9.65,+10.03,0.0,52,50180,??,2017-06-27,2017-06-27 09:35:03
09:35:06,09:35:06,9.65,+10.03,0.0,126,121590,??,2017-06-27,2017-06-27 09:35:06
09:35:09,09:35:09,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:35:09
09:35:12,09:35:12,9.65,+10.03,0.0,132,127380,??,2017-06-27,2017-06-27 09:35:12
09:35:15,09:35:15,9.65,+10.03,0.0,18,17370,??,2017-06-27,2017-06-27 09:35:15
09:35:18,09:35:18,9.65,+10.03,0.0,58,55970,??,2017-06-27,2017-06-27 09:35:18
09:35:21,09:35:21,9.65,+10.03,0.0,50,48250,??,2017-06-27,2017-06-27 09:35:21
09:35:30,09:35:30,9.65,+10.03,0.0,20,19300,??,2017-06-27,2017-06-27 09:35:30
09:35:36,09:35:36,9.65,+10.03,0.0,120,115800,??,2017-06-27,2017-06-27 09:35:36
09:35:39,09:35:39,9.65,+10.03,0.0,229,220985,??,2017-06-27,2017-06-27 09:35:39
09:35:42,09:35:42,9.65,+10.03,0.0,55,53075,??,2017-06-27,2017-06-27 09:35:42
09:35:45,09:35:45,9.65,+10.03,0.0,80,77200,??,2017-06-27,2017-06-27 09:35:45
09:35:48,09:35:48,9.65,+10.03,0.0,57,55005,??,2017-06-27,2017-06-27 09:35:48
09:35:51,09:35:51,9.65,+10.03,0.0,100,96500,??,2017-06-27,2017-06-27 09:35:51
09:35:54,09:35:54,9.65,+10.03,0.0,8,7720,??,2017-06-27,2017-06-27 09:35:54
09:35:57,09:35:57,9.65,+10.03,0.0,35,33775,??,2017-06-27,2017-06-27 09:35:57
09:36:00,09:36:00,9.65,+10.03,0.0,5,4825,??,2017-06-27,2017-06-27 09:36:00
09:36:03,09:36:03,9.65,+10.03,0.0,14,13510,??,2017-06-27,2017-06-27 09:36:03
09:36:06,09:36:06,9.65,+10.03,0.0,50,48250,??,2017-06-27,2017-06-27 09:36:06
09:36:09,09:36:09,9.65,+10.03,0.0,13,12545,??,2017-06-27,2017-06-27 09:36:09
09:36:12,09:36:12,9.65,+10.03,0.0,237,228705,??,2017-06-27,2017-06-27 09:36:12
09:36:15,09:36:15,9.65,+10.03,0.0,7,6755,??,2017-06-27,2017-06-27 09:36:15
09:36:18,09:36:18,9.65,+10.03,0.0,304,293360,??,2017-06-27,2017-06-27 09:36:18
09:36:21,09:36:21,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:36:21
09:36:24,09:36:24,9.65,+10.03,0.0,61,58865,??,2017-06-27,2017-06-27 09:36:24
09:36:30,09:36:30,9.65,+10.03,0.0,110,106150,??,2017-06-27,2017-06-27 09:36:30
09:36:33,09:36:33,9.65,+10.03,0.0,40,38600,??,2017-06-27,2017-06-27 09:36:33
09:36:39,09:36:39,9.65,+10.03,0.0,19,18335,??,2017-06-27,2017-06-27 09:36:39
09:36:42,09:36:42,9.65,+10.03,0.0,150,144750,??,2017-06-27,2017-06-27 09:36:42
09:36:45,09:36:45,9.65,+10.03,0.0,24,23160,??,2017-06-27,2017-06-27 09:36:45
09:36:48,09:36:48,9.65,+10.03,0.0,37,35705,??,2017-06-27,2017-06-27 09:36:48
09:36:51,09:36:51,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:36:51
09:36:54,09:36:54,9.65,+10.03,0.0,8,7720,??,2017-06-27,2017-06-27 09:36:54
09:37:03,09:37:03,9.65,+10.03,0.0,50,48250,??,2017-06-27,2017-06-27 09:37:03
09:37:06,09:37:06,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:37:06
09:37:09,09:37:09,9.65,+10.03,0.0,26,25090,??,2017-06-27,2017-06-27 09:37:09
09:37:12,09:37:12,9.65,+10.03,0.0,22,21230,??,2017-06-27,2017-06-27 09:37:12
09:37:15,09:37:15,9.65,+10.03,0.0,14,13510,??,2017-06-27,2017-06-27 09:37:15
09:37:18,09:37:18,9.65,+10.03,0.0,3,2895,??,2017-06-27,2017-06-27 09:37:18
09:37:21,09:37:21,9.65,+10.03,0.0,15,14475,??,2017-06-27,2017-06-27 09:37:21
09:37:24,09:37:24,9.65,+10.03,0.0,34,32810,??,2017-06-27,2017-06-27 09:37:24
09:37:27,09:37:27,9.65,+10.03,0.0,30,28950,??,2017-06-27,2017-06-27 09:37:27
09:37:30,09:37:30,9.65,+10.03,0.0,34,32810,??,2017-06-27,2017-06-27 09:37:30
09:37:33,09:37:33,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:37:33
09:37:36,09:37:36,9.65,+10.03,0.0,202,194930,??,2017-06-27,2017-06-27 09:37:36
09:37:39,09:37:39,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:37:39
09:37:42,09:37:42,9.65,+10.03,0.0,83,80095,??,2017-06-27,2017-06-27 09:37:42
09:37:45,09:37:45,9.65,+10.03,0.0,73,70445,??,2017-06-27,2017-06-27 09:37:45
09:37:48,09:37:48,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:37:48
09:37:54,09:37:54,9.65,+10.03,0.0,36,34740,??,2017-06-27,2017-06-27 09:37:54
09:38:06,09:38:06,9.65,+10.03,0.0,4,3860,??,2017-06-27,2017-06-27 09:38:06
09:38:09,09:38:09,9.65,+10.03,0.0,127,122555,??,2017-06-27,2017-06-27 09:38:09
09:38:18,09:38:18,9.65,+10.03,0.0,171,165015,??,2017-06-27,2017-06-27 09:38:18
09:38:24,09:38:24,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:38:24
09:38:30,09:38:30,9.65,+10.03,0.0,306,295290,??,2017-06-27,2017-06-27 09:38:30
09:38:33,09:38:33,9.65,+10.03,0.0,13,12545,??,2017-06-27,2017-06-27 09:38:33
09:38:39,09:38:39,9.65,+10.03,0.0,25,24125,??,2017-06-27,2017-06-27 09:38:39
09:38:42,09:38:42,9.65,+10.03,0.0,200,193000,??,2017-06-27,2017-06-27 09:38:42
09:38:45,09:38:45,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:38:45
09:38:48,09:38:48,9.65,+10.03,0.0,15,14475,??,2017-06-27,2017-06-27 09:38:48
09:38:51,09:38:51,9.65,+10.03,0.0,856,826040,??,2017-06-27,2017-06-27 09:38:51
09:38:54,09:38:54,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:38:54
09:38:57,09:38:57,9.65,+10.03,0.0,50,48250,??,2017-06-27,2017-06-27 09:38:57
09:39:00,09:39:00,9.65,+10.03,0.0,33,31845,??,2017-06-27,2017-06-27 09:39:00
09:39:06,09:39:06,9.65,+10.03,0.0,5,4825,??,2017-06-27,2017-06-27 09:39:06
09:39:09,09:39:09,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:39:09
09:39:12,09:39:12,9.65,+10.03,0.0,8,7720,??,2017-06-27,2017-06-27 09:39:12
09:39:15,09:39:15,9.65,+10.03,0.0,5,4825,??,2017-06-27,2017-06-27 09:39:15
09:39:18,09:39:18,9.65,+10.03,0.0,16,15440,??,2017-06-27,2017-06-27 09:39:18
09:39:24,09:39:24,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:39:24
09:39:33,09:39:33,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:39:33
09:39:39,09:39:39,9.65,+10.03,0.0,60,57900,??,2017-06-27,2017-06-27 09:39:39
09:39:42,09:39:42,9.65,+10.03,0.0,304,293360,??,2017-06-27,2017-06-27 09:39:42
09:39:45,09:39:45,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:39:45
09:39:48,09:39:48,9.65,+10.03,0.0,13,12545,??,2017-06-27,2017-06-27 09:39:48
09:39:54,09:39:54,9.65,+10.03,0.0,12,11580,??,2017-06-27,2017-06-27 09:39:54
09:40:03,09:40:03,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:40:03
09:40:06,09:40:06,9.65,+10.03,0.0,386,372490,??,2017-06-27,2017-06-27 09:40:06
09:40:15,09:40:15,9.65,+10.03,0.0,10,9650,??,2017-06-27,2017-06-27 09:40:15
09:40:18,09:40:18,9.65,+10.03,0.0,19,18335,??,2017-06-27,2017-06-27 09:40:18
09:40:21,09:40:21,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:40:21
09:40:27,09:40:27,9.65,+10.03,0.0,4,3860,??,2017-06-27,2017-06-27 09:40:27
09:40:30,09:40:30,9.65,+10.03,0.0,25,24125,??,2017-06-27,2017-06-27 09:40:30
09:40:33,09:40:33,9.65,+10.03,0.0,48,46320,??,2017-06-27,2017-06-27 09:40:33
09:40:36,09:40:36,9.65,+10.03,0.0,501,483465,??,2017-06-27,2017-06-27 09:40:36
09:40:39,09:40:39,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:40:39
09:40:42,09:40:42,9.65,+10.03,0.0,34,32810,??,2017-06-27,2017-06-27 09:40:42
09:40:45,09:40:45,9.65,+10.03,0.0,3,2895,??,2017-06-27,2017-06-27 09:40:45
09:40:48,09:40:48,9.65,+10.03,0.0,7,6755,??,2017-06-27,2017-06-27 09:40:48
09:40:51,09:40:51,9.65,+10.03,0.0,25,24125,??,2017-06-27,2017-06-27 09:40:51
09:41:00,09:41:00,9.65,+10.03,0.0,200,193000,??,2017-06-27,2017-06-27 09:41:00
09:41:03,09:41:03,9.65,+10.03,0.0,55,53075,??,2017-06-27,2017-06-27 09:41:03
09:41:06,09:41:06,9.65,+10.03,0.0,501,483465,??,2017-06-27,2017-06-27 09:41:06
09:41:09,09:41:09,9.65,+10.03,0.0,40,38600,??,2017-06-27,2017-06-27 09:41:09
09:41:12,09:41:12,9.65,+10.03,0.0,7,6755,??,2017-06-27,2017-06-27 09:41:12
09:41:18,09:41:18,9.65,+10.03,0.0,22,21230,??,2017-06-27,2017-06-27 09:41:18
09:41:21,09:41:21,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:41:21
09:41:21,09:41:21,9.65,+10.03,0.0,2,1930,???,2017-06-27,2017-06-27 09:41:21
09:41:27,09:41:27,9.65,+10.03,0.0,44,43184,??,2017-06-27,2017-06-27 09:41:27
09:41:30,09:41:30,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:41:30
09:41:33,09:41:33,9.65,+10.03,0.0,53,51145,??,2017-06-27,2017-06-27 09:41:33
09:41:36,09:41:36,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:41:36
09:41:39,09:41:39,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:41:39
09:41:42,09:41:42,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:41:42
09:41:45,09:41:45,9.65,+10.03,0.0,61,58865,??,2017-06-27,2017-06-27 09:41:45
09:41:48,09:41:48,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:41:48
09:42:00,09:42:00,9.65,+10.03,0.0,18,17370,??,2017-06-27,2017-06-27 09:42:00
09:42:03,09:42:03,9.65,+10.03,0.0,110,106150,??,2017-06-27,2017-06-27 09:42:03
09:42:06,09:42:06,9.65,+10.03,0.0,3,2895,??,2017-06-27,2017-06-27 09:42:06
09:42:09,09:42:09,9.65,+10.03,0.0,102,98430,??,2017-06-27,2017-06-27 09:42:09
09:42:12,09:42:12,9.65,+10.03,0.0,88,84920,??,2017-06-27,2017-06-27 09:42:12
09:42:15,09:42:15,9.65,+10.03,0.0,228,220020,??,2017-06-27,2017-06-27 09:42:15
09:42:18,09:42:18,9.65,+10.03,0.0,116,111940,??,2017-06-27,2017-06-27 09:42:18
09:42:21,09:42:21,9.65,+10.03,0.0,32,30880,??,2017-06-27,2017-06-27 09:42:21
09:42:24,09:42:24,9.65,+10.03,0.0,34,32810,??,2017-06-27,2017-06-27 09:42:24
09:42:27,09:42:27,9.65,+10.03,0.0,131,126415,??,2017-06-27,2017-06-27 09:42:27
09:42:30,09:42:30,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:42:30
09:42:33,09:42:33,9.65,+10.03,0.0,202,194930,??,2017-06-27,2017-06-27 09:42:33
09:42:36,09:42:36,9.65,+10.03,0.0,14,13510,??,2017-06-27,2017-06-27 09:42:36
09:42:39,09:42:39,9.65,+10.03,0.0,250,241250,??,2017-06-27,2017-06-27 09:42:39
09:42:42,09:42:42,9.65,+10.03,0.0,244,235460,??,2017-06-27,2017-06-27 09:42:42
09:42:45,09:42:45,9.65,+10.03,0.0,110,106150,??,2017-06-27,2017-06-27 09:42:45
09:42:48,09:42:48,9.65,+10.03,0.0,437,421705,??,2017-06-27,2017-06-27 09:42:48
09:42:51,09:42:51,9.65,+10.03,0.0,15,14475,??,2017-06-27,2017-06-27 09:42:51
09:42:54,09:42:54,9.65,+10.03,0.0,18,17370,??,2017-06-27,2017-06-27 09:42:54
09:42:57,09:42:57,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:42:57
09:43:03,09:43:03,9.65,+10.03,0.0,70,67550,??,2017-06-27,2017-06-27 09:43:03
09:43:06,09:43:06,9.65,+10.03,0.0,577,556805,??,2017-06-27,2017-06-27 09:43:06
09:43:09,09:43:09,9.65,+10.03,0.0,70,67550,??,2017-06-27,2017-06-27 09:43:09
09:43:12,09:43:12,9.65,+10.03,0.0,28,27020,??,2017-06-27,2017-06-27 09:43:12
09:43:15,09:43:15,9.65,+10.03,0.0,467,450655,??,2017-06-27,2017-06-27 09:43:15
09:43:18,09:43:18,9.65,+10.03,0.0,126,121590,??,2017-06-27,2017-06-27 09:43:18
09:43:21,09:43:21,9.65,+10.03,0.0,72,69480,??,2017-06-27,2017-06-27 09:43:21
09:43:24,09:43:24,9.65,+10.03,0.0,204,196860,??,2017-06-27,2017-06-27 09:43:24
09:43:27,09:43:27,9.65,+10.03,0.0,8,8637,??,2017-06-27,2017-06-27 09:43:27
09:43:30,09:43:30,9.65,+10.03,0.0,20,19300,??,2017-06-27,2017-06-27 09:43:30
09:43:33,09:43:33,9.65,+10.03,0.0,63,60795,??,2017-06-27,2017-06-27 09:43:33
09:43:36,09:43:36,9.65,+10.03,0.0,203,195895,??,2017-06-27,2017-06-27 09:43:36
09:43:39,09:43:39,9.65,+10.03,0.0,13,12545,??,2017-06-27,2017-06-27 09:43:39
09:43:42,09:43:42,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:43:42
09:43:45,09:43:45,9.65,+10.03,0.0,210,202650,??,2017-06-27,2017-06-27 09:43:45
09:43:48,09:43:48,9.65,+10.03,0.0,11,10615,??,2017-06-27,2017-06-27 09:43:48
09:43:54,09:43:54,9.65,+10.03,0.0,4,3860,??,2017-06-27,2017-06-27 09:43:54
09:43:57,09:43:57,9.65,+10.03,0.0,79,76235,??,2017-06-27,2017-06-27 09:43:57
09:44:00,09:44:00,9.65,+10.03,0.0,142,137030,??,2017-06-27,2017-06-27 09:44:00
09:44:03,09:44:03,9.65,+10.03,0.0,79,76235,??,2017-06-27,2017-06-27 09:44:03
09:44:06,09:44:06,9.65,+10.03,0.0,66,63690,??,2017-06-27,2017-06-27 09:44:06
09:44:09,09:44:09,9.65,+10.03,0.0,2,1930,??,2017-06-27,2017-06-27 09:44:09
09:44:12,09:44:12,9.65,+10.03,0.0,401,386965,??,2017-06-27,2017-06-27 09:44:12
09:44:18,09:44:18,9.65,+10.03,0.0,54,52110,??,2017-06-27,2017-06-27 09:44:18
09:44:21,09:44:21,9.65,+10.03,0.0,414,399510,??,2017-06-27,2017-06-27 09:44:21
09:44:24,09:44:24,9.65,+10.03,0.0,231,222915,??,2017-06-27,2017-06-27 09:44:24
09:44:27,09:44:27,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:44:27
09:44:30,09:44:30,9.65,+10.03,0.0,25,24125,??,2017-06-27,2017-06-27 09:44:30
09:44:33,09:44:33,9.65,+10.03,0.0,51,49215,??,2017-06-27,2017-06-27 09:44:33
09:44:36,09:44:36,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:44:36
09:44:39,09:44:39,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:44:39
09:44:42,09:44:42,9.65,+10.03,0.0,1,965,??,2017-06-27,2017-06-27 09:44:42
09:44:45,09:44:45,9.65,+10.03,0.0,95,91675,??,2017-06-27,2017-06-27 09:44:45
09:44:48,09:44:48,9.65,+10.03,0.0,74,71410,??,2017-06-27,2017-06-27 09:44:48
09:44:57,09:44:57,9.65,+10.03,0.0,20,19300,??,2017-06-27,2017-06-27 09:44:57
09:45:00,09:45:00,9.65,+10.03,0.0,8,7720,??,2017-06-27,2017-06-27 09:45:00
09:45:03,09:45:03,9.65,+10.03,0.0,75,72375,??,2017-06-27,2017-06-27 09:45:03
09:45:06,09:45:06,9.65,+10.03,0.0,17,16405,??,2017-06-27,2017-06-27 09:45:06
