idx_time,time,price,change,volume,amount,type,date,date_time
09:25:01,09:25:01,6.3,6.3,1533,965790,买盘,2017-06-28,2017-06-28 09:25:01
09:28:50,09:28:50,6.3,--,0,0,买盘,2017-06-28,2017-06-28 09:28:50
09:30:01,09:30:01,6.28,-0.02,194,121832,卖盘,2017-06-28,2017-06-28 09:30:01
09:30:05,09:30:05,6.27,-0.01,1025,642675,卖盘,2017-06-28,2017-06-28 09:30:05
09:30:09,09:30:09,6.28,0.01,363,227964,买盘,2017-06-28,2017-06-28 09:30:09
09:30:12,09:30:12,6.26,-0.02,66,41316,卖盘,2017-06-28,2017-06-28 09:30:12
09:30:15,09:30:15,6.28,0.02,12,7536,买盘,2017-06-28,2017-06-28 09:30:15
09:30:24,09:30:24,6.26,-0.02,26,16276,卖盘,2017-06-28,2017-06-28 09:30:24
09:30:30,09:30:30,6.26,--,111,69486,卖盘,2017-06-28,2017-06-28 09:30:30
09:30:33,09:30:33,6.27,0.01,2,1254,买盘,2017-06-28,2017-06-28 09:30:33
09:30:36,09:30:36,6.28,0.01,143,89804,买盘,2017-06-28,2017-06-28 09:30:36
09:30:39,09:30:39,6.26,-0.02,134,83884,卖盘,2017-06-28,2017-06-28 09:30:39
09:30:42,09:30:42,6.26,--,185,115810,卖盘,2017-06-28,2017-06-28 09:30:42
09:30:45,09:30:45,6.27,0.01,18,11286,中性盘,2017-06-28,2017-06-28 09:30:45
09:30:48,09:30:48,6.27,--,16,10032,卖盘,2017-06-28,2017-06-28 09:30:48
09:30:51,09:30:51,6.26,-0.01,4,2504,卖盘,2017-06-28,2017-06-28 09:30:51
09:30:54,09:30:54,6.27,0.01,178,111605,买盘,2017-06-28,2017-06-28 09:30:54
09:30:57,09:30:57,6.26,-0.01,5,3130,卖盘,2017-06-28,2017-06-28 09:30:57
09:31:00,09:31:00,6.26,--,63,39438,卖盘,2017-06-28,2017-06-28 09:31:00
09:31:03,09:31:03,6.26,--,190,118940,卖盘,2017-06-28,2017-06-28 09:31:03
09:31:06,09:31:06,6.26,--,37,23162,卖盘,2017-06-28,2017-06-28 09:31:06
09:31:09,09:31:09,6.26,--,72,45072,卖盘,2017-06-28,2017-06-28 09:31:09
09:31:12,09:31:12,6.26,--,19,11894,卖盘,2017-06-28,2017-06-28 09:31:12
09:31:15,09:31:15,6.25,-0.01,591,369375,卖盘,2017-06-28,2017-06-28 09:31:15
09:31:18,09:31:18,6.26,0.01,136,85136,中性盘,2017-06-28,2017-06-28 09:31:18
09:31:21,09:31:21,6.25,-0.01,281,175625,卖盘,2017-06-28,2017-06-28 09:31:21
09:31:24,09:31:24,6.26,0.01,189,118314,买盘,2017-06-28,2017-06-28 09:31:24
09:31:27,09:31:27,6.27,0.01,197,123518,买盘,2017-06-28,2017-06-28 09:31:27
09:31:30,09:31:30,6.25,-0.02,192,120000,卖盘,2017-06-28,2017-06-28 09:31:30
09:31:33,09:31:33,6.25,--,35,21875,卖盘,2017-06-28,2017-06-28 09:31:33
09:31:36,09:31:36,6.26,0.01,26,16276,买盘,2017-06-28,2017-06-28 09:31:36
09:31:39,09:31:39,6.25,-0.01,13,8125,买盘,2017-06-28,2017-06-28 09:31:39
09:31:42,09:31:42,6.25,--,297,185625,买盘,2017-06-28,2017-06-28 09:31:42
09:31:45,09:31:45,6.26,0.01,96,60096,买盘,2017-06-28,2017-06-28 09:31:45
09:31:48,09:31:48,6.26,--,200,125200,买盘,2017-06-28,2017-06-28 09:31:48
09:31:50,09:31:50,6.25,-0.01,42,26250,卖盘,2017-06-28,2017-06-28 09:31:50
09:31:54,09:31:54,6.26,0.01,120,75120,买盘,2017-06-28,2017-06-28 09:31:54
09:31:57,09:31:57,6.26,--,466,291716,买盘,2017-06-28,2017-06-28 09:31:57
09:32:00,09:32:00,6.26,--,63,39438,买盘,2017-06-28,2017-06-28 09:32:00
09:32:06,09:32:06,6.25,-0.01,145,90625,卖盘,2017-06-28,2017-06-28 09:32:06
09:32:09,09:32:09,6.26,0.01,122,76372,买盘,2017-06-28,2017-06-28 09:32:09
09:32:12,09:32:12,6.25,-0.01,189,118125,卖盘,2017-06-28,2017-06-28 09:32:12
09:32:15,09:32:15,6.25,--,39,24375,卖盘,2017-06-28,2017-06-28 09:32:15
09:32:18,09:32:18,6.26,0.01,21,13146,买盘,2017-06-28,2017-06-28 09:32:18
09:32:21,09:32:21,6.26,--,172,107672,卖盘,2017-06-28,2017-06-28 09:32:21
09:32:24,09:32:24,6.27,0.01,15,9405,买盘,2017-06-28,2017-06-28 09:32:24
09:32:27,09:32:27,6.24,-0.03,454,283296,卖盘,2017-06-28,2017-06-28 09:32:27
09:32:30,09:32:30,6.24,--,0,0,卖盘,2017-06-28,2017-06-28 09:32:30
09:32:33,09:32:33,6.25,0.01,20,12500,卖盘,2017-06-28,2017-06-28 09:32:33
09:32:36,09:32:36,6.26,0.01,58,36308,买盘,2017-06-28,2017-06-28 09:32:36
09:32:39,09:32:39,6.25,-0.01,13,8125,卖盘,2017-06-28,2017-06-28 09:32:39
09:32:45,09:32:45,6.26,0.01,16,10016,买盘,2017-06-28,2017-06-28 09:32:45
09:32:48,09:32:48,6.26,--,95,59470,买盘,2017-06-28,2017-06-28 09:32:48
09:32:51,09:32:51,6.26,--,94,58844,买盘,2017-06-28,2017-06-28 09:32:51
09:32:54,09:32:54,6.25,-0.01,350,219156,卖盘,2017-06-28,2017-06-28 09:32:54
09:32:57,09:32:57,6.25,--,29,18125,卖盘,2017-06-28,2017-06-28 09:32:57
09:33:00,09:33:00,6.26,0.01,93,58218,买盘,2017-06-28,2017-06-28 09:33:00
09:33:03,09:33:03,6.26,--,10,6260,卖盘,2017-06-28,2017-06-28 09:33:03
09:33:06,09:33:06,6.25,-0.01,67,41875,卖盘,2017-06-28,2017-06-28 09:33:06
