idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,7.58,7.58,46,34868,买盘,2017-07-18,2017-07-18 09:25:03
09:28:47,09:28:47,7.58,--,0,0,买盘,2017-07-18,2017-07-18 09:28:47
09:30:01,09:30:01,7.57,-0.01,44,33308,中性盘,2017-07-18,2017-07-18 09:30:01
09:30:04,09:30:04,7.55,-0.02,178,134390,卖盘,2017-07-18,2017-07-18 09:30:04
09:30:07,09:30:07,7.55,--,28,21140,买盘,2017-07-18,2017-07-18 09:30:07
09:30:10,09:30:10,7.55,--,7,5285,买盘,2017-07-18,2017-07-18 09:30:10
09:30:16,09:30:16,7.55,--,10,7550,买盘,2017-07-18,2017-07-18 09:30:16
09:30:19,09:30:19,7.54,-0.01,26,19604,卖盘,2017-07-18,2017-07-18 09:30:19
09:30:28,09:30:28,7.54,--,6,4524,卖盘,2017-07-18,2017-07-18 09:30:28
09:30:37,09:30:37,7.55,0.01,245,184975,买盘,2017-07-18,2017-07-18 09:30:37
09:30:40,09:30:40,7.55,--,37,27935,卖盘,2017-07-18,2017-07-18 09:30:40
09:30:49,09:30:49,7.56,0.01,2,1512,买盘,2017-07-18,2017-07-18 09:30:49
09:30:55,09:30:55,7.55,-0.01,21,15855,卖盘,2017-07-18,2017-07-18 09:30:55
09:31:04,09:31:04,7.56,0.01,429,324324,买盘,2017-07-18,2017-07-18 09:31:04
09:31:10,09:31:10,7.56,--,0,0,买盘,2017-07-18,2017-07-18 09:31:10
09:31:19,09:31:19,7.55,-0.01,17,12835,买盘,2017-07-18,2017-07-18 09:31:19
09:31:22,09:31:22,7.54,-0.01,25,18850,卖盘,2017-07-18,2017-07-18 09:31:22
09:31:25,09:31:25,7.55,0.01,183,138165,买盘,2017-07-18,2017-07-18 09:31:25
09:31:28,09:31:28,7.55,--,11,8305,卖盘,2017-07-18,2017-07-18 09:31:28
09:31:37,09:31:37,7.55,--,80,60400,卖盘,2017-07-18,2017-07-18 09:31:37
09:31:46,09:31:46,7.56,0.01,14,10584,买盘,2017-07-18,2017-07-18 09:31:46
09:31:55,09:31:55,7.56,--,20,15120,卖盘,2017-07-18,2017-07-18 09:31:55
09:32:07,09:32:07,7.57,0.01,67,50719,买盘,2017-07-18,2017-07-18 09:32:07
09:32:16,09:32:16,7.57,--,63,47691,卖盘,2017-07-18,2017-07-18 09:32:16
09:32:19,09:32:19,7.57,--,9,6813,买盘,2017-07-18,2017-07-18 09:32:19
09:32:25,09:32:25,7.57,--,39,29523,买盘,2017-07-18,2017-07-18 09:32:25
09:32:28,09:32:28,7.57,--,32,24224,买盘,2017-07-18,2017-07-18 09:32:28
