idx_time,time,price,change,volume,amount,type,date,date_time
09:25:00,09:25:00,6.6,6.6,8026,5297760,买盘,2017-06-29,2017-06-29 09:25:00
09:28:45,09:28:45,6.6,--,0,0,卖盘,2017-06-29,2017-06-29 09:28:45
09:30:01,09:30:01,6.67,0.07,2960,1974320,买盘,2017-06-29,2017-06-29 09:30:01
09:30:04,09:30:04,6.64,-0.03,11871,7882344,卖盘,2017-06-29,2017-06-29 09:30:04
09:30:07,09:30:07,6.7,0.06,4122,2761740,买盘,2017-06-29,2017-06-29 09:30:07
09:30:10,09:30:10,6.65,-0.05,2274,1512210,卖盘,2017-06-29,2017-06-29 09:30:10
09:30:13,09:30:13,6.74,0.09,615,414510,买盘,2017-06-29,2017-06-29 09:30:13
09:30:16,09:30:16,6.77,0.03,479,324283,买盘,2017-06-29,2017-06-29 09:30:16
09:30:19,09:30:19,6.6,-0.17,778,513539,卖盘,2017-06-29,2017-06-29 09:30:19
09:30:22,09:30:22,6.67,0.07,298,199372,买盘,2017-06-29,2017-06-29 09:30:22
09:30:25,09:30:25,6.66,-0.01,303,201798,卖盘,2017-06-29,2017-06-29 09:30:25
09:30:28,09:30:28,6.67,0.01,305,203435,买盘,2017-06-29,2017-06-29 09:30:28
09:30:31,09:30:31,6.62,-0.05,248,164176,卖盘,2017-06-29,2017-06-29 09:30:31
09:30:34,09:30:34,6.63,0.01,953,631839,买盘,2017-06-29,2017-06-29 09:30:34
09:30:37,09:30:37,6.61,-0.02,465,307365,卖盘,2017-06-29,2017-06-29 09:30:37
09:30:40,09:30:40,6.66,0.05,294,195804,买盘,2017-06-29,2017-06-29 09:30:40
09:30:43,09:30:43,6.61,-0.05,523,345703,卖盘,2017-06-29,2017-06-29 09:30:43
09:30:46,09:30:46,6.65,0.04,725,482125,买盘,2017-06-29,2017-06-29 09:30:46
09:30:49,09:30:49,6.63,-0.02,124,82212,中性盘,2017-06-29,2017-06-29 09:30:49
09:30:52,09:30:52,6.62,-0.01,971,642802,卖盘,2017-06-29,2017-06-29 09:30:52
09:30:55,09:30:55,6.66,0.04,770,512820,买盘,2017-06-29,2017-06-29 09:30:55
09:30:58,09:30:58,6.65,-0.01,248,164920,卖盘,2017-06-29,2017-06-29 09:30:58
09:31:01,09:31:01,6.65,--,857,569905,买盘,2017-06-29,2017-06-29 09:31:01
09:31:04,09:31:04,6.65,--,291,193515,买盘,2017-06-29,2017-06-29 09:31:04
09:31:07,09:31:07,6.64,-0.01,327,217128,中性盘,2017-06-29,2017-06-29 09:31:07
