idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,37.5,37.5,67,251250,买盘,2017-06-29,2017-06-29 09:25:03
09:30:03,09:30:03,37.51,0.01,3,11253,中性盘,2017-06-29,2017-06-29 09:30:03
09:30:06,09:30:06,37.66,0.15,180,677879,买盘,2017-06-29,2017-06-29 09:30:06
09:30:09,09:30:09,37.6,-0.06,53,199280,卖盘,2017-06-29,2017-06-29 09:30:09
09:30:15,09:30:15,37.61,0.01,10,37610,中性盘,2017-06-29,2017-06-29 09:30:15
09:30:24,09:30:24,37.6,-0.01,186,699360,卖盘,2017-06-29,2017-06-29 09:30:24
09:30:39,09:30:39,37.52,-0.08,82,307664,中性盘,2017-06-29,2017-06-29 09:30:39
09:30:42,09:30:42,37.5,-0.02,142,532500,卖盘,2017-06-29,2017-06-29 09:30:42
09:30:48,09:30:48,37.5,--,7,26250,买盘,2017-06-29,2017-06-29 09:30:48
09:30:51,09:30:51,37.5,--,130,487500,买盘,2017-06-29,2017-06-29 09:30:51
09:30:57,09:30:57,37.47,-0.03,30,112410,卖盘,2017-06-29,2017-06-29 09:30:57
09:31:00,09:31:00,37.47,--,16,59952,买盘,2017-06-29,2017-06-29 09:31:00
09:31:06,09:31:06,37.45,-0.02,315,1179675,卖盘,2017-06-29,2017-06-29 09:31:06
09:31:09,09:31:09,37.45,--,3,11235,买盘,2017-06-29,2017-06-29 09:31:09
09:31:12,09:31:12,37.45,--,1,3745,买盘,2017-06-29,2017-06-29 09:31:12
09:31:15,09:31:15,37.43,-0.02,4,14972,卖盘,2017-06-29,2017-06-29 09:31:15
09:31:21,09:31:21,37.49,0.06,126,472374,买盘,2017-06-29,2017-06-29 09:31:21
09:31:24,09:31:24,37.5,0.01,114,427500,买盘,2017-06-29,2017-06-29 09:31:24
09:31:27,09:31:27,37.4,-0.1,134,501160,卖盘,2017-06-29,2017-06-29 09:31:27
09:31:30,09:31:30,37.43,0.03,30,112290,买盘,2017-06-29,2017-06-29 09:31:30
09:31:33,09:31:33,37.43,--,6,22458,买盘,2017-06-29,2017-06-29 09:31:33
09:31:48,09:31:48,37.49,0.06,3,11247,卖盘,2017-06-29,2017-06-29 09:31:48
09:31:51,09:31:51,37.49,--,9,33741,卖盘,2017-06-29,2017-06-29 09:31:51
09:31:54,09:31:54,37.49,--,154,577346,买盘,2017-06-29,2017-06-29 09:31:54
09:32:00,09:32:00,37.49,--,14,52486,买盘,2017-06-29,2017-06-29 09:32:00
09:32:09,09:32:09,37.48,-0.01,5,18740,中性盘,2017-06-29,2017-06-29 09:32:09
09:32:12,09:32:12,37.36,-0.12,3,11208,卖盘,2017-06-29,2017-06-29 09:32:12
09:32:24,09:32:24,37.47,0.11,1,3747,中性盘,2017-06-29,2017-06-29 09:32:24
09:32:27,09:32:27,37.4,-0.07,1,3740,卖盘,2017-06-29,2017-06-29 09:32:27
09:32:30,09:32:30,37.4,--,11,41140,卖盘,2017-06-29,2017-06-29 09:32:30
09:32:33,09:32:33,37.41,0.01,11,41150,卖盘,2017-06-29,2017-06-29 09:32:33
09:32:39,09:32:39,37.34,-0.07,216,806544,卖盘,2017-06-29,2017-06-29 09:32:39
09:32:45,09:32:45,37.41,0.07,3,11222,中性盘,2017-06-29,2017-06-29 09:32:45
09:32:51,09:32:51,37.35,-0.06,20,74700,中性盘,2017-06-29,2017-06-29 09:32:51
09:32:54,09:32:54,37.35,--,2,7470,卖盘,2017-06-29,2017-06-29 09:32:54
09:32:57,09:32:57,37.34,-0.01,39,145626,卖盘,2017-06-29,2017-06-29 09:32:57
09:33:00,09:33:00,37.41,0.07,24,89783,买盘,2017-06-29,2017-06-29 09:33:00
09:33:03,09:33:03,37.42,0.01,1,3742,卖盘,2017-06-29,2017-06-29 09:33:03
09:33:06,09:33:06,37.42,--,3,11226,卖盘,2017-06-29,2017-06-29 09:33:06
09:33:12,09:33:12,37.45,0.03,1,3745,买盘,2017-06-29,2017-06-29 09:33:12
09:33:15,09:33:15,37.42,-0.03,119,445298,卖盘,2017-06-29,2017-06-29 09:33:15
09:33:18,09:33:18,37.42,--,56,209552,买盘,2017-06-29,2017-06-29 09:33:18
09:33:21,09:33:21,37.42,--,100,374200,买盘,2017-06-29,2017-06-29 09:33:21
09:33:27,09:33:27,37.42,--,5,18710,买盘,2017-06-29,2017-06-29 09:33:27
09:33:30,09:33:30,37.41,-0.01,2,7481,卖盘,2017-06-29,2017-06-29 09:33:30
09:33:33,09:33:33,37.41,--,4,14963,卖盘,2017-06-29,2017-06-29 09:33:33
09:33:36,09:33:36,37.41,--,2,7481,买盘,2017-06-29,2017-06-29 09:33:36
09:33:39,09:33:39,37.41,--,1,3740,买盘,2017-06-29,2017-06-29 09:33:39
09:33:42,09:33:42,37.41,--,1,3740,买盘,2017-06-29,2017-06-29 09:33:42
09:33:45,09:33:45,37.41,--,6,22445,买盘,2017-06-29,2017-06-29 09:33:45
09:33:48,09:33:48,37.41,--,36,134676,买盘,2017-06-29,2017-06-29 09:33:48
09:33:51,09:33:51,37.4,-0.01,4,14960,卖盘,2017-06-29,2017-06-29 09:33:51
09:33:54,09:33:54,37.37,-0.03,14,52318,卖盘,2017-06-29,2017-06-29 09:33:54
09:34:03,09:34:03,37.4,0.03,2,7480,买盘,2017-06-29,2017-06-29 09:34:03
09:34:09,09:34:09,37.36,-0.04,25,93400,卖盘,2017-06-29,2017-06-29 09:34:09
09:34:18,09:34:18,37.4,0.04,13,48620,买盘,2017-06-29,2017-06-29 09:34:18
09:34:30,09:34:30,37.34,-0.06,200,746800,卖盘,2017-06-29,2017-06-29 09:34:30
09:34:33,09:34:33,37.4,0.06,14,52360,买盘,2017-06-29,2017-06-29 09:34:33
09:34:39,09:34:39,37.11,-0.29,353,1309983,卖盘,2017-06-29,2017-06-29 09:34:39
