idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,8.17,8.17,43,35131,买盘,2017-07-04,2017-07-04 09:25:03
09:30:00,09:30:00,8.17,--,0,0,买盘,2017-07-04,2017-07-04 09:30:00
09:30:03,09:30:03,8.16,-0.01,123,100368,卖盘,2017-07-04,2017-07-04 09:30:03
09:30:06,09:30:06,8.16,--,1,816,买盘,2017-07-04,2017-07-04 09:30:06
09:30:09,09:30:09,8.16,--,18,14688,买盘,2017-07-04,2017-07-04 09:30:09
09:30:39,09:30:39,8.16,--,20,16320,买盘,2017-07-04,2017-07-04 09:30:39
09:30:45,09:30:45,8.15,-0.01,9,7335,卖盘,2017-07-04,2017-07-04 09:30:45
09:30:48,09:30:48,8.15,--,90,73350,卖盘,2017-07-04,2017-07-04 09:30:48
09:30:51,09:30:51,8.15,--,7,5705,买盘,2017-07-04,2017-07-04 09:30:51
09:30:54,09:30:54,8.14,-0.01,5,4070,卖盘,2017-07-04,2017-07-04 09:30:54
09:31:00,09:31:00,8.15,0.01,69,56235,买盘,2017-07-04,2017-07-04 09:31:00
09:31:15,09:31:15,8.14,-0.01,1,814,卖盘,2017-07-04,2017-07-04 09:31:15
09:31:21,09:31:21,8.14,--,10,8140,卖盘,2017-07-04,2017-07-04 09:31:21
09:31:27,09:31:27,8.15,0.01,98,79870,买盘,2017-07-04,2017-07-04 09:31:27
09:31:30,09:31:30,8.15,--,31,25265,买盘,2017-07-04,2017-07-04 09:31:30
09:31:36,09:31:36,8.15,--,21,17115,买盘,2017-07-04,2017-07-04 09:31:36
09:31:39,09:31:39,8.15,--,11,8965,买盘,2017-07-04,2017-07-04 09:31:39
09:31:54,09:31:54,8.16,0.01,7,5712,买盘,2017-07-04,2017-07-04 09:31:54
09:31:57,09:31:57,8.16,--,20,16320,买盘,2017-07-04,2017-07-04 09:31:57
09:32:00,09:32:00,8.16,--,48,39168,买盘,2017-07-04,2017-07-04 09:32:00
09:32:09,09:32:09,8.16,--,30,24480,卖盘,2017-07-04,2017-07-04 09:32:09
09:32:18,09:32:18,8.17,0.01,48,39216,买盘,2017-07-04,2017-07-04 09:32:18
09:32:21,09:32:21,8.17,--,2,1634,买盘,2017-07-04,2017-07-04 09:32:21
09:32:33,09:32:33,8.17,--,101,82517,买盘,2017-07-04,2017-07-04 09:32:33
09:32:42,09:32:42,8.17,--,132,107844,买盘,2017-07-04,2017-07-04 09:32:42
09:32:51,09:32:51,8.17,--,18,14706,卖盘,2017-07-04,2017-07-04 09:32:51
09:33:09,09:33:09,8.18,0.01,72,58896,买盘,2017-07-04,2017-07-04 09:33:09
09:33:33,09:33:33,8.17,-0.01,1,817,卖盘,2017-07-04,2017-07-04 09:33:33
09:33:36,09:33:36,8.18,0.01,181,148058,买盘,2017-07-04,2017-07-04 09:33:36
09:33:45,09:33:45,8.18,--,17,13906,买盘,2017-07-04,2017-07-04 09:33:45
09:33:51,09:33:51,8.18,--,36,29448,买盘,2017-07-04,2017-07-04 09:33:51
09:34:00,09:34:00,8.18,--,50,40900,卖盘,2017-07-04,2017-07-04 09:34:00
09:34:12,09:34:12,8.19,0.01,96,78624,买盘,2017-07-04,2017-07-04 09:34:12
09:34:15,09:34:15,8.19,--,4,3276,卖盘,2017-07-04,2017-07-04 09:34:15
09:34:18,09:34:18,8.17,-0.02,14,11438,卖盘,2017-07-04,2017-07-04 09:34:18
09:34:36,09:34:36,8.18,0.01,9,7362,中性盘,2017-07-04,2017-07-04 09:34:36
09:34:39,09:34:39,8.18,--,4,3272,买盘,2017-07-04,2017-07-04 09:34:39
09:34:42,09:34:42,8.17,-0.01,10,8170,卖盘,2017-07-04,2017-07-04 09:34:42
09:35:12,09:35:12,8.19,0.02,6,4914,买盘,2017-07-04,2017-07-04 09:35:12
09:35:21,09:35:21,8.19,--,10,8189,买盘,2017-07-04,2017-07-04 09:35:21
09:35:39,09:35:39,8.18,-0.01,34,27812,卖盘,2017-07-04,2017-07-04 09:35:39
09:35:42,09:35:42,8.17,-0.01,6,4902,卖盘,2017-07-04,2017-07-04 09:35:42
09:36:06,09:36:06,8.18,0.01,10,8180,买盘,2017-07-04,2017-07-04 09:36:06
09:36:15,09:36:15,8.18,--,163,133334,买盘,2017-07-04,2017-07-04 09:36:15
09:36:24,09:36:24,8.18,--,9,7362,买盘,2017-07-04,2017-07-04 09:36:24
09:36:30,09:36:30,8.18,--,6,4908,买盘,2017-07-04,2017-07-04 09:36:30
