idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,38.2,38.2,1869,7139580,买盘,2017-07-18,2017-07-18 09:25:03
09:30:00,09:30:00,38.23,0.03,62,237025,买盘,2017-07-18,2017-07-18 09:30:00
09:30:03,09:30:03,38.3,0.07,2991,11455530,买盘,2017-07-18,2017-07-18 09:30:03
09:30:06,09:30:06,38.5,0.2,685,2637250,买盘,2017-07-18,2017-07-18 09:30:06
09:30:09,09:30:09,38.39,-0.11,468,1796652,卖盘,2017-07-18,2017-07-18 09:30:09
09:30:12,09:30:12,38.6,0.21,44,169840,买盘,2017-07-18,2017-07-18 09:30:12
09:30:15,09:30:15,38.6,--,173,667780,买盘,2017-07-18,2017-07-18 09:30:15
09:30:18,09:30:18,38.5,-0.1,150,577500,卖盘,2017-07-18,2017-07-18 09:30:18
09:30:21,09:30:21,38.5,--,216,831600,卖盘,2017-07-18,2017-07-18 09:30:21
09:30:24,09:30:24,38.5,--,129,496650,买盘,2017-07-18,2017-07-18 09:30:24
09:30:27,09:30:27,38.44,-0.06,128,492032,中性盘,2017-07-18,2017-07-18 09:30:27
09:30:30,09:30:30,38.5,0.06,92,354200,买盘,2017-07-18,2017-07-18 09:30:30
09:30:33,09:30:33,38.68,0.18,464,1794752,买盘,2017-07-18,2017-07-18 09:30:33
09:30:36,09:30:36,38.43,-0.25,117,449631,中性盘,2017-07-18,2017-07-18 09:30:36
09:30:39,09:30:39,38.44,0.01,114,438216,买盘,2017-07-18,2017-07-18 09:30:39
09:30:42,09:30:42,38.43,-0.01,319,1225917,中性盘,2017-07-18,2017-07-18 09:30:42
09:30:45,09:30:45,38.51,0.08,92,354292,中性盘,2017-07-18,2017-07-18 09:30:45
09:30:48,09:30:48,38.44,-0.07,125,480500,卖盘,2017-07-18,2017-07-18 09:30:48
09:30:51,09:30:51,38.52,0.08,86,331272,卖盘,2017-07-18,2017-07-18 09:30:51
09:30:54,09:30:54,38.59,0.07,184,710056,买盘,2017-07-18,2017-07-18 09:30:54
09:30:57,09:30:57,38.52,-0.07,74,285048,中性盘,2017-07-18,2017-07-18 09:30:57
09:31:00,09:31:00,38.56,0.04,164,632384,买盘,2017-07-18,2017-07-18 09:31:00
