idx_time,time,price,pchange,change,volume,amount,type,date,date_time
09:32:00,09:32:00,9.51,+1.82,0.01,383,364233,???,2017-06-27,2017-06-27 09:32:00
09:32:03,09:32:03,9.5,+1.71,-0.01,1427,1355650,??,2017-06-27,2017-06-27 09:32:03
09:32:06,09:32:06,9.54,+2.14,0.04,284,270936,???,2017-06-27,2017-06-27 09:32:06
09:32:09,09:32:09,9.55,+2.25,0.01,276,263580,??,2017-06-27,2017-06-27 09:32:09
09:32:12,09:32:12,9.54,+2.14,-0.01,798,761292,??,2017-06-27,2017-06-27 09:32:12
09:32:15,09:32:15,9.54,+2.14,0.0,870,829980,??,2017-06-27,2017-06-27 09:32:15
09:32:18,09:32:18,9.54,+2.14,0.0,966,921564,??,2017-06-27,2017-06-27 09:32:18
09:32:21,09:32:21,9.55,+2.25,0.01,1464,1398120,??,2017-06-27,2017-06-27 09:32:21
09:32:24,09:32:24,9.54,+2.14,-0.01,1876,1789704,??,2017-06-27,2017-06-27 09:32:24
09:32:27,09:32:27,9.54,+2.14,0.0,1317,1256418,??,2017-06-27,2017-06-27 09:32:27
09:32:30,09:32:30,9.54,+2.14,0.0,1022,974988,??,2017-06-27,2017-06-27 09:32:30
09:32:33,09:32:33,9.54,+2.14,0.0,904,862416,??,2017-06-27,2017-06-27 09:32:33
09:32:33,09:32:33,9.54,+2.14,0.0,904,862416,???,2017-06-27,2017-06-27 09:32:33
09:32:36,09:32:36,9.54,+2.14,0.0,5700,5437800,??,2017-06-27,2017-06-27 09:32:36
09:32:39,09:32:39,9.5,+1.71,-0.04,927,880650,???,2017-06-27,2017-06-27 09:32:39
09:32:42,09:32:42,9.5,+1.71,0.0,1002,951900,??,2017-06-27,2017-06-27 09:32:42
09:32:45,09:32:45,9.49,+1.61,-0.01,930,882570,??,2017-06-27,2017-06-27 09:32:45
09:32:48,09:32:48,9.49,+1.61,0.0,611,579839,??,2017-06-27,2017-06-27 09:32:48
09:32:51,09:32:51,9.43,+0.96,-0.06,980,924140,??,2017-06-27,2017-06-27 09:32:51
09:32:54,09:32:54,9.43,+0.96,0.0,333,314019,??,2017-06-27,2017-06-27 09:32:54
09:32:57,09:32:57,9.47,+1.39,0.04,240,227280,???,2017-06-27,2017-06-27 09:32:57
09:33:00,09:33:00,9.46,+1.28,-0.01,253,239338,???,2017-06-27,2017-06-27 09:33:00
09:33:03,09:33:03,9.4,+0.64,-0.06,3390,3186600,??,2017-06-27,2017-06-27 09:33:03
09:33:06,09:33:06,9.39,+0.54,-0.01,470,441330,??,2017-06-27,2017-06-27 09:33:06
09:33:09,09:33:09,9.39,+0.54,0.0,3210,3014190,??,2017-06-27,2017-06-27 09:33:09
09:33:12,09:33:12,9.4,+0.64,0.01,748,703120,??,2017-06-27,2017-06-27 09:33:12
09:33:15,09:33:15,9.39,+0.54,-0.01,1269,1191591,??,2017-06-27,2017-06-27 09:33:15
09:33:18,09:33:18,9.39,+0.54,0.0,350,328650,??,2017-06-27,2017-06-27 09:33:18
09:33:21,09:33:21,9.39,+0.54,0.0,502,471378,??,2017-06-27,2017-06-27 09:33:21
09:33:24,09:33:24,9.45,+1.18,0.06,723,683235,??,2017-06-27,2017-06-27 09:33:24
09:33:27,09:33:27,9.44,+1.07,-0.01,348,328512,???,2017-06-27,2017-06-27 09:33:27
09:33:30,09:33:30,9.4,+0.64,-0.04,115,108100,???,2017-06-27,2017-06-27 09:33:30
09:33:33,09:33:33,9.45,+1.18,0.05,857,809865,??,2017-06-27,2017-06-27 09:33:33
09:33:36,09:33:36,9.45,+1.18,0.0,311,293895,??,2017-06-27,2017-06-27 09:33:36
09:33:39,09:33:39,9.44,+1.07,-0.01,139,131216,??,2017-06-27,2017-06-27 09:33:39
09:33:42,09:33:42,9.45,+1.18,0.01,602,568890,??,2017-06-27,2017-06-27 09:33:42
09:33:45,09:33:45,9.46,+1.28,0.01,394,372724,??,2017-06-27,2017-06-27 09:33:45
09:33:48,09:33:48,9.45,+1.18,-0.01,283,267435,??,2017-06-27,2017-06-27 09:33:48
09:33:51,09:33:51,9.44,+1.07,-0.01,669,631536,??,2017-06-27,2017-06-27 09:33:51
09:33:54,09:33:54,9.47,+1.39,0.03,664,628808,??,2017-06-27,2017-06-27 09:33:54
09:33:57,09:33:57,9.47,+1.39,0.0,177,167619,??,2017-06-27,2017-06-27 09:33:57
09:34:00,09:34:00,9.47,+1.39,0.0,326,308722,??,2017-06-27,2017-06-27 09:34:00
09:34:03,09:34:03,9.46,+1.28,-0.01,304,287584,???,2017-06-27,2017-06-27 09:34:03
09:34:06,09:34:06,9.45,+1.18,-0.01,1052,994140,??,2017-06-27,2017-06-27 09:34:06
09:34:09,09:34:09,9.47,+1.39,0.02,274,259478,???,2017-06-27,2017-06-27 09:34:09
09:34:12,09:34:12,9.45,+1.18,-0.02,236,223020,??,2017-06-27,2017-06-27 09:34:12
09:34:15,09:34:15,9.48,+1.50,0.03,308,291984,??,2017-06-27,2017-06-27 09:34:15
09:34:18,09:34:18,9.45,+1.18,-0.03,412,389340,??,2017-06-27,2017-06-27 09:34:18
09:34:21,09:34:21,9.46,+1.28,0.01,746,705716,???,2017-06-27,2017-06-27 09:34:21
09:34:24,09:34:24,9.46,+1.28,0.0,661,625306,??,2017-06-27,2017-06-27 09:34:24
09:34:27,09:34:27,9.47,+1.39,0.01,802,759494,??,2017-06-27,2017-06-27 09:34:27
09:34:30,09:34:30,9.48,+1.50,0.01,1001,948948,??,2017-06-27,2017-06-27 09:34:30
09:34:33,09:34:33,9.46,+1.28,-0.02,208,196768,??,2017-06-27,2017-06-27 09:34:33
09:34:36,09:34:36,9.49,+1.61,0.03,19,18031,??,2017-06-27,2017-06-27 09:34:36
09:34:39,09:34:39,9.49,+1.61,0.0,316,299884,??,2017-06-27,2017-06-27 09:34:39
09:34:42,09:34:42,9.49,+1.61,0.0,367,348283,??,2017-06-27,2017-06-27 09:34:42
09:34:45,09:34:45,9.48,+1.50,-0.01,955,905340,???,2017-06-27,2017-06-27 09:34:45
09:34:48,09:34:48,9.48,+1.50,0.0,142,134616,??,2017-06-27,2017-06-27 09:34:48
09:34:51,09:34:51,9.47,+1.39,-0.01,478,452666,??,2017-06-27,2017-06-27 09:34:51
09:34:54,09:34:54,9.47,+1.39,0.0,538,509486,??,2017-06-27,2017-06-27 09:34:54
09:34:57,09:34:57,9.47,+1.39,0.0,298,282206,??,2017-06-27,2017-06-27 09:34:57
09:35:00,09:35:00,9.47,+1.39,0.0,408,386376,??,2017-06-27,2017-06-27 09:35:00
09:35:03,09:35:03,9.48,+1.50,0.01,1099,1041852,??,2017-06-27,2017-06-27 09:35:03
09:35:06,09:35:06,9.49,+1.61,0.01,192,182208,???,2017-06-27,2017-06-27 09:35:06
09:35:09,09:35:09,9.5,+1.71,0.01,170,161500,??,2017-06-27,2017-06-27 09:35:09
09:35:12,09:35:12,9.5,+1.71,0.0,705,669750,??,2017-06-27,2017-06-27 09:35:12
09:35:15,09:35:15,9.5,+1.71,0.0,1392,1322400,??,2017-06-27,2017-06-27 09:35:15
09:35:18,09:35:18,9.51,+1.82,0.01,1042,990942,??,2017-06-27,2017-06-27 09:35:18
09:35:21,09:35:21,9.52,+1.93,0.01,83,79016,??,2017-06-27,2017-06-27 09:35:21
09:35:24,09:35:24,9.54,+2.14,0.02,295,281430,??,2017-06-27,2017-06-27 09:35:24
09:35:27,09:35:27,9.54,+2.14,0.0,79,75366,??,2017-06-27,2017-06-27 09:35:27
09:35:30,09:35:30,9.54,+2.14,0.0,100,95400,??,2017-06-27,2017-06-27 09:35:30
09:35:33,09:35:33,9.55,+2.25,0.01,245,233975,??,2017-06-27,2017-06-27 09:35:33
09:35:36,09:35:36,9.55,+2.25,0.0,154,147070,??,2017-06-27,2017-06-27 09:35:36
09:35:39,09:35:39,9.56,+2.36,0.01,357,341292,??,2017-06-27,2017-06-27 09:35:39
09:35:42,09:35:42,9.54,+2.14,-0.02,1659,1582686,??,2017-06-27,2017-06-27 09:35:42
09:35:45,09:35:45,9.54,+2.14,0.0,1180,1125720,??,2017-06-27,2017-06-27 09:35:45
09:35:48,09:35:48,9.57,+2.46,0.03,670,641190,??,2017-06-27,2017-06-27 09:35:48
09:35:51,09:35:51,9.55,+2.25,-0.02,1004,958820,??,2017-06-27,2017-06-27 09:35:51
09:35:54,09:35:54,9.54,+2.14,-0.01,386,368244,??,2017-06-27,2017-06-27 09:35:54
09:35:57,09:35:57,9.55,+2.25,0.01,370,353350,??,2017-06-27,2017-06-27 09:35:57
09:36:00,09:36:00,9.53,+2.03,-0.02,1644,1566732,??,2017-06-27,2017-06-27 09:36:00
09:36:03,09:36:03,9.55,+2.25,0.02,1505,1437275,??,2017-06-27,2017-06-27 09:36:03
09:36:06,09:36:06,9.54,+2.14,-0.01,541,516114,??,2017-06-27,2017-06-27 09:36:06
09:36:09,09:36:09,9.5,+1.71,-0.04,1337,1270150,??,2017-06-27,2017-06-27 09:36:09
09:36:12,09:36:12,9.54,+2.14,0.04,508,484632,??,2017-06-27,2017-06-27 09:36:12
09:36:15,09:36:15,9.5,+1.71,-0.04,1024,972800,??,2017-06-27,2017-06-27 09:36:15
09:36:18,09:36:18,9.53,+2.03,0.03,179,170587,??,2017-06-27,2017-06-27 09:36:18
09:36:21,09:36:21,9.5,+1.71,0.0,722,685900,???,2017-06-27,2017-06-27 09:36:21
09:36:21,09:36:21,9.5,+1.71,-0.03,722,685900,??,2017-06-27,2017-06-27 09:36:21
09:36:21,09:36:21,9.5,+1.71,0.0,722,685900,??,2017-06-27,2017-06-27 09:36:21
09:36:24,09:36:24,9.49,+1.61,-0.01,351,333099,??,2017-06-27,2017-06-27 09:36:24
09:36:27,09:36:27,9.5,+1.71,0.01,726,689700,??,2017-06-27,2017-06-27 09:36:27
09:36:30,09:36:30,9.47,+1.39,-0.03,556,526532,??,2017-06-27,2017-06-27 09:36:30
09:36:33,09:36:33,9.47,+1.39,0.0,1590,1505730,??,2017-06-27,2017-06-27 09:36:33
09:36:36,09:36:36,9.46,+1.28,-0.01,715,676390,??,2017-06-27,2017-06-27 09:36:36
09:36:39,09:36:39,9.49,+1.61,0.03,591,560859,??,2017-06-27,2017-06-27 09:36:39
09:36:42,09:36:42,9.46,+1.28,-0.03,302,285692,??,2017-06-27,2017-06-27 09:36:42
09:36:45,09:36:45,9.49,+1.61,0.03,278,263822,??,2017-06-27,2017-06-27 09:36:45
09:36:48,09:36:48,9.5,+1.71,0.01,1355,1287250,??,2017-06-27,2017-06-27 09:36:48
09:36:51,09:36:51,9.46,+1.28,-0.04,325,307450,??,2017-06-27,2017-06-27 09:36:51
09:36:54,09:36:54,9.49,+1.61,0.03,135,128115,??,2017-06-27,2017-06-27 09:36:54
09:36:57,09:36:57,9.48,+1.50,-0.01,79,74892,???,2017-06-27,2017-06-27 09:36:57
09:37:00,09:37:00,9.49,+1.61,0.01,273,259077,??,2017-06-27,2017-06-27 09:37:00
09:37:03,09:37:03,9.49,+1.61,0.0,45,42705,??,2017-06-27,2017-06-27 09:37:03
09:37:06,09:37:06,9.47,+1.39,-0.02,520,492440,??,2017-06-27,2017-06-27 09:37:06
09:37:09,09:37:09,9.49,+1.61,0.02,470,446030,??,2017-06-27,2017-06-27 09:37:09
09:37:12,09:37:12,9.5,+1.71,0.01,167,158650,??,2017-06-27,2017-06-27 09:37:12
09:37:15,09:37:15,9.52,+1.93,0.02,224,213248,??,2017-06-27,2017-06-27 09:37:15
09:37:18,09:37:18,9.5,+1.71,-0.02,306,290700,??,2017-06-27,2017-06-27 09:37:18
09:37:21,09:37:21,9.52,+1.93,0.02,543,516936,??,2017-06-27,2017-06-27 09:37:21
09:37:24,09:37:24,9.52,+1.93,0.0,259,246568,??,2017-06-27,2017-06-27 09:37:24
09:37:27,09:37:27,9.51,+1.82,-0.01,190,180690,??,2017-06-27,2017-06-27 09:37:27
09:37:30,09:37:30,9.5,+1.71,-0.01,524,497800,??,2017-06-27,2017-06-27 09:37:30
09:37:33,09:37:33,9.5,+1.71,0.0,375,356250,??,2017-06-27,2017-06-27 09:37:33
09:37:36,09:37:36,9.52,+1.93,0.02,354,337008,??,2017-06-27,2017-06-27 09:37:36
09:37:39,09:37:39,9.5,+1.71,-0.02,530,503500,??,2017-06-27,2017-06-27 09:37:39
09:37:42,09:37:42,9.5,+1.71,0.0,58,55100,??,2017-06-27,2017-06-27 09:37:42
09:37:45,09:37:45,9.51,+1.82,0.01,214,203514,???,2017-06-27,2017-06-27 09:37:45
09:37:48,09:37:48,9.52,+1.93,0.01,420,399840,??,2017-06-27,2017-06-27 09:37:48
09:37:51,09:37:51,9.52,+1.93,0.0,52,49504,??,2017-06-27,2017-06-27 09:37:51
09:37:54,09:37:54,9.52,+1.93,0.0,213,203328,??,2017-06-27,2017-06-27 09:37:54
09:37:57,09:37:57,9.52,+1.93,0.0,642,611584,??,2017-06-27,2017-06-27 09:37:57
09:38:00,09:38:00,9.52,+1.93,0.0,167,158984,??,2017-06-27,2017-06-27 09:38:00
09:38:03,09:38:03,9.52,+1.93,0.0,773,736448,??,2017-06-27,2017-06-27 09:38:03
09:38:06,09:38:06,9.52,+1.93,0.0,879,836808,??,2017-06-27,2017-06-27 09:38:06
09:38:09,09:38:09,9.52,+1.93,0.0,432,411264,??,2017-06-27,2017-06-27 09:38:09
09:38:12,09:38:12,9.55,+2.25,0.03,628,600600,??,2017-06-27,2017-06-27 09:38:12
09:38:15,09:38:15,9.55,+2.25,0.0,215,205325,??,2017-06-27,2017-06-27 09:38:15
09:38:18,09:38:18,9.55,+2.25,0.0,367,350485,??,2017-06-27,2017-06-27 09:38:18
09:38:21,09:38:21,9.56,+2.36,0.01,142,135752,??,2017-06-27,2017-06-27 09:38:21
09:38:24,09:38:24,9.55,+2.25,-0.01,552,527256,??,2017-06-27,2017-06-27 09:38:24
09:38:27,09:38:27,9.56,+2.36,0.01,255,243780,??,2017-06-27,2017-06-27 09:38:27
09:38:30,09:38:30,9.55,+2.25,-0.01,216,206280,??,2017-06-27,2017-06-27 09:38:30
09:38:33,09:38:33,9.55,+2.25,0.0,561,535755,??,2017-06-27,2017-06-27 09:38:33
09:38:36,09:38:36,9.55,+2.25,0.0,360,343800,??,2017-06-27,2017-06-27 09:38:36
09:38:39,09:38:39,9.55,+2.25,0.0,873,833715,??,2017-06-27,2017-06-27 09:38:39
09:38:42,09:38:42,9.55,+2.25,0.0,214,204370,??,2017-06-27,2017-06-27 09:38:42
09:38:45,09:38:45,9.55,+2.25,0.0,350,334250,??,2017-06-27,2017-06-27 09:38:45
09:38:48,09:38:48,9.55,+2.25,0.0,385,367675,??,2017-06-27,2017-06-27 09:38:48
09:38:51,09:38:51,9.55,+2.25,0.0,186,177630,??,2017-06-27,2017-06-27 09:38:51
09:38:54,09:38:54,9.54,+2.14,-0.01,1024,976896,??,2017-06-27,2017-06-27 09:38:54
09:38:57,09:38:57,9.56,+2.36,0.02,845,807820,??,2017-06-27,2017-06-27 09:38:57
09:39:00,09:39:00,9.55,+2.25,-0.01,179,170945,??,2017-06-27,2017-06-27 09:39:00
09:39:03,09:39:03,9.56,+2.36,0.01,214,204584,???,2017-06-27,2017-06-27 09:39:03
09:39:06,09:39:06,9.57,+2.46,0.01,845,808665,??,2017-06-27,2017-06-27 09:39:06
09:39:09,09:39:09,9.56,+2.36,-0.01,416,397696,???,2017-06-27,2017-06-27 09:39:09
09:39:12,09:39:12,9.56,+2.36,0.0,269,257164,??,2017-06-27,2017-06-27 09:39:12
09:39:15,09:39:15,9.55,+2.25,-0.01,201,191955,??,2017-06-27,2017-06-27 09:39:15
09:39:18,09:39:18,9.56,+2.36,0.01,251,239956,???,2017-06-27,2017-06-27 09:39:18
09:39:21,09:39:21,9.55,+2.25,-0.01,369,352395,??,2017-06-27,2017-06-27 09:39:21
09:39:24,09:39:24,9.55,+2.25,0.0,459,438345,??,2017-06-27,2017-06-27 09:39:24
09:39:27,09:39:27,9.55,+2.25,0.0,894,853770,??,2017-06-27,2017-06-27 09:39:27
09:39:30,09:39:30,9.55,+2.25,0.0,258,246390,??,2017-06-27,2017-06-27 09:39:30
09:39:33,09:39:33,9.55,+2.25,0.0,1043,996065,??,2017-06-27,2017-06-27 09:39:33
09:39:36,09:39:36,9.54,+2.14,-0.01,282,269028,???,2017-06-27,2017-06-27 09:39:36
09:39:39,09:39:39,9.55,+2.25,0.01,878,838490,??,2017-06-27,2017-06-27 09:39:39
09:39:42,09:39:42,9.54,+2.14,-0.01,173,165042,???,2017-06-27,2017-06-27 09:39:42
09:39:45,09:39:45,9.54,+2.14,0.0,198,188892,??,2017-06-27,2017-06-27 09:39:45
09:39:48,09:39:48,9.54,+2.14,0.0,196,186984,??,2017-06-27,2017-06-27 09:39:48
09:39:51,09:39:51,9.54,+2.14,0.0,442,421668,??,2017-06-27,2017-06-27 09:39:51
09:39:54,09:39:54,9.54,+2.14,0.0,107,102078,??,2017-06-27,2017-06-27 09:39:54
09:39:57,09:39:57,9.54,+2.14,0.0,313,298602,??,2017-06-27,2017-06-27 09:39:57
09:40:00,09:40:00,9.55,+2.25,0.01,500,477500,??,2017-06-27,2017-06-27 09:40:00
09:40:03,09:40:03,9.54,+2.14,-0.01,464,442656,??,2017-06-27,2017-06-27 09:40:03
09:40:06,09:40:06,9.54,+2.14,0.0,250,238500,???,2017-06-27,2017-06-27 09:40:06
09:40:06,09:40:06,9.54,+2.14,0.0,250,238500,??,2017-06-27,2017-06-27 09:40:06
09:40:09,09:40:09,9.55,+2.25,0.01,286,273130,??,2017-06-27,2017-06-27 09:40:09
09:40:12,09:40:12,9.55,+2.25,0.0,233,222668,??,2017-06-27,2017-06-27 09:40:12
09:40:15,09:40:15,9.55,+2.25,0.0,70,66850,??,2017-06-27,2017-06-27 09:40:15
09:40:18,09:40:18,9.56,+2.36,0.01,620,592720,??,2017-06-27,2017-06-27 09:40:18
09:40:21,09:40:21,9.56,+2.36,0.0,503,480868,??,2017-06-27,2017-06-27 09:40:21
09:40:24,09:40:24,9.56,+2.36,0.0,320,305920,??,2017-06-27,2017-06-27 09:40:24
09:40:27,09:40:27,9.56,+2.36,0.0,273,260988,??,2017-06-27,2017-06-27 09:40:27
09:40:30,09:40:30,9.55,+2.25,-0.01,699,667545,??,2017-06-27,2017-06-27 09:40:30
09:40:33,09:40:33,9.57,+2.46,0.02,395,378015,??,2017-06-27,2017-06-27 09:40:33
09:40:36,09:40:36,9.56,+2.36,-0.01,257,245692,??,2017-06-27,2017-06-27 09:40:36
09:40:39,09:40:39,9.56,+2.36,0.0,579,553524,??,2017-06-27,2017-06-27 09:40:39
09:40:42,09:40:42,9.57,+2.46,0.01,645,617686,??,2017-06-27,2017-06-27 09:40:42
09:40:45,09:40:45,9.58,+2.57,0.01,348,333384,??,2017-06-27,2017-06-27 09:40:45
09:40:48,09:40:48,9.57,+2.46,-0.01,549,525393,??,2017-06-27,2017-06-27 09:40:48
09:40:51,09:40:51,9.58,+2.57,0.01,1019,976202,??,2017-06-27,2017-06-27 09:40:51
09:40:54,09:40:54,9.58,+2.57,0.0,681,652398,??,2017-06-27,2017-06-27 09:40:54
09:40:57,09:40:57,9.57,+2.46,-0.01,488,467016,??,2017-06-27,2017-06-27 09:40:57
09:41:00,09:41:00,9.58,+2.57,0.01,378,362124,??,2017-06-27,2017-06-27 09:41:00
09:41:03,09:41:03,9.58,+2.57,0.0,610,584380,??,2017-06-27,2017-06-27 09:41:03
09:41:06,09:41:06,9.58,+2.57,0.0,722,691676,??,2017-06-27,2017-06-27 09:41:06
09:41:09,09:41:09,9.59,+2.68,0.01,426,409148,??,2017-06-27,2017-06-27 09:41:09
09:41:12,09:41:12,9.6,+2.78,0.01,1378,1322880,??,2017-06-27,2017-06-27 09:41:12
09:41:15,09:41:15,9.59,+2.68,-0.01,1139,1092301,??,2017-06-27,2017-06-27 09:41:15
09:41:18,09:41:18,9.61,+2.89,0.02,997,958117,??,2017-06-27,2017-06-27 09:41:18
09:41:21,09:41:21,9.62,+3.00,0.01,701,674362,??,2017-06-27,2017-06-27 09:41:21
09:41:24,09:41:24,9.63,+3.10,0.01,259,249417,??,2017-06-27,2017-06-27 09:41:24
09:41:27,09:41:27,9.65,+3.32,0.02,187,180455,??,2017-06-27,2017-06-27 09:41:27
09:41:30,09:41:30,9.65,+3.32,0.0,382,368630,??,2017-06-27,2017-06-27 09:41:30
09:41:33,09:41:33,9.66,+3.43,0.01,488,471408,??,2017-06-27,2017-06-27 09:41:33
09:41:36,09:41:36,9.65,+3.32,-0.01,1049,1012285,??,2017-06-27,2017-06-27 09:41:36
09:41:39,09:41:39,9.65,+3.32,0.0,921,888765,??,2017-06-27,2017-06-27 09:41:39
09:41:42,09:41:42,9.64,+3.21,-0.01,2251,2169964,??,2017-06-27,2017-06-27 09:41:42
09:41:45,09:41:45,9.63,+3.10,-0.01,1112,1070856,??,2017-06-27,2017-06-27 09:41:45
09:41:48,09:41:48,9.64,+3.21,0.01,868,836752,??,2017-06-27,2017-06-27 09:41:48
09:41:51,09:41:51,9.62,+3.00,-0.02,1375,1322750,??,2017-06-27,2017-06-27 09:41:51
09:41:54,09:41:54,9.65,+3.32,0.03,360,347400,??,2017-06-27,2017-06-27 09:41:54
09:41:57,09:41:57,9.66,+3.43,0.01,656,633696,??,2017-06-27,2017-06-27 09:41:57
09:42:00,09:42:00,9.65,+3.32,-0.01,481,464165,??,2017-06-27,2017-06-27 09:42:00
09:42:03,09:42:03,9.65,+3.32,0.0,967,933155,??,2017-06-27,2017-06-27 09:42:03
09:42:06,09:42:06,9.65,+3.32,0.0,843,813495,??,2017-06-27,2017-06-27 09:42:06
09:42:09,09:42:09,9.66,+3.43,0.01,1127,1088682,??,2017-06-27,2017-06-27 09:42:09
09:42:12,09:42:12,9.66,+3.43,0.0,1957,1890462,??,2017-06-27,2017-06-27 09:42:12
09:42:15,09:42:15,9.66,+3.43,0.0,1793,1732038,??,2017-06-27,2017-06-27 09:42:15
09:42:18,09:42:18,9.66,+3.43,0.0,659,636594,??,2017-06-27,2017-06-27 09:42:18
09:42:21,09:42:21,9.64,+3.21,-0.02,1078,1039192,??,2017-06-27,2017-06-27 09:42:21
09:42:24,09:42:24,9.66,+3.43,0.02,1066,1029756,??,2017-06-27,2017-06-27 09:42:24
09:42:27,09:42:27,9.65,+3.32,-0.01,642,619530,??,2017-06-27,2017-06-27 09:42:27
09:42:30,09:42:30,9.65,+3.32,0.0,968,934120,??,2017-06-27,2017-06-27 09:42:30
09:42:33,09:42:33,9.65,+3.32,0.0,444,428460,??,2017-06-27,2017-06-27 09:42:33
09:42:36,09:42:36,9.64,+3.21,-0.01,571,550444,??,2017-06-27,2017-06-27 09:42:36
09:42:39,09:42:39,9.65,+3.32,0.01,406,391790,??,2017-06-27,2017-06-27 09:42:39
09:42:42,09:42:42,9.66,+3.43,0.01,689,665574,??,2017-06-27,2017-06-27 09:42:42
09:42:45,09:42:45,9.65,+3.32,-0.01,509,491185,???,2017-06-27,2017-06-27 09:42:45
09:42:48,09:42:48,9.64,+3.21,-0.01,225,216900,??,2017-06-27,2017-06-27 09:42:48
09:42:51,09:42:51,9.65,+3.32,0.01,761,734365,??,2017-06-27,2017-06-27 09:42:51
