idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,31.73,31.73,171,542583,买盘,2017-07-05,2017-07-05 09:25:03
09:30:00,09:30:00,31.73,--,0,0,卖盘,2017-07-05,2017-07-05 09:30:00
09:30:03,09:30:03,31.81,0.08,65,206765,中性盘,2017-07-05,2017-07-05 09:30:03
09:30:06,09:30:06,31.81,--,1,3181,卖盘,2017-07-05,2017-07-05 09:30:06
09:30:09,09:30:09,31.81,--,10,31810,卖盘,2017-07-05,2017-07-05 09:30:09
09:30:12,09:30:12,32.0,0.19,97,310400,买盘,2017-07-05,2017-07-05 09:30:12
09:30:21,09:30:21,31.97,-0.03,4,12788,中性盘,2017-07-05,2017-07-05 09:30:21
09:30:30,09:30:30,31.93,-0.04,19,60667,中性盘,2017-07-05,2017-07-05 09:30:30
09:30:33,09:30:33,31.93,--,48,153264,买盘,2017-07-05,2017-07-05 09:30:33
09:30:36,09:30:36,31.8,-0.13,12,38160,卖盘,2017-07-05,2017-07-05 09:30:36
09:30:57,09:30:57,31.98,0.18,30,95940,买盘,2017-07-05,2017-07-05 09:30:57
09:31:00,09:31:00,31.9,-0.08,5,15950,卖盘,2017-07-05,2017-07-05 09:31:00
09:31:03,09:31:03,31.87,-0.03,1,3187,卖盘,2017-07-05,2017-07-05 09:31:03
09:31:09,09:31:09,31.81,-0.06,12,38172,卖盘,2017-07-05,2017-07-05 09:31:09
09:31:18,09:31:18,31.87,0.06,9,28683,买盘,2017-07-05,2017-07-05 09:31:18
09:31:21,09:31:21,31.81,-0.06,22,69982,卖盘,2017-07-05,2017-07-05 09:31:21
09:31:27,09:31:27,31.81,--,12,38172,卖盘,2017-07-05,2017-07-05 09:31:27
09:31:30,09:31:30,31.87,0.06,10,31870,买盘,2017-07-05,2017-07-05 09:31:30
09:31:33,09:31:33,31.82,-0.05,35,111370,卖盘,2017-07-05,2017-07-05 09:31:33
09:31:36,09:31:36,31.82,--,30,95460,卖盘,2017-07-05,2017-07-05 09:31:36
09:31:39,09:31:39,31.82,--,19,60458,卖盘,2017-07-05,2017-07-05 09:31:39
09:31:42,09:31:42,31.82,--,17,54094,买盘,2017-07-05,2017-07-05 09:31:42
09:31:45,09:31:45,31.82,--,21,66822,买盘,2017-07-05,2017-07-05 09:31:45
09:31:48,09:31:48,31.82,--,2,6364,买盘,2017-07-05,2017-07-05 09:31:48
09:31:51,09:31:51,31.82,--,16,50912,买盘,2017-07-05,2017-07-05 09:31:51
09:31:54,09:31:54,31.82,--,3,9546,卖盘,2017-07-05,2017-07-05 09:31:54
09:32:00,09:32:00,31.82,--,16,50912,卖盘,2017-07-05,2017-07-05 09:32:00
09:32:03,09:32:03,31.9,0.08,4,12760,买盘,2017-07-05,2017-07-05 09:32:03
09:32:09,09:32:09,31.82,-0.08,13,41366,卖盘,2017-07-05,2017-07-05 09:32:09
09:32:15,09:32:15,31.83,0.01,11,35013,中性盘,2017-07-05,2017-07-05 09:32:15
09:32:18,09:32:18,31.82,-0.01,17,54094,卖盘,2017-07-05,2017-07-05 09:32:18
09:32:21,09:32:21,31.9,0.08,43,137170,买盘,2017-07-05,2017-07-05 09:32:21
09:32:24,09:32:24,31.91,0.01,1,3191,卖盘,2017-07-05,2017-07-05 09:32:24
09:32:33,09:32:33,31.92,0.01,6,19152,中性盘,2017-07-05,2017-07-05 09:32:33
09:32:36,09:32:36,31.92,--,1,3192,买盘,2017-07-05,2017-07-05 09:32:36
09:32:42,09:32:42,31.89,-0.03,9,28701,卖盘,2017-07-05,2017-07-05 09:32:42
09:32:51,09:32:51,31.82,-0.07,10,31820,卖盘,2017-07-05,2017-07-05 09:32:51
09:33:03,09:33:03,32.01,0.19,2,6402,中性盘,2017-07-05,2017-07-05 09:33:03
09:33:06,09:33:06,31.83,-0.18,1,3183,卖盘,2017-07-05,2017-07-05 09:33:06
09:33:15,09:33:15,31.99,0.16,3,9597,中性盘,2017-07-05,2017-07-05 09:33:15
09:33:18,09:33:18,31.85,-0.14,3,9555,卖盘,2017-07-05,2017-07-05 09:33:18
09:33:21,09:33:21,31.99,0.14,25,79975,买盘,2017-07-05,2017-07-05 09:33:21
09:33:24,09:33:24,31.99,--,4,12796,买盘,2017-07-05,2017-07-05 09:33:24
09:33:27,09:33:27,31.89,-0.1,2,6378,中性盘,2017-07-05,2017-07-05 09:33:27
09:33:54,09:33:54,31.88,-0.01,2,6376,中性盘,2017-07-05,2017-07-05 09:33:54
09:33:57,09:33:57,31.88,--,8,25504,卖盘,2017-07-05,2017-07-05 09:33:57
09:34:00,09:34:00,31.88,--,5,15940,卖盘,2017-07-05,2017-07-05 09:34:00
09:34:12,09:34:12,31.88,--,17,54196,买盘,2017-07-05,2017-07-05 09:34:12
09:34:15,09:34:15,31.88,--,2,6376,买盘,2017-07-05,2017-07-05 09:34:15
09:34:18,09:34:18,31.88,--,3,9564,卖盘,2017-07-05,2017-07-05 09:34:18
09:34:27,09:34:27,31.89,0.01,1,3189,中性盘,2017-07-05,2017-07-05 09:34:27
09:34:42,09:34:42,31.89,--,10,31890,中性盘,2017-07-05,2017-07-05 09:34:42
09:35:00,09:35:00,31.9,0.01,15,47850,中性盘,2017-07-05,2017-07-05 09:35:00
09:35:06,09:35:06,31.9,--,2,6380,卖盘,2017-07-05,2017-07-05 09:35:06
09:35:27,09:35:27,31.91,0.01,10,31910,中性盘,2017-07-05,2017-07-05 09:35:27
09:35:30,09:35:30,31.9,-0.01,3,9570,卖盘,2017-07-05,2017-07-05 09:35:30
09:35:39,09:35:39,31.95,0.05,13,41535,买盘,2017-07-05,2017-07-05 09:35:39
09:36:03,09:36:03,31.95,--,1,3195,买盘,2017-07-05,2017-07-05 09:36:03
09:36:12,09:36:12,31.95,--,3,9585,买盘,2017-07-05,2017-07-05 09:36:12
09:36:18,09:36:18,31.95,--,1,3195,买盘,2017-07-05,2017-07-05 09:36:18
09:36:21,09:36:21,31.95,--,1,3195,买盘,2017-07-05,2017-07-05 09:36:21
09:36:24,09:36:24,31.95,--,2,6390,卖盘,2017-07-05,2017-07-05 09:36:24
09:36:27,09:36:27,31.99,0.04,1,3199,买盘,2017-07-05,2017-07-05 09:36:27
09:36:30,09:36:30,31.99,--,1,3199,买盘,2017-07-05,2017-07-05 09:36:30
09:36:36,09:36:36,31.99,--,18,57582,买盘,2017-07-05,2017-07-05 09:36:36
09:36:42,09:36:42,31.99,--,1,3199,卖盘,2017-07-05,2017-07-05 09:36:42
09:36:45,09:36:45,31.99,--,4,12796,卖盘,2017-07-05,2017-07-05 09:36:45
09:37:00,09:37:00,32.0,0.01,1,3200,中性盘,2017-07-05,2017-07-05 09:37:00
09:37:03,09:37:03,31.99,-0.01,1,3199,卖盘,2017-07-05,2017-07-05 09:37:03
09:37:09,09:37:09,32.05,0.06,1,3204,买盘,2017-07-05,2017-07-05 09:37:09
09:37:24,09:37:24,32.05,--,1,3204,买盘,2017-07-05,2017-07-05 09:37:24
09:37:30,09:37:30,32.05,--,3,9615,买盘,2017-07-05,2017-07-05 09:37:30
09:37:33,09:37:33,32.05,--,2,6409,买盘,2017-07-05,2017-07-05 09:37:33
09:37:39,09:37:39,32.05,--,10,32049,买盘,2017-07-05,2017-07-05 09:37:39
09:37:45,09:37:45,32.05,--,5,16024,买盘,2017-07-05,2017-07-05 09:37:45
09:37:51,09:37:51,32.11,0.06,4,12844,买盘,2017-07-05,2017-07-05 09:37:51
09:37:54,09:37:54,32.1,-0.01,2,6420,中性盘,2017-07-05,2017-07-05 09:37:54
09:38:03,09:38:03,32.1,--,1,3210,买盘,2017-07-05,2017-07-05 09:38:03
09:38:06,09:38:06,32.1,--,8,25680,买盘,2017-07-05,2017-07-05 09:38:06
09:38:09,09:38:09,32.1,--,1,3210,买盘,2017-07-05,2017-07-05 09:38:09
09:38:15,09:38:15,32.1,--,54,173340,买盘,2017-07-05,2017-07-05 09:38:15
09:38:18,09:38:18,32.1,--,1,3210,卖盘,2017-07-05,2017-07-05 09:38:18
09:38:24,09:38:24,32.1,--,27,86670,卖盘,2017-07-05,2017-07-05 09:38:24
09:38:30,09:38:30,32.11,0.01,1,3211,买盘,2017-07-05,2017-07-05 09:38:30
09:38:36,09:38:36,32.11,--,1,3211,买盘,2017-07-05,2017-07-05 09:38:36
09:38:39,09:38:39,32.22,0.11,44,141768,买盘,2017-07-05,2017-07-05 09:38:39
09:38:42,09:38:42,32.11,-0.11,1,3211,卖盘,2017-07-05,2017-07-05 09:38:42
09:38:45,09:38:45,32.11,--,3,9633,卖盘,2017-07-05,2017-07-05 09:38:45
09:38:57,09:38:57,32.2,0.09,2,6440,中性盘,2017-07-05,2017-07-05 09:38:57
09:39:00,09:39:00,32.2,--,8,25760,买盘,2017-07-05,2017-07-05 09:39:00
09:39:12,09:39:12,32.2,--,10,32200,卖盘,2017-07-05,2017-07-05 09:39:12
09:39:18,09:39:18,32.2,--,29,93380,买盘,2017-07-05,2017-07-05 09:39:18
09:39:21,09:39:21,32.2,--,5,16100,买盘,2017-07-05,2017-07-05 09:39:21
09:39:24,09:39:24,32.2,--,2,6440,卖盘,2017-07-05,2017-07-05 09:39:24
09:39:27,09:39:27,32.2,--,11,35420,卖盘,2017-07-05,2017-07-05 09:39:27
09:39:36,09:39:36,32.14,-0.06,20,64280,卖盘,2017-07-05,2017-07-05 09:39:36
09:39:42,09:39:42,32.1,-0.04,18,57780,卖盘,2017-07-05,2017-07-05 09:39:42
09:39:51,09:39:51,32.1,--,11,35310,卖盘,2017-07-05,2017-07-05 09:39:51
09:40:06,09:40:06,32.05,-0.05,10,32049,卖盘,2017-07-05,2017-07-05 09:40:06
09:40:18,09:40:18,32.05,--,2,6409,卖盘,2017-07-05,2017-07-05 09:40:18
09:40:24,09:40:24,32.05,--,17,54484,卖盘,2017-07-05,2017-07-05 09:40:24
09:40:27,09:40:27,32.1,0.05,14,44940,买盘,2017-07-05,2017-07-05 09:40:27
09:40:30,09:40:30,32.1,--,8,25680,卖盘,2017-07-05,2017-07-05 09:40:30
09:40:36,09:40:36,32.1,--,35,112350,卖盘,2017-07-05,2017-07-05 09:40:36
09:40:42,09:40:42,32.1,--,2,6420,买盘,2017-07-05,2017-07-05 09:40:42
09:40:45,09:40:45,32.02,-0.08,3,9606,卖盘,2017-07-05,2017-07-05 09:40:45
09:40:48,09:40:48,32.1,0.08,4,12840,买盘,2017-07-05,2017-07-05 09:40:48
09:41:03,09:41:03,32.09,-0.01,2,6418,买盘,2017-07-05,2017-07-05 09:41:03
09:41:09,09:41:09,32.09,--,7,22463,买盘,2017-07-05,2017-07-05 09:41:09
09:41:15,09:41:15,32.02,-0.07,4,12808,卖盘,2017-07-05,2017-07-05 09:41:15
09:41:21,09:41:21,32.01,-0.01,6,19206,卖盘,2017-07-05,2017-07-05 09:41:21
09:41:24,09:41:24,32.03,0.02,2,6406,中性盘,2017-07-05,2017-07-05 09:41:24
09:41:30,09:41:30,32.02,-0.01,1,3202,买盘,2017-07-05,2017-07-05 09:41:30
09:41:33,09:41:33,32.02,--,4,12808,卖盘,2017-07-05,2017-07-05 09:41:33
09:41:42,09:41:42,32.01,-0.01,1,3201,卖盘,2017-07-05,2017-07-05 09:41:42
09:41:57,09:41:57,32.03,0.02,1,3203,中性盘,2017-07-05,2017-07-05 09:41:57
09:42:12,09:42:12,32.03,--,10,32030,卖盘,2017-07-05,2017-07-05 09:42:12
09:42:30,09:42:30,32.01,-0.02,5,16004,卖盘,2017-07-05,2017-07-05 09:42:30
09:42:33,09:42:33,32.01,--,1,3201,卖盘,2017-07-05,2017-07-05 09:42:33
09:42:39,09:42:39,32.03,0.02,2,6406,买盘,2017-07-05,2017-07-05 09:42:39
09:42:45,09:42:45,32.01,-0.02,5,16004,卖盘,2017-07-05,2017-07-05 09:42:45
09:43:00,09:43:00,32.0,-0.01,5,16000,卖盘,2017-07-05,2017-07-05 09:43:00
09:43:03,09:43:03,32.01,0.01,4,12804,买盘,2017-07-05,2017-07-05 09:43:03
09:43:18,09:43:18,32.01,--,3,9603,买盘,2017-07-05,2017-07-05 09:43:18
09:43:21,09:43:21,32.01,--,1,3201,买盘,2017-07-05,2017-07-05 09:43:21
09:43:24,09:43:24,32.01,--,4,12804,买盘,2017-07-05,2017-07-05 09:43:24
09:43:27,09:43:27,32.01,--,1,3201,卖盘,2017-07-05,2017-07-05 09:43:27
09:43:36,09:43:36,32.01,--,4,12804,卖盘,2017-07-05,2017-07-05 09:43:36
09:43:42,09:43:42,32.02,0.01,5,16010,买盘,2017-07-05,2017-07-05 09:43:42
09:43:45,09:43:45,32.01,-0.01,1,3201,卖盘,2017-07-05,2017-07-05 09:43:45
09:43:48,09:43:48,32.01,--,6,19206,卖盘,2017-07-05,2017-07-05 09:43:48
09:43:51,09:43:51,32.03,0.02,4,12812,买盘,2017-07-05,2017-07-05 09:43:51
09:44:18,09:44:18,32.04,0.01,3,9612,中性盘,2017-07-05,2017-07-05 09:44:18
09:44:24,09:44:24,32.04,--,2,6408,买盘,2017-07-05,2017-07-05 09:44:24
09:44:30,09:44:30,32.04,--,3,9612,买盘,2017-07-05,2017-07-05 09:44:30
09:44:39,09:44:39,32.03,-0.01,3,9609,卖盘,2017-07-05,2017-07-05 09:44:39
09:44:51,09:44:51,32.05,0.02,2,6409,买盘,2017-07-05,2017-07-05 09:44:51
09:45:00,09:45:00,32.05,--,2,6409,卖盘,2017-07-05,2017-07-05 09:45:00
09:45:03,09:45:03,32.09,0.04,10,32090,买盘,2017-07-05,2017-07-05 09:45:03
09:45:24,09:45:24,32.05,-0.04,2,6409,卖盘,2017-07-05,2017-07-05 09:45:24
09:45:42,09:45:42,32.05,--,10,32049,卖盘,2017-07-05,2017-07-05 09:45:42
09:45:51,09:45:51,32.04,-0.01,2,6408,卖盘,2017-07-05,2017-07-05 09:45:51
09:45:57,09:45:57,32.04,--,6,19224,卖盘,2017-07-05,2017-07-05 09:45:57
09:46:00,09:46:00,32.04,--,1,3204,卖盘,2017-07-05,2017-07-05 09:46:00
09:46:03,09:46:03,32.04,--,3,9612,卖盘,2017-07-05,2017-07-05 09:46:03
09:46:12,09:46:12,32.05,0.01,30,96149,买盘,2017-07-05,2017-07-05 09:46:12
