idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,65.19,65.19,27040,176273760,买盘,2017-11-16,2017-11-16 09:25:03
09:30:00,09:30:00,65.22,0.03,4842,31581741,买盘,2017-11-16,2017-11-16 09:30:00
09:30:03,09:30:03,65.21,-0.01,20910,136355805,卖盘,2017-11-16,2017-11-16 09:30:03
09:30:06,09:30:06,65.2,-0.01,2227,14520040,卖盘,2017-11-16,2017-11-16 09:30:06
09:30:09,09:30:09,65.3,0.1,1584,10343520,买盘,2017-11-16,2017-11-16 09:30:09
09:30:12,09:30:12,65.28,-0.02,1597,10425216,中性盘,2017-11-16,2017-11-16 09:30:12
09:30:15,09:30:15,65.22,-0.06,1377,8980794,中性盘,2017-11-16,2017-11-16 09:30:15
09:30:18,09:30:18,65.2,-0.02,4468,29136184,卖盘,2017-11-16,2017-11-16 09:30:18
09:30:21,09:30:21,65.2,--,3634,23693940,买盘,2017-11-16,2017-11-16 09:30:21
09:30:24,09:30:24,65.18,-0.02,4594,29949949,卖盘,2017-11-16,2017-11-16 09:30:24
09:30:27,09:30:27,65.18,--,3576,23308368,买盘,2017-11-16,2017-11-16 09:30:27
09:30:30,09:30:30,65.15,-0.03,1477,9622655,卖盘,2017-11-16,2017-11-16 09:30:30
09:30:33,09:30:33,65.0,-0.15,1231,8001500,卖盘,2017-11-16,2017-11-16 09:30:33
09:30:36,09:30:36,65.0,--,2367,15385500,卖盘,2017-11-16,2017-11-16 09:30:36
09:30:39,09:30:39,64.99,-0.01,627,4074872,卖盘,2017-11-16,2017-11-16 09:30:39
09:30:42,09:30:42,64.92,-0.07,1490,9673080,卖盘,2017-11-16,2017-11-16 09:30:42
09:30:45,09:30:45,64.92,--,555,3604747,买盘,2017-11-16,2017-11-16 09:30:45
09:30:48,09:30:48,64.88,-0.04,990,6423120,卖盘,2017-11-16,2017-11-16 09:30:48
09:30:51,09:30:51,64.87,-0.01,1014,6582618,卖盘,2017-11-16,2017-11-16 09:30:51
09:30:54,09:30:54,64.85,-0.02,1008,6536879,卖盘,2017-11-16,2017-11-16 09:30:54
09:30:57,09:30:57,64.66,-0.19,669,4325754,卖盘,2017-11-16,2017-11-16 09:30:57
09:31:00,09:31:00,64.8,0.14,552,3576960,买盘,2017-11-16,2017-11-16 09:31:00
09:31:03,09:31:03,64.62,-0.18,423,2733426,卖盘,2017-11-16,2017-11-16 09:31:03
09:31:06,09:31:06,64.63,0.01,979,6327277,买盘,2017-11-16,2017-11-16 09:31:06
09:31:09,09:31:09,64.73,0.1,652,4220396,买盘,2017-11-16,2017-11-16 09:31:09
09:31:12,09:31:12,64.87,0.14,2081,13500160,买盘,2017-11-16,2017-11-16 09:31:12
09:31:15,09:31:15,64.75,-0.12,985,6382472,中性盘,2017-11-16,2017-11-16 09:31:15
09:31:18,09:31:18,64.83,0.08,782,5069770,中性盘,2017-11-16,2017-11-16 09:31:18
09:31:21,09:31:21,64.87,0.04,701,4547387,买盘,2017-11-16,2017-11-16 09:31:21
09:31:24,09:31:24,65.0,0.13,1779,11568310,买盘,2017-11-16,2017-11-16 09:31:24
09:31:27,09:31:27,65.0,--,688,4472130,卖盘,2017-11-16,2017-11-16 09:31:27
09:31:30,09:31:30,65.1,0.1,673,4381230,买盘,2017-11-16,2017-11-16 09:31:30
09:31:33,09:31:33,65.1,--,549,3573989,买盘,2017-11-16,2017-11-16 09:31:33
09:31:36,09:31:36,65.17,0.07,1331,8679666,买盘,2017-11-16,2017-11-16 09:31:36
09:31:39,09:31:39,65.17,--,1667,10864230,买盘,2017-11-16,2017-11-16 09:31:39
09:31:42,09:31:42,65.26,0.09,728,4752494,买盘,2017-11-16,2017-11-16 09:31:42
09:31:45,09:31:45,65.26,--,1019,6649994,卖盘,2017-11-16,2017-11-16 09:31:45
09:31:48,09:31:48,65.36,0.1,1146,7490256,中性盘,2017-11-16,2017-11-16 09:31:48
09:31:51,09:31:51,65.43,0.07,1206,7891185,买盘,2017-11-16,2017-11-16 09:31:51
09:31:54,09:31:54,65.54,0.11,887,5813725,买盘,2017-11-16,2017-11-16 09:31:54
09:31:57,09:31:57,65.48,-0.06,1153,7549844,中性盘,2017-11-16,2017-11-16 09:31:57
09:32:00,09:32:00,65.55,0.07,1953,12801915,中性盘,2017-11-16,2017-11-16 09:32:00
09:32:03,09:32:03,65.59,0.04,1347,8835235,买盘,2017-11-16,2017-11-16 09:32:03
09:32:06,09:32:06,65.63,0.04,725,4762900,买盘,2017-11-16,2017-11-16 09:32:06
09:32:09,09:32:09,65.65,0.02,910,5974150,买盘,2017-11-16,2017-11-16 09:32:09
09:32:12,09:32:12,65.8,0.15,2143,14100940,买盘,2017-11-16,2017-11-16 09:32:12
09:32:15,09:32:15,65.69,-0.11,779,5117251,卖盘,2017-11-16,2017-11-16 09:32:15
09:32:18,09:32:18,65.65,-0.04,1216,7984549,卖盘,2017-11-16,2017-11-16 09:32:18
09:32:21,09:32:21,65.65,--,3885,25505025,卖盘,2017-11-16,2017-11-16 09:32:21
09:32:24,09:32:24,65.63,-0.02,2559,16799770,买盘,2017-11-16,2017-11-16 09:32:24
09:32:27,09:32:27,65.57,-0.06,2088,13692589,卖盘,2017-11-16,2017-11-16 09:32:27
09:32:30,09:32:30,65.55,-0.02,5510,36118050,卖盘,2017-11-16,2017-11-16 09:32:30
09:32:33,09:32:33,65.5,-0.05,1207,7905850,中性盘,2017-11-16,2017-11-16 09:32:33
09:32:36,09:32:36,65.4,-0.1,919,6016473,中性盘,2017-11-16,2017-11-16 09:32:36
09:32:39,09:32:39,65.28,-0.12,1631,10647168,卖盘,2017-11-16,2017-11-16 09:32:39
09:32:42,09:32:42,65.3,0.02,508,3317240,买盘,2017-11-16,2017-11-16 09:32:42
09:32:45,09:32:45,65.4,0.1,522,3413880,买盘,2017-11-16,2017-11-16 09:32:45
09:32:48,09:32:48,65.3,-0.1,564,3682920,卖盘,2017-11-16,2017-11-16 09:32:48
09:32:51,09:32:51,65.35,0.05,859,5613695,买盘,2017-11-16,2017-11-16 09:32:51
09:32:54,09:32:54,65.31,-0.04,944,6165264,中性盘,2017-11-16,2017-11-16 09:32:54
09:32:57,09:32:57,65.3,-0.01,1508,9847827,卖盘,2017-11-16,2017-11-16 09:32:57
09:33:00,09:33:00,65.3,--,623,4068190,卖盘,2017-11-16,2017-11-16 09:33:00
09:33:03,09:33:03,65.43,0.13,496,3246963,买盘,2017-11-16,2017-11-16 09:33:03
09:33:06,09:33:06,65.4,-0.03,701,4584540,中性盘,2017-11-16,2017-11-16 09:33:06
09:33:09,09:33:09,65.45,0.05,970,6349108,买盘,2017-11-16,2017-11-16 09:33:09
09:33:12,09:33:12,65.5,0.05,1720,11266327,买盘,2017-11-16,2017-11-16 09:33:12
09:33:15,09:33:15,65.55,0.05,872,5716353,买盘,2017-11-16,2017-11-16 09:33:15
09:33:18,09:33:18,65.5,-0.05,1291,8461879,卖盘,2017-11-16,2017-11-16 09:33:18
09:33:21,09:33:21,65.5,--,993,6504150,买盘,2017-11-16,2017-11-16 09:33:21
09:33:24,09:33:24,65.58,0.08,673,4413861,买盘,2017-11-16,2017-11-16 09:33:24
09:33:27,09:33:27,65.55,-0.03,675,4425673,卖盘,2017-11-16,2017-11-16 09:33:27
09:33:30,09:33:30,65.68,0.13,557,3658376,买盘,2017-11-16,2017-11-16 09:33:30
09:33:33,09:33:33,65.74,0.06,781,5134688,中性盘,2017-11-16,2017-11-16 09:33:33
09:33:36,09:33:36,65.75,0.01,966,6351450,买盘,2017-11-16,2017-11-16 09:33:36
09:33:39,09:33:39,65.68,-0.07,1040,6830720,卖盘,2017-11-16,2017-11-16 09:33:39
09:33:42,09:33:42,65.7,0.02,1382,9080068,买盘,2017-11-16,2017-11-16 09:33:42
09:33:45,09:33:45,65.6,-0.1,1335,8757600,卖盘,2017-11-16,2017-11-16 09:33:45
09:33:48,09:33:48,65.6,--,1221,8015598,买盘,2017-11-16,2017-11-16 09:33:48
09:33:51,09:33:51,65.58,-0.02,1425,9346133,中性盘,2017-11-16,2017-11-16 09:33:51
09:33:54,09:33:54,65.55,-0.03,2089,13698966,卖盘,2017-11-16,2017-11-16 09:33:54
09:33:57,09:33:57,65.47,-0.08,1544,10108568,卖盘,2017-11-16,2017-11-16 09:33:57
09:34:00,09:34:00,65.5,0.03,1487,9739850,买盘,2017-11-16,2017-11-16 09:34:00
09:34:03,09:34:03,65.45,-0.05,1210,7919450,卖盘,2017-11-16,2017-11-16 09:34:03
09:34:06,09:34:06,65.31,-0.14,660,4310460,卖盘,2017-11-16,2017-11-16 09:34:06
09:34:09,09:34:09,65.33,0.02,519,3390627,中性盘,2017-11-16,2017-11-16 09:34:09
09:34:12,09:34:12,65.42,0.09,1648,10781216,买盘,2017-11-16,2017-11-16 09:34:12
09:34:15,09:34:15,65.31,-0.11,618,4036158,卖盘,2017-11-16,2017-11-16 09:34:15
09:34:18,09:34:18,65.3,-0.01,467,3053754,卖盘,2017-11-16,2017-11-16 09:34:18
09:34:21,09:34:21,65.29,-0.01,554,3617066,买盘,2017-11-16,2017-11-16 09:34:21
09:34:24,09:34:24,65.29,--,738,4818402,买盘,2017-11-16,2017-11-16 09:34:24
09:34:27,09:34:27,65.1,-0.19,751,4889010,卖盘,2017-11-16,2017-11-16 09:34:27
09:34:30,09:34:30,65.13,0.03,1525,9932325,买盘,2017-11-16,2017-11-16 09:34:30
09:34:33,09:34:33,65.1,-0.03,475,3092249,卖盘,2017-11-16,2017-11-16 09:34:33
09:34:36,09:34:36,65.1,--,584,3804639,卖盘,2017-11-16,2017-11-16 09:34:36
09:34:39,09:34:39,65.08,-0.02,535,3481780,中性盘,2017-11-16,2017-11-16 09:34:39
09:34:42,09:34:42,65.1,0.02,838,5455379,买盘,2017-11-16,2017-11-16 09:34:42
09:34:45,09:34:45,65.08,-0.02,543,3534559,卖盘,2017-11-16,2017-11-16 09:34:45
09:34:48,09:34:48,65.0,-0.08,498,3239990,卖盘,2017-11-16,2017-11-16 09:34:48
09:34:51,09:34:51,65.0,--,1417,9210500,买盘,2017-11-16,2017-11-16 09:34:51
09:34:54,09:34:54,65.0,--,825,5362500,买盘,2017-11-16,2017-11-16 09:34:54
09:34:57,09:34:57,65.0,--,348,2262000,卖盘,2017-11-16,2017-11-16 09:34:57
09:35:00,09:35:00,65.0,--,245,1592500,中性盘,2017-11-16,2017-11-16 09:35:00
09:35:03,09:35:03,65.02,0.02,323,2100991,买盘,2017-11-16,2017-11-16 09:35:03
09:35:06,09:35:06,65.0,-0.02,423,2749565,卖盘,2017-11-16,2017-11-16 09:35:06
09:35:09,09:35:09,65.0,--,507,3295500,卖盘,2017-11-16,2017-11-16 09:35:09
09:35:12,09:35:12,65.02,0.02,730,4746460,卖盘,2017-11-16,2017-11-16 09:35:12
09:35:15,09:35:15,65.08,0.06,377,2453841,买盘,2017-11-16,2017-11-16 09:35:15
09:35:18,09:35:18,65.08,--,305,1984940,卖盘,2017-11-16,2017-11-16 09:35:18
09:35:21,09:35:21,65.08,--,332,2160656,卖盘,2017-11-16,2017-11-16 09:35:21
09:35:24,09:35:24,65.1,0.02,318,2073760,卖盘,2017-11-16,2017-11-16 09:35:24
09:35:27,09:35:27,65.01,-0.09,902,5863902,卖盘,2017-11-16,2017-11-16 09:35:27
09:35:30,09:35:30,65.2,0.19,247,1610831,买盘,2017-11-16,2017-11-16 09:35:30
09:35:33,09:35:33,65.17,-0.03,280,1824760,卖盘,2017-11-16,2017-11-16 09:35:33
09:35:36,09:35:36,65.18,0.01,182,1186276,买盘,2017-11-16,2017-11-16 09:35:36
