idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,35.58,35.58,2119,7539402,买盘,2017-07-19,2017-07-19 09:25:03
09:29:00,09:29:00,35.58,--,0,0,买盘,2017-07-19,2017-07-19 09:29:00
09:30:01,09:30:01,35.51,-0.07,67,237917,卖盘,2017-07-19,2017-07-19 09:30:01
09:30:04,09:30:04,35.58,0.07,3349,11915742,买盘,2017-07-19,2017-07-19 09:30:04
09:30:07,09:30:07,35.53,-0.05,724,2572372,卖盘,2017-07-19,2017-07-19 09:30:07
09:30:10,09:30:10,35.47,-0.06,116,411452,卖盘,2017-07-19,2017-07-19 09:30:10
09:30:13,09:30:13,35.48,0.01,68,241263,买盘,2017-07-19,2017-07-19 09:30:13
09:30:16,09:30:16,35.5,0.02,242,859100,买盘,2017-07-19,2017-07-19 09:30:16
09:30:19,09:30:19,35.53,0.03,146,518738,买盘,2017-07-19,2017-07-19 09:30:19
09:30:22,09:30:22,35.56,0.03,699,2485644,买盘,2017-07-19,2017-07-19 09:30:22
09:30:25,09:30:25,35.48,-0.08,40,141920,中性盘,2017-07-19,2017-07-19 09:30:25
09:30:28,09:30:28,35.55,0.07,213,757214,买盘,2017-07-19,2017-07-19 09:30:28
09:30:31,09:30:31,35.49,-0.06,129,457821,卖盘,2017-07-19,2017-07-19 09:30:31
09:30:34,09:30:34,35.55,0.06,68,241739,买盘,2017-07-19,2017-07-19 09:30:34
09:30:37,09:30:37,35.47,-0.08,76,269572,买盘,2017-07-19,2017-07-19 09:30:37
09:30:40,09:30:40,35.55,0.08,234,831869,买盘,2017-07-19,2017-07-19 09:30:40
09:30:43,09:30:43,35.58,0.03,233,829014,买盘,2017-07-19,2017-07-19 09:30:43
09:30:46,09:30:46,35.45,-0.13,58,205610,卖盘,2017-07-19,2017-07-19 09:30:46
09:30:49,09:30:49,35.55,0.1,127,454115,买盘,2017-07-19,2017-07-19 09:30:49
09:30:52,09:30:52,35.6,0.05,82,291920,买盘,2017-07-19,2017-07-19 09:30:52
09:30:55,09:30:55,35.55,-0.05,68,241739,卖盘,2017-07-19,2017-07-19 09:30:55
09:30:58,09:30:58,35.55,--,16,56879,卖盘,2017-07-19,2017-07-19 09:30:58
09:31:01,09:31:01,35.59,0.04,18,64062,买盘,2017-07-19,2017-07-19 09:31:01
09:31:04,09:31:04,35.58,-0.01,67,238386,中性盘,2017-07-19,2017-07-19 09:31:04
09:31:07,09:31:07,35.59,0.01,651,2316909,买盘,2017-07-19,2017-07-19 09:31:07
09:31:10,09:31:10,35.59,--,48,170832,卖盘,2017-07-19,2017-07-19 09:31:10
09:31:13,09:31:13,35.65,0.06,287,1023155,买盘,2017-07-19,2017-07-19 09:31:13
