idx_time,time,price,change,volume,amount,type,date,date_time
09:25:03,09:25:03,8.62,8.62,463,399105,买盘,2017-06-27,2017-06-27 09:25:03
09:30:00,09:30:00,8.62,--,0,0,买盘,2017-06-27,2017-06-27 09:30:00
09:30:03,09:30:03,8.62,--,369,318078,买盘,2017-06-27,2017-06-27 09:30:03
09:30:06,09:30:06,8.62,--,22,18964,卖盘,2017-06-27,2017-06-27 09:30:06
09:30:09,09:30:09,8.63,0.01,5,4315,买盘,2017-06-27,2017-06-27 09:30:09
09:30:12,09:30:12,8.62,-0.01,2,1723,卖盘,2017-06-27,2017-06-27 09:30:12
09:30:21,09:30:21,8.63,0.01,31,26753,买盘,2017-06-27,2017-06-27 09:30:21
09:30:24,09:30:24,8.63,--,3,2589,卖盘,2017-06-27,2017-06-27 09:30:24
09:30:27,09:30:27,8.63,--,12,10356,卖盘,2017-06-27,2017-06-27 09:30:27
09:30:30,09:30:30,8.63,--,25,21575,卖盘,2017-06-27,2017-06-27 09:30:30
09:30:33,09:30:33,8.63,--,4,3452,卖盘,2017-06-27,2017-06-27 09:30:33
09:30:36,09:30:36,8.63,--,15,12945,卖盘,2017-06-27,2017-06-27 09:30:36
09:30:39,09:30:39,8.63,--,34,29342,卖盘,2017-06-27,2017-06-27 09:30:39
09:30:42,09:30:42,8.62,-0.01,9,7757,卖盘,2017-06-27,2017-06-27 09:30:42
09:30:45,09:30:45,8.62,--,1,861,卖盘,2017-06-27,2017-06-27 09:30:45
09:30:48,09:30:48,8.63,0.01,8,6904,买盘,2017-06-27,2017-06-27 09:30:48
09:30:51,09:30:51,8.62,-0.01,3,2585,卖盘,2017-06-27,2017-06-27 09:30:51
09:30:54,09:30:54,8.62,--,13,11205,卖盘,2017-06-27,2017-06-27 09:30:54
09:30:57,09:30:57,8.62,--,6,5171,卖盘,2017-06-27,2017-06-27 09:30:57
09:31:00,09:31:00,8.62,--,2,1723,卖盘,2017-06-27,2017-06-27 09:31:00
09:31:03,09:31:03,8.62,--,87,74994,卖盘,2017-06-27,2017-06-27 09:31:03
09:31:12,09:31:12,8.62,--,21,18102,卖盘,2017-06-27,2017-06-27 09:31:12
09:31:18,09:31:18,8.62,--,10,8620,买盘,2017-06-27,2017-06-27 09:31:18
09:31:21,09:31:21,8.62,--,6,5171,买盘,2017-06-27,2017-06-27 09:31:21
09:31:24,09:31:24,8.62,--,40,34480,买盘,2017-06-27,2017-06-27 09:31:24
09:31:27,09:31:27,8.6,-0.02,40,34400,卖盘,2017-06-27,2017-06-27 09:31:27
09:31:45,09:31:45,8.59,-0.01,4,3436,卖盘,2017-06-27,2017-06-27 09:31:45
09:31:48,09:31:48,8.59,--,44,37796,卖盘,2017-06-27,2017-06-27 09:31:48
09:32:00,09:32:00,8.58,-0.01,100,85800,卖盘,2017-06-27,2017-06-27 09:32:00
09:32:03,09:32:03,8.6,0.02,42,36120,买盘,2017-06-27,2017-06-27 09:32:03
09:32:12,09:32:12,8.59,-0.01,2,1718,买盘,2017-06-27,2017-06-27 09:32:12
09:32:15,09:32:15,8.58,-0.01,8,6864,卖盘,2017-06-27,2017-06-27 09:32:15
09:32:21,09:32:21,8.59,0.01,5,4295,买盘,2017-06-27,2017-06-27 09:32:21
09:32:24,09:32:24,8.58,-0.01,12,10296,卖盘,2017-06-27,2017-06-27 09:32:24
09:32:27,09:32:27,8.59,0.01,3,2577,买盘,2017-06-27,2017-06-27 09:32:27
09:32:36,09:32:36,8.59,--,5,4295,买盘,2017-06-27,2017-06-27 09:32:36
09:32:39,09:32:39,8.59,--,8,6872,买盘,2017-06-27,2017-06-27 09:32:39
09:32:42,09:32:42,8.58,-0.01,46,39468,卖盘,2017-06-27,2017-06-27 09:32:42
09:32:45,09:32:45,8.58,--,2,1716,买盘,2017-06-27,2017-06-27 09:32:45
09:32:48,09:32:48,8.58,--,2,1716,买盘,2017-06-27,2017-06-27 09:32:48
09:33:03,09:33:03,8.56,-0.02,1,856,卖盘,2017-06-27,2017-06-27 09:33:03
09:33:06,09:33:06,8.57,0.01,23,19711,中性盘,2017-06-27,2017-06-27 09:33:06
09:33:18,09:33:18,8.56,-0.01,50,42800,卖盘,2017-06-27,2017-06-27 09:33:18
09:33:21,09:33:21,8.57,0.01,3,2571,买盘,2017-06-27,2017-06-27 09:33:21
09:33:36,09:33:36,8.57,--,18,15426,买盘,2017-06-27,2017-06-27 09:33:36
09:33:39,09:33:39,8.57,--,12,10284,买盘,2017-06-27,2017-06-27 09:33:39
09:33:42,09:33:42,8.56,-0.01,23,19688,卖盘,2017-06-27,2017-06-27 09:33:42
09:33:48,09:33:48,8.56,--,29,24824,买盘,2017-06-27,2017-06-27 09:33:48
09:33:51,09:33:51,8.55,-0.01,155,132525,卖盘,2017-06-27,2017-06-27 09:33:51
09:33:54,09:33:54,8.55,--,51,43605,卖盘,2017-06-27,2017-06-27 09:33:54
09:33:57,09:33:57,8.55,--,3,2565,卖盘,2017-06-27,2017-06-27 09:33:57
09:34:03,09:34:03,8.55,--,20,17100,卖盘,2017-06-27,2017-06-27 09:34:03
09:34:06,09:34:06,8.55,--,5,4275,卖盘,2017-06-27,2017-06-27 09:34:06
09:34:09,09:34:09,8.55,--,63,53865,卖盘,2017-06-27,2017-06-27 09:34:09
09:34:12,09:34:12,8.56,0.01,2,1712,买盘,2017-06-27,2017-06-27 09:34:12
09:34:18,09:34:18,8.56,--,13,11128,买盘,2017-06-27,2017-06-27 09:34:18
09:34:21,09:34:21,8.56,--,10,8560,卖盘,2017-06-27,2017-06-27 09:34:21
09:34:24,09:34:24,8.56,--,11,9416,卖盘,2017-06-27,2017-06-27 09:34:24
09:34:27,09:34:27,8.57,0.01,50,42850,买盘,2017-06-27,2017-06-27 09:34:27
09:34:33,09:34:33,8.57,--,12,10284,买盘,2017-06-27,2017-06-27 09:34:33
09:34:39,09:34:39,8.57,--,13,11141,买盘,2017-06-27,2017-06-27 09:34:39
09:34:42,09:34:42,8.57,--,6,5142,卖盘,2017-06-27,2017-06-27 09:34:42
09:34:45,09:34:45,8.57,--,45,38565,卖盘,2017-06-27,2017-06-27 09:34:45
09:34:51,09:34:51,8.57,--,5,4285,中性盘,2017-06-27,2017-06-27 09:34:51
09:34:54,09:34:54,8.57,--,1,857,买盘,2017-06-27,2017-06-27 09:34:54
09:35:03,09:35:03,8.57,--,54,46278,卖盘,2017-06-27,2017-06-27 09:35:03
09:35:06,09:35:06,8.57,--,6,5142,卖盘,2017-06-27,2017-06-27 09:35:06
09:35:09,09:35:09,8.57,--,15,12855,卖盘,2017-06-27,2017-06-27 09:35:09
