Date,Open,High,Low,Close,Volume,Adj Close
2014-11-18,2456.37,2456.37,2456.37,2456.37,000,2456.37
2014-11-17,2474.01,2474.01,2474.01,2474.01,000,2474.01
2014-11-14,2478.82,2478.82,2478.82,2478.82,000,2478.82
2014-11-13,2485.61,2485.61,2485.61,2485.61,000,2485.61
2014-11-12,2494.48,2494.48,2494.48,2494.48,000,2494.48
2014-11-11,2469.67,2469.67,2469.67,2469.67,000,2469.67
2014-11-10,2473.67,2473.67,2473.67,2473.67,000,2473.67
2014-11-07,2418.17,2418.17,2418.17,2418.17,000,2418.17
2014-11-06,2425.86,2425.86,2425.86,2425.86,000,2425.86
2014-11-05,2419.25,2419.25,2419.25,2419.25,000,2419.25
2014-11-04,2430.68,2430.68,2430.68,2430.68,000,2430.68
2014-11-03,2430.03,2430.03,2430.03,2430.03,000,2430.03
2014-10-31,2420.18,2420.18,2420.18,2420.18,000,2420.18
2014-10-30,2391.08,2391.08,2391.08,2391.08,000,2391.08
2014-10-29,2373.03,2373.03,2373.03,2373.03,000,2373.03
2014-10-28,2337.87,2337.87,2337.87,2337.87,000,2337.87
2014-10-27,2290.44,2290.44,2290.44,2290.44,000,2290.44
2014-10-24,2302.28,2302.28,2302.28,2302.28,000,2302.28
2014-10-23,2302.42,2302.42,2302.42,2302.42,000,2302.42
2014-10-22,2326.55,2326.55,2326.55,2326.55,000,2326.55
2014-10-21,2339.66,2339.66,2339.66,2339.66,000,2339.66
2014-10-20,2356.73,2356.73,2356.73,2356.73,000,2356.73
2014-10-17,2341.18,2341.18,2341.18,2341.18,000,2341.18
2014-10-16,2356.50,2356.50,2356.50,2356.50,000,2356.50
2014-10-15,2373.67,2373.67,2373.67,2373.67,000,2373.67
2014-10-14,2359.48,2359.48,2359.48,2359.48,000,2359.48
2014-10-13,2366.01,2366.01,2366.01,2366.01,000,2366.01
2014-10-10,2374.54,2374.54,2374.54,2374.54,000,2374.54
2014-10-09,2389.37,2389.37,2389.37,2389.37,000,2389.37
2014-10-08,2382.79,2382.79,2382.79,2382.79,000,2382.79
2014-09-30,2363.87,2363.87,2363.87,2363.87,000,2363.87
2014-09-29,2357.71,2357.71,2357.71,2357.71,000,2357.71
2014-09-26,2347.72,2347.72,2347.72,2347.72,000,2347.72
2014-09-25,2345.10,2345.10,2345.10,2345.10,000,2345.10
2014-09-24,2343.57,2343.57,2343.57,2343.57,000,2343.57
2014-09-23,2309.72,2309.72,2309.72,2309.72,000,2309.72
2014-09-22,2289.87,2289.87,2289.87,2289.87,000,2289.87
2014-09-19,2329.45,2329.45,2329.45,2329.45,000,2329.45
2014-09-18,2315.93,2315.93,2315.93,2315.93,000,2315.93
2014-09-17,2307.89,2307.89,2307.89,2307.89,000,2307.89
2014-09-16,2296.55,2296.55,2296.55,2296.55,000,2296.55
2014-09-15,2339.14,2339.14,2339.14,2339.14,000,2339.14
2014-09-12,2331.95,2331.95,2331.95,2331.95,000,2331.95
2014-09-11,2311.68,2311.68,2311.68,2311.68,000,2311.68
2014-09-10,2318.30,2318.30,2318.30,2318.30,000,2318.30
2014-09-09,2326.53,2326.53,2326.53,2326.53,000,2326.53
2014-09-05,2326.43,2326.43,2326.43,2326.43,000,2326.43
2014-09-04,2306.86,2306.86,2306.86,2306.86,000,2306.86
2014-09-03,2288.63,2288.63,2288.63,2288.63,000,2288.63
2014-09-02,2266.05,2266.05,2266.05,2266.05,000,2266.05
2014-09-01,2235.51,2235.51,2235.51,2235.51,000,2235.51
2014-08-29,2217.20,2217.20,2217.20,2217.20,000,2217.20
2014-08-28,2195.82,2195.82,2195.82,2195.82,000,2195.82
2014-08-27,2209.47,2209.47,2209.47,2209.47,000,2209.47
2014-08-26,2207.11,2207.11,2207.11,2207.11,000,2207.11
2014-08-25,2229.27,2229.27,2229.27,2229.27,000,2229.27
2014-08-22,2240.81,2240.81,2240.81,2240.81,000,2240.81
2014-08-21,2230.46,2230.46,2230.46,2230.46,000,2230.46
2014-08-20,2240.21,2240.21,2240.21,2240.21,000,2240.21
2014-08-19,2245.33,2245.33,2245.33,2245.33,000,2245.33
2014-08-18,2239.47,2239.47,2239.47,2239.47,000,2239.47
2014-08-15,2226.73,2226.73,2226.73,2226.73,000,2226.73
2014-08-14,2206.47,2206.47,2206.47,2206.47,000,2206.47
2014-08-13,2222.88,2222.88,2222.88,2222.88,000,2222.88
2014-08-12,2221.59,2221.59,2221.59,2221.59,000,2221.59
2014-08-11,2224.65,2224.65,2224.65,2224.65,000,2224.65
2014-08-08,2194.43,2194.43,2194.43,2194.43,000,2194.43
2014-08-07,2187.67,2187.67,2187.67,2187.67,000,2187.67
2014-08-06,2217.47,2217.47,2217.47,2217.47,000,2217.47
2014-08-05,2219.95,2219.95,2219.95,2219.95,000,2219.95
2014-08-04,2223.33,2223.33,2223.33,2223.33,000,2223.33
2014-08-01,2185.30,2185.30,2185.30,2185.30,000,2185.30
2014-07-31,2201.56,2201.56,2201.56,2201.56,000,2201.56
2014-07-30,2181.24,2181.24,2181.24,2181.24,000,2181.24
2014-07-29,2183.19,2183.19,2183.19,2183.19,000,2183.19
2014-07-28,2177.95,2177.95,2177.95,2177.95,000,2177.95
2014-07-25,2126.61,2126.61,2126.61,2126.61,000,2126.61
2014-07-24,2105.06,2105.06,2105.06,2105.06,000,2105.06
2014-07-23,2078.49,2078.49,2078.49,2078.49,000,2078.49
2014-07-22,2075.48,2075.48,2075.48,2075.48,000,2075.48
2014-07-21,2054.48,2054.48,2054.48,2054.48,000,2054.48
2014-07-18,2059.07,2059.07,2059.07,2059.07,000,2059.07
2014-07-17,2055.59,2055.59,2055.59,2055.59,000,2055.59
2014-07-16,2067.28,2067.28,2067.28,2067.28,000,2067.28
2014-07-15,2070.36,2070.36,2070.36,2070.36,000,2070.36
2014-07-14,2066.65,2066.65,2066.65,2066.65,000,2066.65
2014-07-11,2046.96,2046.96,2046.96,2046.96,000,2046.96
2014-07-10,2038.34,2038.34,2038.34,2038.34,000,2038.34
2014-07-09,2038.61,2038.61,2038.61,2038.61,000,2038.61
2014-07-08,2064.02,2064.02,2064.02,2064.02,000,2064.02
2014-07-07,2059.93,2059.93,2059.93,2059.93,000,2059.93
2014-07-04,2059.38,2059.38,2059.38,2059.38,000,2059.38
2014-07-03,2063.23,2063.23,2063.23,2063.23,000,2063.23
2014-07-02,2059.42,2059.42,2059.42,2059.42,000,2059.42
2014-07-01,2050.38,2050.38,2050.38,2050.38,000,2050.38
2014-06-30,2048.33,2048.33,2048.33,2048.33,000,2048.33
2014-06-27,2036.51,2036.51,2036.51,2036.51,000,2036.51
2014-06-26,2038.68,2038.68,2038.68,2038.68,000,2038.68
2014-06-25,2025.50,2025.50,2025.50,2025.50,000,2025.50
2014-06-24,2033.93,2033.93,2033.93,2033.93,000,2033.93
2014-06-23,2024.36,2024.36,2024.36,2024.36,000,2024.36
2014-06-20,2026.67,2026.67,2026.67,2026.67,000,2026.67
2014-06-19,2023.73,2023.73,2023.73,2023.73,000,2023.73
2014-06-18,2055.52,2055.52,2055.52,2055.52,000,2055.52
2014-06-17,2066.70,2066.70,2066.70,2066.70,000,2066.70
2014-06-16,2085.98,2085.98,2085.98,2085.98,000,2085.98
2014-06-13,2070.72,2070.72,2070.72,2070.72,000,2070.72
2014-06-12,2051.71,2051.71,2051.71,2051.71,000,2051.71
2014-06-11,2054.95,2054.95,2054.95,2054.95,000,2054.95
2014-06-10,2052.53,2052.53,2052.53,2052.53,000,2052.53
2014-06-09,2030.50,2030.50,2030.50,2030.50,000,2030.50
2014-06-06,2029.96,2029.96,2029.96,2029.96,000,2029.96
2014-06-05,2040.88,2040.88,2040.88,2040.88,000,2040.88
2014-06-04,2024.83,2024.83,2024.83,2024.83,000,2024.83
2014-06-03,2038.31,2038.31,2038.31,2038.31,000,2038.31
2014-05-30,2039.21,2039.21,2039.21,2039.21,000,2039.21
2014-05-29,2040.59,2040.59,2040.59,2040.59,000,2040.59
2014-05-28,2050.23,2050.23,2050.23,2050.23,000,2050.23
2014-05-27,2034.56,2034.56,2034.56,2034.56,000,2034.56
2014-05-26,2041.48,2041.48,2041.48,2041.48,000,2041.48
2014-05-23,2034.57,2034.57,2034.57,2034.57,000,2034.57
2014-05-22,2021.29,2021.29,2021.29,2021.29,000,2021.29
2014-05-21,2024.95,2024.95,2024.95,2024.95,000,2024.95
2014-05-20,2008.12,2008.12,2008.12,2008.12,000,2008.12
2014-05-19,2005.18,2005.18,2005.18,2005.18,000,2005.18
2014-05-16,2026.50,2026.50,2026.50,2026.50,000,2026.50
2014-05-15,2024.97,2024.97,2024.97,2024.97,000,2024.97
2014-05-14,2047.91,2047.91,2047.91,2047.91,000,2047.91
2014-05-13,2050.73,2050.73,2050.73,2050.73,000,2050.73
2014-05-12,2052.87,2052.87,2052.87,2052.87,000,2052.87
2014-05-09,2011.14,2011.14,2011.14,2011.14,000,2011.14
2014-05-08,2015.27,2015.27,2015.27,2015.27,000,2015.27
2014-05-07,2010.08,2010.08,2010.08,2010.08,000,2010.08
2014-05-06,2028.04,2028.04,2028.04,2028.04,000,2028.04
2014-05-05,2027.35,2027.35,2027.35,2027.35,000,2027.35
2014-04-30,2026.36,2026.36,2026.36,2026.36,000,2026.36
2014-04-29,2020.34,2020.34,2020.34,2020.34,000,2020.34
2014-04-28,2003.49,2003.49,2003.49,2003.49,000,2003.49
2014-04-25,2036.52,2036.52,2036.52,2036.52,000,2036.52
2014-04-24,2057.03,2057.03,2057.03,2057.03,000,2057.03
2014-04-23,2067.38,2067.38,2067.38,2067.38,000,2067.38
2014-04-22,2072.83,2072.83,2072.83,2072.83,000,2072.83
2014-04-21,2065.83,2065.83,2065.83,2065.83,000,2065.83
2014-04-18,2097.75,2097.75,2097.75,2097.75,000,2097.75
2014-04-17,2098.89,2098.89,2098.89,2098.89,000,2098.89
2014-04-16,2105.12,2105.12,2105.12,2105.12,000,2105.12
2014-04-15,2101.60,2101.60,2101.60,2101.60,000,2101.60
2014-04-14,2131.54,2131.54,2131.54,2131.54,000,2131.54
2014-04-11,2130.54,2130.54,2130.54,2130.54,000,2130.54
2014-04-10,2134.30,2134.30,2134.30,2134.30,000,2134.30
2014-04-09,2105.24,2105.24,2105.24,2105.24,000,2105.24
2014-04-08,2098.28,2098.28,2098.28,2098.28,000,2098.28
2014-04-04,2058.83,2058.83,2058.83,2058.83,000,2058.83
2014-04-03,2043.70,2043.70,2043.70,2043.70,000,2043.70
2014-04-02,2058.99,2058.99,2058.99,2058.99,000,2058.99
2014-04-01,2047.46,2047.46,2047.46,2047.46,000,2047.46
2014-03-31,2033.31,2033.31,2033.31,2033.31,000,2033.31
2014-03-28,2041.71,2041.71,2041.71,2041.71,000,2041.71
2014-03-27,2046.59,2046.59,2046.59,2046.59,000,2046.59
2014-03-26,2063.67,2063.67,2063.67,2063.67,000,2063.67
2014-03-25,2067.31,2067.31,2067.31,2067.31,000,2067.31
2014-03-24,2066.28,2066.28,2066.28,2066.28,000,2066.28
2014-03-21,2047.62,2047.62,2047.62,2047.62,000,2047.62
2014-03-20,1993.48,1993.48,1993.48,1993.48,000,1993.48
2014-03-19,2021.73,2021.73,2021.73,2021.73,000,2021.73
2014-03-18,2025.20,2025.20,2025.20,2025.20,000,2025.20
2014-03-17,2023.67,2023.67,2023.67,2023.67,000,2023.67
2014-03-14,2004.34,2004.34,2004.34,2004.34,000,2004.34
2014-03-13,2019.11,2019.11,2019.11,2019.11,000,2019.11
2014-03-12,1997.69,1997.69,1997.69,1997.69,000,1997.69
2014-03-11,2001.16,2001.16,2001.16,2001.16,000,2001.16
2014-03-10,1999.06,1999.06,1999.06,1999.06,000,1999.06
2014-03-07,2057.91,2057.91,2057.91,2057.91,000,2057.91
2014-03-06,2059.58,2059.58,2059.58,2059.58,000,2059.58
2014-03-05,2053.08,2053.08,2053.08,2053.08,000,2053.08
2014-03-04,2071.47,2071.47,2071.47,2071.47,000,2071.47
2014-03-03,2075.24,2075.24,2075.24,2075.24,000,2075.24
2014-02-28,2056.30,2056.30,2056.30,2056.30,000,2056.30
2014-02-27,2047.35,2047.35,2047.35,2047.35,000,2047.35
2014-02-26,2041.25,2041.25,2041.25,2041.25,000,2041.25
2014-02-25,2034.22,2034.22,2034.22,2034.22,000,2034.22
2014-02-24,2076.69,2076.69,2076.69,2076.69,000,2076.69
2014-02-21,2113.69,2113.69,2113.69,2113.69,000,2113.69
2014-02-20,2138.78,2138.78,2138.78,2138.78,000,2138.78
2014-02-19,2142.55,2142.55,2142.55,2142.55,000,2142.55
2014-02-18,2119.07,2119.07,2119.07,2119.07,000,2119.07
2014-02-17,2135.42,2135.42,2135.42,2135.42,000,2135.42
2014-02-14,2115.85,2115.85,2115.85,2115.85,000,2115.85
2014-02-13,2098.40,2098.40,2098.40,2098.40,000,2098.40
2014-02-12,2109.96,2109.96,2109.96,2109.96,000,2109.96
2014-02-11,2103.67,2103.67,2103.67,2103.67,000,2103.67
2014-02-10,2086.07,2086.07,2086.07,2086.07,000,2086.07
2014-02-07,2044.50,2044.50,2044.50,2044.50,000,2044.50
2014-01-30,2033.08,2033.08,2033.08,2033.08,000,2033.08
2014-01-29,2049.91,2049.91,2049.91,2049.91,000,2049.91
2014-01-28,2038.51,2038.51,2038.51,2038.51,000,2038.51
2014-01-27,2033.30,2033.30,2033.30,2033.30,000,2033.30
2014-01-24,2054.39,2054.39,2054.39,2054.39,000,2054.39
2014-01-23,2042.18,2042.18,2042.18,2042.18,000,2042.18
2014-01-22,2051.75,2051.75,2051.75,2051.75,000,2051.75
2014-01-21,2008.31,2008.31,2008.31,2008.31,000,2008.31
2014-01-20,1991.25,1991.25,1991.25,1991.25,000,1991.25
2014-01-17,2004.95,2004.95,2004.95,2004.95,000,2004.95
2014-01-16,2023.70,2023.70,2023.70,2023.70,000,2023.70
2014-01-15,2023.35,2023.35,2023.35,2023.35,000,2023.35
2014-01-14,2026.84,2026.84,2026.84,2026.84,000,2026.84
2014-01-13,2009.56,2009.56,2009.56,2009.56,000,2009.56
2014-01-10,2013.30,2013.30,2013.30,2013.30,000,2013.30
2014-01-09,2027.62,2027.62,2027.62,2027.62,000,2027.62
2014-01-08,2044.34,2044.34,2044.34,2044.34,000,2044.34
2014-01-07,2047.32,2047.32,2047.32,2047.32,000,2047.32
2014-01-06,2045.71,2045.71,2045.71,2045.71,000,2045.71
2014-01-03,2083.14,2083.14,2083.14,2083.14,000,2083.14
2014-01-02,2109.39,2109.39,2109.39,2109.39,000,2109.39
2013-12-31,2115.98,2115.98,2115.98,2115.98,000,2115.98
2013-12-30,2097.53,2097.53,2097.53,2097.53,000,2097.53
2013-12-27,2101.25,2101.25,2101.25,2101.25,000,2101.25
2013-12-26,2073.10,2073.10,2073.10,2073.10,000,2073.10
2013-12-25,2106.35,2106.35,2106.35,2106.35,000,2106.35
2013-12-24,2092.91,2092.91,2092.91,2092.91,000,2092.91
2013-12-23,2089.71,2089.71,2089.71,2089.71,000,2089.71
2013-12-20,2084.79,2084.79,2084.79,2084.79,000,2084.79
2013-12-19,2127.79,2127.79,2127.79,2127.79,000,2127.79
2013-12-18,2148.28,2148.28,2148.28,2148.28,000,2148.28
2013-12-17,2151.08,2151.08,2151.08,2151.08,000,2151.08
2013-12-16,2160.86,2160.86,2160.86,2160.86,000,2160.86
2013-12-13,2196.07,2196.07,2196.07,2196.07,000,2196.07
2013-12-12,2202.80,2202.80,2202.80,2202.80,000,2202.80
2013-12-11,2204.17,2204.17,2204.17,2204.17,000,2204.17
2013-12-10,2237.49,2237.49,2237.49,2237.49,000,2237.49
2013-12-09,2238.20,2238.20,2238.20,2238.20,000,2238.20
2013-12-06,2237.11,2237.11,2237.11,2237.11,000,2237.11
2013-12-05,2247.06,2247.06,2247.06,2247.06,000,2247.06
2013-12-04,2251.76,2251.76,2251.76,2251.76,000,2251.76
2013-12-03,2222.67,2222.67,2222.67,2222.67,000,2222.67
2013-12-02,2207.37,2207.37,2207.37,2207.37,000,2207.37
2013-11-29,2220.50,2220.50,2220.50,2220.50,000,2220.50
2013-11-28,2219.37,2219.37,2219.37,2219.37,000,2219.37
2013-11-27,2201.07,2201.07,2201.07,2201.07,000,2201.07
2013-11-26,2183.07,2183.07,2183.07,2183.07,000,2183.07
2013-11-25,2186.11,2186.11,2186.11,2186.11,000,2186.11
2013-11-22,2196.38,2196.38,2196.38,2196.38,000,2196.38
2013-11-21,2205.77,2205.77,2205.77,2205.77,000,2205.77
2013-11-20,2206.61,2206.61,2206.61,2206.61,000,2206.61
2013-11-19,2193.12,2193.12,2193.12,2193.12,000,2193.12
2013-11-18,2197.22,2197.22,2197.22,2197.22,000,2197.22
2013-11-15,2135.83,2135.83,2135.83,2135.83,000,2135.83
2013-11-14,2100.51,2100.51,2100.51,2100.51,000,2100.51
2013-11-13,2087.94,2087.94,2087.94,2087.94,000,2087.94
2013-11-12,2126.77,2126.77,2126.77,2126.77,000,2126.77
2013-11-11,2109.47,2109.47,2109.47,2109.47,000,2109.47
2013-11-08,2106.13,2106.13,2106.13,2106.13,000,2106.13
2013-11-07,2129.40,2129.40,2129.40,2129.40,000,2129.40
2013-11-06,2139.61,2139.61,2139.61,2139.61,000,2139.61
2013-11-05,2157.24,2157.24,2157.24,2157.24,000,2157.24
2013-11-04,2149.63,2149.63,2149.63,2149.63,000,2149.63
2013-11-01,2149.56,2149.56,2149.56,2149.56,000,2149.56
2013-10-31,2141.61,2141.61,2141.61,2141.61,000,2141.61
2013-10-30,2160.46,2160.46,2160.46,2160.46,000,2160.46
2013-10-29,2128.86,2128.86,2128.86,2128.86,000,2128.86
2013-10-28,2133.87,2133.87,2133.87,2133.87,000,2133.87
2013-10-25,2132.96,2132.96,2132.96,2132.96,000,2132.96
2013-10-24,2164.32,2164.32,2164.32,2164.32,000,2164.32
2013-10-23,2183.11,2183.11,2183.11,2183.11,000,2183.11
2013-10-22,2210.65,2210.65,2210.65,2210.65,000,2210.65
2013-10-21,2229.24,2229.24,2229.24,2229.24,000,2229.24
2013-10-18,2193.78,2193.78,2193.78,2193.78,000,2193.78
2013-10-17,2188.54,2188.54,2188.54,2188.54,000,2188.54
2013-10-16,2193.07,2193.07,2193.07,2193.07,000,2193.07
2013-10-15,2233.41,2233.41,2233.41,2233.41,000,2233.41
2013-10-14,2237.77,2237.77,2237.77,2237.77,000,2237.77
2013-10-11,2228.15,2228.15,2228.15,2228.15,000,2228.15
2013-10-10,2190.93,2190.93,2190.93,2190.93,000,2190.93
2013-10-09,2211.77,2211.77,2211.77,2211.77,000,2211.77
2013-10-08,2198.20,2198.20,2198.20,2198.20,000,2198.20
2013-09-30,2174.67,2174.67,2174.67,2174.67,000,2174.67
2013-09-27,2160.03,2160.03,2160.03,2160.03,000,2160.03
2013-09-26,2155.81,2155.81,2155.81,2155.81,000,2155.81
2013-09-25,2198.51,2198.51,2198.51,2198.51,000,2198.51
2013-09-24,2207.53,2207.53,2207.53,2207.53,000,2207.53
2013-09-23,2221.04,2221.04,2221.04,2221.04,000,2221.04
2013-09-18,2191.85,2191.85,2191.85,2191.85,000,2191.85
2013-09-17,2185.56,2185.56,2185.56,2185.56,000,2185.56
2013-09-16,2231.40,2231.40,2231.40,2231.40,000,2231.40
2013-09-13,2236.22,2236.22,2236.22,2236.22,000,2236.22
2013-09-12,2255.60,2255.60,2255.60,2255.60,000,2255.60
2013-09-11,2241.27,2241.27,2241.27,2241.27,000,2241.27
2013-09-10,2237.98,2237.98,2237.98,2237.98,000,2237.98
2013-09-09,2212.52,2212.52,2212.52,2212.52,000,2212.52
2013-09-06,2139.99,2139.99,2139.99,2139.99,000,2139.99
2013-09-05,2122.43,2122.43,2122.43,2122.43,000,2122.43
2013-09-04,2127.62,2127.62,2127.62,2127.62,000,2127.62
2013-09-03,2123.11,2123.11,2123.11,2123.11,000,2123.11
2013-09-02,2098.45,2098.45,2098.45,2098.45,000,2098.45
2013-08-30,2098.38,2098.38,2098.38,2098.38,000,2098.38
2013-08-29,2097.23,2097.23,2097.23,2097.23,000,2097.23
2013-08-28,2101.30,2101.30,2101.30,2101.30,000,2101.30
2013-08-27,2103.57,2103.57,2103.57,2103.57,000,2103.57
2013-08-26,2096.47,2096.47,2096.47,2096.47,000,2096.47
2013-08-23,2057.46,2057.46,2057.46,2057.46,000,2057.46
2013-08-22,2067.12,2067.12,2067.12,2067.12,000,2067.12
2013-08-21,2072.96,2072.96,2072.96,2072.96,000,2072.96
2013-08-20,2072.59,2072.59,2072.59,2072.59,000,2072.59
2013-08-19,2085.60,2085.60,2085.60,2085.60,000,2085.60
2013-08-16,2068.45,2068.45,2068.45,2068.45,000,2068.45
2013-08-15,2081.88,2081.88,2081.88,2081.88,000,2081.88
2013-08-14,2100.14,2100.14,2100.14,2100.14,000,2100.14
2013-08-13,2106.16,2106.16,2106.16,2106.16,000,2106.16
2013-08-12,2101.28,2101.28,2101.28,2101.28,000,2101.28
2013-08-09,2052.24,2052.24,2052.24,2052.24,000,2052.24
2013-08-08,2044.90,2044.90,2044.90,2044.90,000,2044.90
2013-08-07,2046.78,2046.78,2046.78,2046.78,000,2046.78
2013-08-06,2060.50,2060.50,2060.50,2060.50,000,2060.50
2013-08-05,2050.48,2050.48,2050.48,2050.48,000,2050.48
2013-08-02,2029.42,2029.42,2029.42,2029.42,000,2029.42
2013-08-01,2029.07,2029.07,2029.07,2029.07,000,2029.07
2013-07-31,1993.80,1993.80,1993.80,1993.80,000,1993.80
2013-07-30,1990.06,1990.06,1990.06,1990.06,000,1990.06
2013-07-29,1976.31,1976.31,1976.31,1976.31,000,1976.31
2013-07-26,2010.85,2010.85,2010.85,2010.85,000,2010.85
2013-07-25,2021.17,2021.17,2021.17,2021.17,000,2021.17
2013-07-24,2033.33,2033.33,2033.33,2033.33,000,2033.33
2013-07-23,2043.88,2043.88,2043.88,2043.88,000,2043.88
2013-07-22,2004.76,2004.76,2004.76,2004.76,000,2004.76
2013-07-19,1992.65,1992.65,1992.65,1992.65,000,1992.65
2013-07-18,2023.40,2023.40,2023.40,2023.40,000,2023.40
2013-07-17,2044.92,2044.92,2044.92,2044.92,000,2044.92
2013-07-16,2065.72,2065.72,2065.72,2065.72,000,2065.72
2013-07-15,2059.39,2059.39,2059.39,2059.39,000,2059.39
2013-07-12,2039.49,2039.49,2039.49,2039.49,000,2039.49
2013-07-11,2072.99,2072.99,2072.99,2072.99,000,2072.99
2013-07-10,2008.13,2008.13,2008.13,2008.13,000,2008.13
2013-07-09,1965.45,1965.45,1965.45,1965.45,000,1965.45
2013-07-08,1958.27,1958.27,1958.27,1958.27,000,1958.27
2013-07-05,2007.20,2007.20,2007.20,2007.20,000,2007.20
2013-07-04,2006.10,2006.10,2006.10,2006.10,000,2006.10
2013-07-03,1994.27,1994.27,1994.27,1994.27,000,1994.27
2013-07-02,2006.56,2006.56,2006.56,2006.56,000,2006.56
2013-07-01,1995.24,1995.24,1995.24,1995.24,000,1995.24
2013-06-28,1979.21,1979.21,1979.21,1979.21,000,1979.21
2013-06-27,1950.01,1950.01,1950.01,1950.01,000,1950.01
2013-06-26,1951.49,1951.49,1951.49,1951.49,000,1951.49
2013-06-25,1959.51,1959.51,1959.51,1959.51,000,1959.51
2013-06-24,1963.23,1963.23,1963.23,1963.23,000,1963.23
2013-06-21,2073.09,2073.09,2073.09,2073.09,000,2073.09
2013-06-20,2084.02,2084.02,2084.02,2084.02,000,2084.02
2013-06-19,2143.45,2143.45,2143.45,2143.45,000,2143.45
2013-06-18,2159.29,2159.29,2159.29,2159.29,000,2159.29
2013-06-17,2156.22,2156.22,2156.22,2156.22,000,2156.22
2013-06-14,2162.04,2162.04,2162.04,2162.04,000,2162.04
2013-06-13,2148.35,2148.35,2148.35,2148.35,000,2148.35
2013-06-07,2210.90,2210.90,2210.90,2210.90,000,2210.90
2013-06-06,2242.11,2242.11,2242.11,2242.11,000,2242.11
2013-06-05,2270.93,2270.93,2270.93,2270.93,000,2270.93
2013-06-04,2272.42,2272.42,2272.42,2272.42,000,2272.42
2013-06-03,2299.25,2299.25,2299.25,2299.25,000,2299.25
2013-05-31,2300.59,2300.59,2300.59,2300.59,000,2300.59
2013-05-30,2317.75,2317.75,2317.75,2317.75,000,2317.75
2013-05-29,2324.02,2324.02,2324.02,2324.02,000,2324.02
2013-05-28,2321.32,2321.32,2321.32,2321.32,000,2321.32
2013-05-27,2293.08,2293.08,2293.08,2293.08,000,2293.08
2013-05-24,2288.53,2288.53,2288.53,2288.53,000,2288.53
2013-05-23,2275.67,2275.67,2275.67,2275.67,000,2275.67
2013-05-22,2302.40,2302.40,2302.40,2302.40,000,2302.40
2013-05-21,2305.11,2305.11,2305.11,2305.11,000,2305.11
2013-05-20,2299.99,2299.99,2299.99,2299.99,000,2299.99
2013-05-17,2282.87,2282.87,2282.87,2282.87,000,2282.87
2013-05-16,2251.81,2251.81,2251.81,2251.81,000,2251.81
2013-05-15,2224.80,2224.80,2224.80,2224.80,000,2224.80
2013-05-14,2217.01,2217.01,2217.01,2217.01,000,2217.01
2013-05-13,2241.92,2241.92,2241.92,2241.92,000,2241.92
2013-05-10,2246.83,2246.83,2246.83,2246.83,000,2246.83
2013-05-09,2232.97,2232.97,2232.97,2232.97,000,2232.97
2013-05-08,2246.30,2246.30,2246.30,2246.30,000,2246.30
2013-05-07,2235.57,2235.57,2235.57,2235.57,000,2235.57
2013-05-06,2231.17,2231.17,2231.17,2231.17,000,2231.17
2013-05-03,2205.50,2205.50,2205.50,2205.50,000,2205.50
2013-05-02,2174.12,2174.12,2174.12,2174.12,000,2174.12
2013-04-26,2177.91,2177.91,2177.91,2177.91,000,2177.91
2013-04-25,2199.31,2199.31,2199.31,2199.31,000,2199.31
2013-04-24,2218.32,2218.32,2218.32,2218.32,000,2218.32
2013-04-23,2184.54,2184.54,2184.54,2184.54,000,2184.54
2013-04-22,2242.17,2242.17,2242.17,2242.17,000,2242.17
2013-04-19,2244.64,2244.64,2244.64,2244.64,000,2244.64
2013-04-18,2197.60,2197.60,2197.60,2197.60,000,2197.60
2013-04-17,2193.80,2193.80,2193.80,2193.80,000,2193.80
2013-04-16,2194.85,2194.85,2194.85,2194.85,000,2194.85
2013-04-15,2181.94,2181.94,2181.94,2181.94,000,2181.94
2013-04-12,2206.78,2206.78,2206.78,2206.78,000,2206.78
2013-04-11,2219.55,2219.55,2219.55,2219.55,000,2219.55
2013-04-10,2226.13,2226.13,2226.13,2226.13,000,2226.13
2013-04-09,2225.77,2225.77,2225.77,2225.77,000,2225.77
2013-04-08,2211.59,2211.59,2211.59,2211.59,000,2211.59
2013-04-03,2225.29,2225.29,2225.29,2225.29,000,2225.29
2013-04-02,2227.74,2227.74,2227.74,2227.74,000,2227.74
2013-04-01,2234.40,2234.40,2234.40,2234.40,000,2234.40
2013-03-29,2236.62,2236.62,2236.62,2236.62,000,2236.62
2013-03-28,2236.30,2236.30,2236.30,2236.30,000,2236.30
2013-03-27,2301.26,2301.26,2301.26,2301.26,000,2301.26
2013-03-26,2297.67,2297.67,2297.67,2297.67,000,2297.67
2013-03-25,2326.72,2326.72,2326.72,2326.72,000,2326.72
2013-03-22,2328.28,2328.28,2328.28,2328.28,000,2328.28
2013-03-21,2324.24,2324.24,2324.24,2324.24,000,2324.24
2013-03-20,2317.37,2317.37,2317.37,2317.37,000,2317.37
2013-03-19,2257.43,2257.43,2257.43,2257.43,000,2257.43
2013-03-18,2240.02,2240.02,2240.02,2240.02,000,2240.02
2013-03-15,2278.40,2278.40,2278.40,2278.40,000,2278.40
2013-03-14,2270.28,2270.28,2270.28,2270.28,000,2270.28
2013-03-13,2263.97,2263.97,2263.97,2263.97,000,2263.97
2013-03-12,2286.60,2286.60,2286.60,2286.60,000,2286.60
2013-03-11,2310.59,2310.59,2310.59,2310.59,000,2310.59
